region_name,year,av_sec1_all,percentage_population,language,distance,av_gdp,av_rai,democracy,diff_unemployment,shdi_score,av_selfrule,av_sharedrule,avg_policy_minorityrights,percentage_speaker
Bavaria,2017,0.9666666885217031,15.569999694824219,61,5.050000190734863,1.1759999513626098,27.0,0.8399999737739563,-1.5,0.949999988079071,15.0,12.0,0.9100000262260437,9.5
Bavaria,2018,1.0500000268220901,15.569999694824219,61,5.050000190734863,1.1749999523162842,27.0,0.8299999833106995,-1.2000000476837158,0.949999988079071,15.0,12.0,0.9100000262260437,9.5
Bavaria,2019,0.4000000059604645,15.569999694824219,61,5.050000190734863,1.1766666173934937,27.0,0.8399999737739563,1.090000033378601,0.9599999785423279,15.0,12.0,0.9100000262260437,9.5
Bavaria,2020,0.4000000059604645,15.569999694824219,61,5.050000190734863,1.1749999523162842,27.0,0.8299999833106995,0.28999999165534973,0.949999988079071,15.0,12.0,0.9100000262260437,9.5
Bavaria,2021,0.4000000059604645,15.569999694824219,61,5.050000190734863,1.1699999570846558,27.0,0.8299999833106995,-0.20000000298023224,0.949999988079071,15.0,12.0,0.9100000262260437,9.5
Catalonia,1975,5.25,16.329999923706055,62,5.119999885559082,,,0.07999999821186066,,0.8999999761581421,,,-0.9700000286102295,4.789999961853027
Catalonia,1976,7.046666781107585,16.329999923706055,62,5.119999885559082,1.1200000047683716,19.5,0.10999999940395355,,0.9100000262260437,13.0,6.5,-0.9700000286102295,4.789999961853027
Catalonia,1977,7.046666781107585,16.329999923706055,62,5.119999885559082,1.1150000095367432,19.5,0.2800000011920929,,0.9100000262260437,13.0,6.5,0.7900000214576721,4.789999961853027
Catalonia,1978,7.12333345413208,16.329999923706055,62,5.119999885559082,1.1133333444595337,19.5,0.3499999940395355,,0.9100000262260437,13.0,6.5,0.7900000214576721,4.789999961853027
Catalonia,1979,7.12333345413208,16.329999923706055,62,5.119999885559082,1.1150000095367432,19.5,0.7900000214576721,,0.9200000166893005,13.0,6.5,0.7900000214576721,4.789999961853027
Catalonia,1980,7.086666742960612,16.329999923706055,62,5.119999885559082,1.1160000085830688,19.5,0.800000011920929,,0.9100000262260437,13.0,6.5,0.7900000214576721,4.789999961853027
Catalonia,1981,5.309999942779541,16.329999923706055,62,5.119999885559082,1.1140000104904175,19.5,0.800000011920929,,0.9200000166893005,13.0,6.5,0.7900000214576721,4.789999961853027
Catalonia,1982,4.433333317438762,16.329999923706055,62,5.119999885559082,1.1200000047683716,19.5,0.800000011920929,,0.7699999809265137,13.0,6.5,1.5,4.789999961853027
Catalonia,1983,4.185000061988831,16.329999923706055,62,5.119999885559082,1.1279999971389771,19.9,0.8100000023841858,,0.7699999809265137,13.0,6.9,1.5,4.789999961853027
Catalonia,1984,4.180000066757202,16.329999923706055,62,5.119999885559082,1.1359999895095825,20.3,0.8100000023841858,,0.7799999713897705,13.0,7.3,1.5,4.789999961853027
Catalonia,1985,3.183333396911621,16.329999923706055,62,5.119999885559082,1.15,20.7,0.8100000023841858,,0.7900000214576721,13.0,7.7,1.5,4.789999961853027
Catalonia,1986,3.183333396911621,16.329999923706055,62,5.119999885559082,1.1639999866485595,21.1,0.8100000023841858,,0.800000011920929,13.0,8.1,1.5,4.789999961853027
Catalonia,1987,3.4350000619888306,16.329999923706055,62,5.119999885559082,1.1740000009536744,21.5,0.8100000023841858,,0.8100000023841858,13.0,8.5,1.5,4.789999961853027
Catalonia,1988,4.973333438237508,16.329999923706055,62,5.119999885559082,1.1820000171661378,21.5,0.8100000023841858,,0.8100000023841858,13.0,8.5,1.5,4.789999961853027
Catalonia,1989,5.293333450953166,16.329999923706055,62,5.119999885559082,1.1880000352859497,21.5,0.8199999928474426,,0.8199999928474426,13.0,8.5,1.5,4.789999961853027
Catalonia,1990,6.590000152587891,16.329999923706055,62,5.119999885559082,1.1900000333786012,21.5,0.8199999928474426,,0.7699999809265137,13.0,8.5,1.5,4.789999961853027
Catalonia,1991,7.586666742960612,16.329999923706055,62,5.119999885559082,1.196000051498413,21.5,0.8199999928474426,,0.7699999809265137,13.0,8.5,1.5,4.789999961853027
Catalonia,1992,6.742500066757202,16.329999923706055,62,5.119999885559082,1.2040000438690186,21.5,0.8199999928474426,,0.7799999713897705,13.0,8.5,1.5,4.789999961853027
Catalonia,1993,6.3066666920979815,16.329999923706055,62,5.119999885559082,1.2100000381469727,21.7,0.8299999833106995,,0.7900000214576721,13.2,8.5,1.4199999570846558,4.789999961853027
Catalonia,1994,6.894999980926514,16.329999923706055,62,5.119999885559082,1.2140000343322754,21.9,0.8299999833106995,,0.800000011920929,13.4,8.5,1.4199999570846558,4.789999961853027
Catalonia,1995,7.516666730244954,16.329999923706055,62,5.119999885559082,1.2180000305175782,22.1,0.8299999833106995,,0.8100000023841858,13.6,8.5,1.4199999570846558,4.789999961853027
Catalonia,1996,6.233333428700765,16.329999923706055,62,5.119999885559082,1.2200000286102295,22.3,0.8299999833106995,,0.8100000023841858,13.8,8.5,1.100000023841858,4.789999961853027
Catalonia,1997,7.245000123977661,16.329999923706055,62,5.119999885559082,1.2180000305175782,22.5,0.8299999833106995,,0.8199999928474426,14.0,8.5,1.100000023841858,4.789999961853027
Catalonia,1998,7.245000123977661,16.329999923706055,62,5.119999885559082,1.2160000324249267,22.7,0.8299999833106995,,0.8199999928474426,14.0,8.7,1.100000023841858,4.789999961853027
Catalonia,1999,10.360000133514404,16.329999923706055,62,5.119999885559082,1.2140000343322754,22.9,0.8299999833106995,-2.440000057220459,0.8299999833106995,14.0,8.9,1.100000023841858,4.789999961853027
Catalonia,2000,12.786667029062906,16.329999923706055,62,5.119999885559082,1.2080000400543214,23.1,0.8199999928474426,-5.0,0.8399999737739563,14.0,9.1,1.100000023841858,4.789999961853027
Catalonia,2001,16.315000534057617,16.329999923706055,62,5.119999885559082,1.200000023841858,23.3,0.8199999928474426,-2.0,0.8399999737739563,14.0,9.3,1.100000023841858,4.789999961853027
Catalonia,2002,15.65000025431315,16.329999923706055,62,5.119999885559082,1.1920000076293946,23.5,0.8199999928474426,-1.7000000476837158,0.8399999737739563,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2003,15.65000025431315,16.329999923706055,62,5.119999885559082,1.1859999895095825,23.5,0.8100000023841858,-0.800000011920929,0.8500000238418579,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2004,12.770000139872232,16.329999923706055,62,5.119999885559082,1.1799999713897704,23.5,0.8100000023841858,-1.2999999523162842,0.8600000143051147,14.0,9.5,1.4600000381469727,4.789999961853027
Catalonia,2005,11.134999752044678,16.329999923706055,62,5.119999885559082,1.1759999513626098,23.5,0.8100000023841858,-2.299999952316284,0.8600000143051147,14.0,9.5,1.4600000381469727,4.789999961853027
Catalonia,2006,11.393333117167154,16.329999923706055,62,5.119999885559082,1.1739999532699585,23.5,0.8199999928474426,-2.0,0.8700000047683716,14.0,9.5,1.4600000381469727,4.789999961853027
Catalonia,2007,9.023333231608072,16.329999923706055,62,5.119999885559082,1.1699999570846558,23.5,0.8100000023841858,-1.7000000476837158,0.8700000047683716,14.0,9.5,1.4600000381469727,4.789999961853027
Catalonia,2008,18.917499542236328,16.329999923706055,62,5.119999885559082,1.1679999589920045,23.5,0.8199999928474426,-2.4000000953674316,0.8700000047683716,14.0,9.5,1.5,4.789999961853027
Catalonia,2009,22.57333278656006,16.329999923706055,62,5.119999885559082,1.1699999570846558,23.5,0.8299999833106995,-1.7000000476837158,0.8700000047683716,14.0,9.5,1.5,4.789999961853027
Catalonia,2010,22.57333278656006,16.329999923706055,62,5.119999885559082,1.1739999771118164,23.5,0.8299999833106995,-2.200000047683716,0.8799999952316284,14.0,9.5,1.5,4.789999961853027
Catalonia,2011,34.61999924977621,16.329999923706055,62,5.119999885559082,1.177999997138977,23.5,0.8299999833106995,-2.200000047683716,0.8799999952316284,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2012,42.99999872843424,16.329999923706055,62,5.119999885559082,1.1860000133514403,23.5,0.8199999928474426,-2.299999952316284,0.8799999952316284,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2013,42.70666631062826,16.329999923706055,62,5.119999885559082,1.1900000333786012,23.5,0.800000011920929,-3.0,0.8899999856948853,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2014,42.70666631062826,16.329999923706055,62,5.119999885559082,1.1900000333786012,23.5,0.800000011920929,-4.199999809265137,0.8899999856948853,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2015,42.004999504089355,16.329999923706055,62,5.119999885559082,1.1880000114440918,23.5,0.7799999713897705,-3.5,0.8999999761581421,14.0,9.5,1.100000023841858,4.789999961853027
Catalonia,2016,39.98999959309896,16.329999923706055,62,5.119999885559082,1.1859999895095825,23.5,0.7900000214576721,-3.9000000953674316,0.9100000262260437,14.0,9.5,1.090000033378601,4.789999961853027
Catalonia,2017,45.35999979654948,16.329999923706055,62,5.119999885559082,1.1799999713897704,23.5,0.7799999713897705,-3.799999952316284,0.9100000262260437,14.0,9.5,1.090000033378601,4.789999961853027
Catalonia,2018,44.179999084472655,16.329999923706055,62,5.119999885559082,1.1774999499320984,23.5,0.7900000214576721,-3.799999952316284,0.9100000262260437,14.0,9.5,1.090000033378601,4.789999961853027
Catalonia,2019,44.179999084472655,16.329999923706055,62,5.119999885559082,1.1766666173934937,23.5,0.8100000023841858,-3.0999999046325684,0.9200000166893005,14.0,9.5,0.9700000286102295,4.789999961853027
Catalonia,2020,48.459999084472656,16.329999923706055,62,5.119999885559082,1.1749999523162842,23.5,0.800000011920929,-2.9000000953674316,0.9100000262260437,14.0,9.5,0.9700000286102295,4.789999961853027
Catalonia,2021,48.459999084472656,16.329999923706055,62,5.119999885559082,1.1699999570846558,23.5,0.800000011920929,-5.099999904632568,0.9200000166893005,14.0,9.5,0.9700000286102295,4.789999961853027
Corsica,1975,0.0,0.5199999809265137,28,9.1899995803833,0.6399999856948853,2.0,0.7799999713897705,,0.8500000238418579,2.0,0.0,1.7400000095367432,0.15000000596046448
Corsica,1976,0.0,0.5199999809265137,28,9.1899995803833,0.6399999856948853,2.0,0.7799999713897705,,0.8600000143051147,2.0,0.0,1.7400000095367432,0.15000000596046448
Corsica,1977,0.0,0.5199999809265137,28,9.1899995803833,0.6299999952316284,2.0,0.7799999713897705,,0.8600000143051147,2.0,0.0,1.7400000095367432,0.15000000596046448
Corsica,1978,0.0,0.5199999809265137,28,9.1899995803833,0.653333326180776,4.1,0.7799999713897705,,0.8600000143051147,3.6,0.5,1.9199999570846558,0.15000000596046448
Corsica,1979,0.0,0.5199999809265137,28,9.1899995803833,0.6624999940395355,6.2,0.7799999713897705,,0.8600000143051147,5.2,1.0,1.9199999570846558,0.15000000596046448
Corsica,1980,1.7399999300638835,0.5199999809265137,28,9.1899995803833,0.6659999966621399,8.3,0.7799999713897705,,0.8600000143051147,6.8,1.5,1.9199999570846558,0.15000000596046448
Corsica,1981,1.7399999300638835,0.5199999809265137,28,9.1899995803833,0.6740000009536743,10.4,0.7900000214576721,,0.8600000143051147,8.4,2.0,0.6000000238418579,0.15000000596046448
Corsica,1982,4.573333199818929,0.5199999809265137,28,9.1899995803833,0.6899999976158142,12.5,0.800000011920929,,0.7400000095367432,10.0,2.5,0.6000000238418579,0.15000000596046448
Corsica,1983,6.859999799728394,0.5199999809265137,28,9.1899995803833,0.6919999957084656,12.5,0.800000011920929,,0.75,10.0,2.5,0.6000000238418579,0.15000000596046448
Corsica,1984,6.373333231608073,0.5199999809265137,28,9.1899995803833,0.6980000019073487,12.5,0.800000011920929,,0.75,10.0,2.5,0.6000000238418579,0.15000000596046448
Corsica,1985,6.9499999523162845,0.5199999809265137,28,9.1899995803833,0.706000006198883,12.5,0.800000011920929,,0.7599999904632568,10.0,2.5,0.6000000238418579,0.15000000596046448
Corsica,1986,6.9499999523162845,0.5199999809265137,28,9.1899995803833,0.7160000085830689,12.5,0.800000011920929,,0.7699999809265137,10.0,2.5,1.9199999570846558,0.15000000596046448
Corsica,1987,5.400000095367432,0.5199999809265137,28,9.1899995803833,0.7240000128746032,12.5,0.800000011920929,,0.7699999809265137,10.0,2.5,1.9199999570846558,0.15000000596046448
Corsica,1988,13.250000238418579,0.5199999809265137,28,9.1899995803833,0.7360000133514404,12.5,0.800000011920929,,0.7799999713897705,10.0,2.5,2.1700000762939453,0.15000000596046448
Corsica,1989,21.0600004196167,0.5199999809265137,28,9.1899995803833,0.7380000114440918,12.5,0.800000011920929,,0.7900000214576721,10.0,2.5,2.1700000762939453,0.15000000596046448
Corsica,1990,21.0600004196167,0.5199999809265137,28,9.1899995803833,0.7400000095367432,12.5,0.800000011920929,,0.7400000095367432,10.0,2.5,2.1700000762939453,0.15000000596046448
Corsica,1991,21.0600004196167,0.5199999809265137,28,9.1899995803833,0.7400000095367432,12.5,0.800000011920929,,0.75,10.0,2.5,2.1700000762939453,0.15000000596046448
Corsica,1992,21.0600004196167,0.5199999809265137,28,9.1899995803833,0.7380000114440918,12.5,0.800000011920929,,0.75,10.0,2.5,2.1700000762939453,0.15000000596046448
Corsica,1993,12.81000018119812,0.5199999809265137,28,9.1899995803833,0.7320000171661377,12.5,0.800000011920929,,0.7599999904632568,10.0,2.5,1.9199999570846558,0.15000000596046448
Corsica,1994,7.549999952316284,0.5199999809265137,28,9.1899995803833,0.7360000133514404,12.5,0.800000011920929,,0.7699999809265137,10.0,2.5,1.9199999570846558,0.15000000596046448
Corsica,1995,9.980000019073486,0.5199999809265137,28,9.1899995803833,0.7420000076293946,12.5,0.800000011920929,,0.7699999809265137,10.0,2.5,1.9199999570846558,0.15000000596046448
Corsica,1996,9.980000019073486,0.5199999809265137,28,9.1899995803833,0.7420000076293946,12.5,0.8100000023841858,,0.7799999713897705,10.0,2.5,1.9199999570846558,0.15000000596046448
Corsica,1997,9.980000019073486,0.5199999809265137,28,9.1899995803833,0.7440000057220459,12.5,0.800000011920929,,0.7900000214576721,10.0,2.5,1.8300000429153442,0.15000000596046448
Corsica,1998,9.323333422342936,0.5199999809265137,28,9.1899995803833,0.7420000076293946,12.5,0.800000011920929,,0.7900000214576721,10.0,2.5,1.8300000429153442,0.15000000596046448
Corsica,1999,8.735000133514404,0.5199999809265137,28,9.1899995803833,0.7400000095367432,12.5,0.800000011920929,-2.130000114440918,0.7900000214576721,10.0,2.5,1.8300000429153442,0.15000000596046448
Corsica,2000,8.480000019073486,0.5199999809265137,28,9.1899995803833,0.7340000152587891,12.5,0.800000011920929,12.600000381469727,0.7900000214576721,10.0,2.5,1.8300000429153442,0.15000000596046448
Corsica,2001,8.480000019073486,0.5199999809265137,28,9.1899995803833,0.7360000133514404,12.5,0.800000011920929,0.7699999809265137,0.800000011920929,10.0,2.5,1.8300000429153442,0.15000000596046448
Corsica,2002,8.480000019073486,0.5199999809265137,28,9.1899995803833,0.7380000114440918,12.5,0.800000011920929,0.6700000166893005,0.800000011920929,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2003,13.764999866485596,0.5199999809265137,28,9.1899995803833,0.7380000114440918,12.5,0.800000011920929,1.0700000524520874,0.800000011920929,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2004,13.764999866485596,0.5199999809265137,28,9.1899995803833,0.7440000057220459,12.5,0.800000011920929,0.4699999988079071,0.8100000023841858,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2005,13.199999809265137,0.5199999809265137,28,9.1899995803833,0.7600000023841857,12.5,0.800000011920929,1.2999999523162842,0.8100000023841858,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2006,11.279999732971191,0.5199999809265137,28,9.1899995803833,0.7700000047683716,12.5,0.800000011920929,1.7999999523162842,0.8299999833106995,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2007,11.279999732971191,0.5199999809265137,28,9.1899995803833,0.7800000071525574,12.5,0.8100000023841858,3.0999999046325684,0.8299999833106995,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2008,7.879999876022339,0.5199999809265137,28,9.1899995803833,0.7940000057220459,12.5,0.8199999928474426,0.4000000059604645,0.8199999928474426,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2009,7.879999876022339,0.5199999809265137,28,9.1899995803833,0.7980000138282776,12.5,0.8199999928474426,0.7699999809265137,0.8199999928474426,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2010,7.879999876022339,0.5199999809265137,28,9.1899995803833,0.7940000176429749,12.5,0.8199999928474426,-3.299999952316284,0.8299999833106995,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2011,8.355000257492065,0.5199999809265137,28,9.1899995803833,0.7940000176429749,12.5,0.8199999928474426,0.6700000166893005,0.8399999737739563,10.0,2.5,1.350000023841858,0.15000000596046448
Corsica,2012,8.355000257492065,0.5199999809265137,28,9.1899995803833,0.7900000095367432,12.5,0.8199999928474426,-1.899999976158142,0.8500000238418579,10.0,2.5,2.109999895095825,0.15000000596046448
Corsica,2013,25.59500001907349,0.5199999809265137,28,9.1899995803833,0.7860000014305115,12.5,0.8199999928474426,1.899999976158142,0.8500000238418579,10.0,2.5,2.109999895095825,0.15000000596046448
Corsica,2014,25.59500001907349,0.5199999809265137,28,9.1899995803833,0.7860000014305115,12.5,0.8199999928474426,-0.5,0.8500000238418579,10.0,2.5,2.109999895095825,0.15000000596046448
Corsica,2015,25.59500001907349,0.5199999809265137,28,9.1899995803833,0.7839999914169311,12.5,0.8199999928474426,1.5,0.8500000238418579,10.0,2.5,2.109999895095825,0.15000000596046448
Corsica,2016,40.87999961853028,0.5199999809265137,28,9.1899995803833,0.7799999833106994,12.5,0.8199999928474426,-1.7999999523162842,0.8600000143051147,10.0,2.5,2.109999895095825,0.15000000596046448
Corsica,2017,28.084999790191652,0.5199999809265137,28,9.1899995803833,0.7819999933242798,12.5,0.8199999928474426,0.30000001192092896,0.8600000143051147,10.0,2.5,1.909999966621399,0.15000000596046448
Corsica,2018,15.289999961853027,0.5199999809265137,28,9.1899995803833,0.7824999988079071,12.5,0.800000011920929,-4.099999904632568,0.8600000143051147,10.0,2.5,1.909999966621399,0.15000000596046448
Corsica,2019,15.289999961853027,0.5199999809265137,28,9.1899995803833,0.7799999912579855,12.5,0.800000011920929,1.4700000286102295,0.8600000143051147,10.0,2.5,1.909999966621399,0.15000000596046448
Corsica,2020,15.289999961853027,0.5199999809265137,28,9.1899995803833,0.7800000011920929,12.5,0.800000011920929,0.0,0.8600000143051147,10.0,2.5,1.909999966621399,0.15000000596046448
Corsica,2021,15.289999961853027,0.5199999809265137,28,9.1899995803833,0.7900000214576721,12.5,0.800000011920929,-1.5,0.8600000143051147,10.0,2.5,1.909999966621399,0.15000000596046448
Faroe Islands,1975,21.3774995803833,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.9300000071525574,17.0,8.0,1.559999942779541,1.2100000381469727
Faroe Islands,1976,19.6899995803833,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.9399999976158142,17.0,8.0,1.559999942779541,1.2100000381469727
Faroe Islands,1977,19.89399948120117,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.9399999976158142,17.0,8.0,1.7799999713897705,1.2100000381469727
Faroe Islands,1978,20.1899995803833,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.9399999976158142,17.0,8.0,1.7799999713897705,1.2100000381469727
Faroe Islands,1979,20.15333302815755,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.9399999976158142,17.0,8.0,1.7699999809265137,1.2100000381469727
Faroe Islands,1980,19.79743687853324,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.949999988079071,17.0,8.0,1.7699999809265137,1.2100000381469727
Faroe Islands,1981,20.211155661122614,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.949999988079071,17.0,8.0,1.7699999809265137,1.2100000381469727
Faroe Islands,1982,19.712312237772572,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.8399999737739563,17.0,8.0,1.7699999809265137,1.2100000381469727
Faroe Islands,1983,17.681155928151423,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.8399999737739563,17.0,8.0,1.7699999809265137,1.2100000381469727
Faroe Islands,1984,18.394041115654595,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.8399999737739563,17.0,8.0,1.940000057220459,1.2100000381469727
Faroe Islands,1985,17.734905554595606,0.9100000262260437,95,13.119999885559082,1.0,25.0,0.8799999952316284,,0.8500000238418579,17.0,8.0,1.940000057220459,1.2100000381469727
Faroe Islands,1986,16.48933940247483,0.9100000262260437,95,13.119999885559082,0.9149999916553497,25.0,0.8799999952316284,,0.8500000238418579,17.0,8.0,1.940000057220459,1.2100000381469727
Faroe Islands,1987,16.48933940247483,0.9100000262260437,95,13.119999885559082,0.9149999916553497,25.0,0.8799999952316284,,0.8600000143051147,17.0,8.0,1.940000057220459,1.2100000381469727
Faroe Islands,1988,16.90900929444711,0.9100000262260437,95,13.119999885559082,0.9149999916553497,25.0,0.8799999952316284,,0.8600000143051147,17.0,8.0,1.3700000047683716,1.2100000381469727
Faroe Islands,1989,13.998207098233284,0.9100000262260437,95,13.119999885559082,0.8100000023841858,25.0,0.8799999952316284,,0.8700000047683716,17.0,8.0,1.3700000047683716,1.2100000381469727
Faroe Islands,1990,12.773301790580494,0.9100000262260437,95,13.119999885559082,0.7050000131130219,25.0,0.8799999952316284,,0.8399999737739563,17.0,8.0,1.3799999952316284,1.2100000381469727
Faroe Islands,1991,11.548396482927703,0.9100000262260437,95,13.119999885559082,0.6000000238418579,25.0,0.8799999952316284,,0.8399999737739563,17.0,8.0,1.3799999952316284,1.2100000381469727
Faroe Islands,1992,11.548396482927703,0.9100000262260437,95,13.119999885559082,0.6000000238418579,25.0,0.8799999952316284,,0.8399999737739563,17.0,8.0,1.3799999952316284,1.2100000381469727
Faroe Islands,1993,11.548396482927703,0.9100000262260437,95,13.119999885559082,0.6000000238418579,25.0,0.8799999952316284,,0.8500000238418579,17.0,8.0,1.3799999952316284,1.2100000381469727
Faroe Islands,1994,32.8366978981411,0.9100000262260437,95,13.119999885559082,0.6700000166893005,25.0,0.8799999952316284,,0.8500000238418579,17.0,8.0,2.0799999237060547,1.2100000381469727
Faroe Islands,1995,54.12499931335449,0.9100000262260437,95,13.119999885559082,0.7450000047683716,25.0,0.8799999952316284,,0.8600000143051147,17.0,8.0,2.0799999237060547,1.2100000381469727
Faroe Islands,1996,54.12499931335449,0.9100000262260437,95,13.119999885559082,0.75,25.0,0.8799999952316284,,0.8600000143051147,17.0,8.0,2.0799999237060547,1.2100000381469727
Faroe Islands,1997,50.60749973297119,0.9100000262260437,95,13.119999885559082,0.7674999982118607,25.0,0.8799999952316284,,0.8700000047683716,17.0,8.0,2.0799999237060547,1.2100000381469727
Faroe Islands,1998,50.02833279927572,0.9100000262260437,95,13.119999885559082,0.777999997138977,25.0,0.8799999952316284,,0.8799999952316284,17.0,8.0,2.200000047683716,1.2100000381469727
Faroe Islands,1999,47.97999954223633,0.9100000262260437,95,13.119999885559082,0.7859999895095825,25.0,0.8799999952316284,-2.640000104904175,0.8899999856948853,17.0,8.0,2.200000047683716,1.2100000381469727
Faroe Islands,2000,47.62999979654948,0.9100000262260437,95,13.119999885559082,0.7899999856948853,25.0,0.8799999952316284,-3.5,0.8899999856948853,17.0,8.0,2.200000047683716,1.2100000381469727
Faroe Islands,2001,48.65750026702881,0.9100000262260437,95,13.119999885559082,0.7879999876022339,25.0,0.8799999952316284,-1.7400000095367432,0.8999999761581421,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2002,49.18000030517578,0.9100000262260437,95,13.119999885559082,0.7839999914169311,25.0,0.8799999952316284,-1.840000033378601,0.8999999761581421,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2003,49.33000055948893,0.9100000262260437,95,13.119999885559082,0.7859999895095825,25.0,0.8799999952316284,-2.940000057220459,0.8999999761581421,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2004,49.640000343322754,0.9100000262260437,95,13.119999885559082,0.7899999976158142,25.0,0.8799999952316284,-2.740000009536743,0.9100000262260437,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2005,50.54333368937174,0.9100000262260437,95,13.119999885559082,0.8,25.0,0.8899999856948853,-2.3399999141693115,0.9100000262260437,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2006,49.94499969482422,0.9100000262260437,95,13.119999885559082,0.8159999966621398,25.0,0.8899999856948853,-1.7999999523162842,0.9100000262260437,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2007,48.639999618530275,0.9100000262260437,95,13.119999885559082,0.8239999890327454,25.0,0.8899999856948853,-2.4000000953674316,0.9100000262260437,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2008,48.2999995803833,0.9100000262260437,95,13.119999885559082,0.8299999952316284,25.0,0.8899999856948853,-1.2400000095367432,0.9200000166893005,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2009,46.02999946594238,0.9100000262260437,95,13.119999885559082,0.8519999980926514,25.0,0.8899999856948853,-2.5,0.9100000262260437,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2010,46.02999946594238,0.9100000262260437,95,13.119999885559082,0.8799999952316284,25.0,0.8899999856948853,-5.239999771118164,0.9100000262260437,17.0,8.0,0.6700000166893005,1.2100000381469727
Faroe Islands,2011,47.70999969482422,0.9100000262260437,95,13.119999885559082,0.9120000004768372,25.0,0.8899999856948853,-1.0,0.9200000166893005,17.0,8.0,1.9500000476837158,1.2100000381469727
Faroe Islands,2012,49.38999992370606,0.9100000262260437,95,13.119999885559082,0.9519999980926513,25.0,0.8899999856948853,-5.340000152587891,0.9300000071525574,17.0,8.0,1.9500000476837158,1.2100000381469727
Faroe Islands,2013,49.38999992370606,0.9100000262260437,95,13.119999885559082,0.9859999895095826,25.0,0.8899999856948853,-4.940000057220459,0.9300000071525574,17.0,8.0,1.9500000476837158,1.2100000381469727
Faroe Islands,2014,49.38999992370606,0.9100000262260437,95,13.119999885559082,1.0079999804496764,25.0,0.8899999856948853,-4.440000057220459,0.9300000071525574,17.0,8.0,1.9500000476837158,1.2100000381469727
Faroe Islands,2015,48.91249984741211,0.9100000262260437,95,13.119999885559082,1.0279999732971192,25.0,0.8899999856948853,-3.4000000953674316,0.9300000071525574,17.0,8.0,0.7099999785423279,1.2100000381469727
Faroe Islands,2016,48.434999771118164,0.9100000262260437,95,13.119999885559082,1.0339999675750733,25.0,0.8899999856948853,-3.200000047683716,0.9399999976158142,17.0,8.0,0.7099999785423279,1.2100000381469727
Faroe Islands,2017,48.434999771118164,0.9100000262260437,95,13.119999885559082,1.0279999732971192,25.0,0.8899999856948853,-3.5999999046325684,0.9399999976158142,17.0,8.0,0.7099999785423279,1.2100000381469727
Faroe Islands,2018,48.434999771118164,0.9100000262260437,95,13.119999885559082,1.0274999737739563,25.0,0.8899999856948853,-2.640000104904175,0.9399999976158142,17.0,8.0,0.7099999785423279,1.2100000381469727
Faroe Islands,2019,48.434999771118164,0.9100000262260437,95,13.119999885559082,1.0299999713897705,25.0,0.8799999952316284,-3.9000000953674316,0.9399999976158142,17.0,8.0,1.7400000095367432,1.2100000381469727
Faroe Islands,2020,48.434999771118164,0.9100000262260437,95,13.119999885559082,1.0149999856948853,25.0,0.8799999952316284,-4.099999904632568,0.949999988079071,17.0,8.0,1.7400000095367432,1.2100000381469727
