"","State.Code","Year","Deaths","Population","Homicide_num","Month.code","Unemployment_adj","Firearm.suicides","Suicides","Paid.Hunting.License.Holders","Personal.income.per.capita..dollars.","Annual.incarceration.rate","Number.of.sworn.officers.per.1.000.U.S..residents","Percentage.of.republican.voters.in.presidential.election","Num_pop_over15","Proportion.of.population.hispanic","Proportion.of.population.AA.or.B","Percentage.4.year.bachelors.or.above..25.years.old.and.over","Proportion.of.15.24","Density","Gallons.of.ethanol","Num_pov","MSA","Prop_male","homicide_total","prop_urban","p100khomicide_firearm","homicide_exclfirearm","p100khomicide_exclfirearm","p100khomicide_firearm_m6","time","Case","State","Violent.Crime.rate","Murder.and.nonnegligent.manslaughter.rate","Robbery.rate","Aggravated.assault.rate","Property.crime.rate","Burglary.rate","Larceny.theft.rate","Firearm.Ownership.Rate","Type","Ethanol.Gallons.21.Older.Capita","Homicide_count","HomicideRates","Prop_pop_over_15","Firearm.Suicide.Rates","treatdummy"
"1837",15,2013,881,1404100,2,10,4,4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.142444664,2,0.142444664,0.319333466,178,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.2848799943024,NA,0.2848799943024,0
"1838",15,2013,835,1404100,0,11,3.9,7,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,0.071222332,0.366037002,179,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0712199985756,NA,0.4985399900292,0
"1839",15,2013,884,1404100,7,12,3.9,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.498556323,-5,-0.35611166,0.376870033,180,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.1424399971512,NA,0.4985399900292,0
"1840",15,2014,936,1419600,9,1,4.7,9,17,NA,46034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1365,NA,NA,2,NA,0.633998821,-7,-0.493110194,0.458795725,181,0,"Hawaii",259.2,1.8,78,148.1,3050,547.9,2228.9,0.034,4,2.8639,2,0.140884756269372,NA,0.633981403212172,0
"1841",15,2014,862,1419600,6,2,4.6,6,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.422665881,-6,-0.422665881,0.482277163,182,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.422654268808115,0
"1842",15,2014,955,1419600,8,3,4.6,6,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.563554507,-5,-0.352221567,0.457888037,183,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.211327134404058,NA,0.422654268808115,0
"1843",15,2014,891,1419600,9,4,4.6,3,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.633998821,-9,-0.633998821,0.457888037,184,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.211327134404058,0
"1844",15,2014,936,1419600,2,5,4.7,6,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.140888627,0,0,0.457888037,185,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.140884756269372,NA,0.422654268808115,0
"1845",15,2014,892,1419600,5,6,4.7,8,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.352221567,-4,-0.281777254,0.363962286,186,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0704423781346858,NA,0.563539025077487,0
"1846",15,2014,914,1419600,9,7,4.8,5,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.633998821,-5,-0.352221567,0.352221567,187,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.281769512538743,NA,0.352211890673429,0
"1847",15,2014,907,1419600,6,8,4.9,3,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.422665881,-2,-0.140888627,0.363962286,188,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.281769512538743,NA,0.211327134404058,0
"1848",15,2014,907,1419600,0,9,4.9,8,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,2,0.140888627,0.387443724,189,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.140884756269372,NA,0.563539025077487,0
"1849",15,2014,852,1419600,8,10,4.9,3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.563554507,-4,-0.281777254,0.387443724,190,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.281769512538743,NA,0.211327134404058,0
"1850",15,2014,814,1419600,3,11,4.9,8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.21133294,0,0,0.387443724,191,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.211327134404058,NA,0.563539025077487,0
"1851",15,2014,901,1419600,7,12,4.9,6,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.493110194,-6,-0.422665881,0.387443724,192,0,"Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0704423781346858,NA,0.422654268808115,0
"1852",19,2005,2290,2964500,2,10,5.2,12,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.067466049,7,0.236131173,0.08985187,82,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.303592511384719,NA,0.404790015179626,0
"1853",19,2005,2278,2964500,0,11,5.1,6,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0,3,0.101199074,0.112100541,83,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.101197503794906,NA,0.202395007589813,0
"1854",19,2005,2485,2964500,4,12,4.9,13,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.134932099,-1,-0.033733025,0.100787625,84,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.101197503794906,NA,0.438522516444594,0
"1855",19,2006,2349,2982600,3,1,3.9,14,29,NA,34575,296,NA,NA,2391002,4.1478,2.6179,24.7,14.83180695,NA,20007930,2913,NA,NA,2,NA,0.1005819,-1,-0.0335273,0.1174827,85,0,"Iowa",285.7,1.8,43.9,210.8,2823.6,609,2045.5,0.375,4,2.5236,2,0.0670555890833501,0.801650238047341,0.469389123583451,0
"1856",19,2006,2175,2982600,7,2,7.7,7,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.2346911,-4,-0.1341092,0.13424635,86,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.100583383625025,NA,0.234694561791725,0
"1857",19,2006,2627,2982600,2,3,7.6,12,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.0670546,2,0.0670546,0.139697083,87,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1341111781667,NA,0.402333534500101,0
"1858",19,2006,2321,2982600,5,4,7.5,5,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.1676365,2,0.0670546,0.1676365,88,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.234694561791725,NA,0.167638972708375,0
"1859",19,2006,2236,2982600,3,5,7.4,18,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.1005819,-2,-0.0670546,0.162048616,89,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0335277945416751,NA,0.603500301750151,0
"1860",19,2006,2073,2982600,5,6,7.3,17,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.1676365,-3,-0.1005819,0.173224383,90,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0670555890833501,NA,0.569972507208476,0
"1861",19,2006,2086,2982600,8,7,7.3,13,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.2682184,3,0.1005819,0.206751683,91,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.368805739958426,NA,0.435861329041776,0
"1862",19,2006,2112,2982600,6,8,7.2,10,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.2011638,-4,-0.1341092,0.212339566,92,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0670555890833501,NA,0.33527794541675,0
"1863",19,2006,2176,2982600,4,9,7.1,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.1341092,0,0,0.21792745,93,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.1341111781667,NA,0.0335277945416751,0
"1864",19,2006,2423,2982600,11,10,7,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,0.368800299,4,0.1341092,0.184338413,94,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,0.502916918125126,NA,0.536444712666801,0
"1865",19,2006,2318,2982600,4,11,6.9,18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.1341092,4,0.1341092,0.161925144,95,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.2682223563334,NA,0.603500301750151,0
"1866",19,2006,2466,2982600,6,12,6.7,3,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.2011638,0,0,0.150687641,96,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.20116676725005,NA,0.100583383625025,0
"1867",19,2007,2543,2999200,2,1,3.7,13,26,NA,36815,291,NA,NA,2405243,4.3692,2.7311,NA,14.57922948,NA,1749975,2965,NA,NA,2,NA,0.066684182,0,0,0.10589197,97,0,"Iowa",300.2,1.3,44.4,222,2648.3,574.8,1908.2,0.388,4,2.5758,2,0.0666844491864497,0.801961523072819,0.433448919711923,0
"1868",19,2007,2338,2999200,2,2,6.3,11,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.066684182,-1,-0.033342091,0.100211482,98,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0333422245932249,NA,0.366764470525473,0
"1869",19,2007,2515,2999200,2,3,6.2,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.066684182,6,0.200052547,0.094469258,99,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.266737796745799,NA,0.500133368898373,0
"1870",19,2007,2240,2999200,3,4,6.1,4,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.100026274,1,0.033342091,0.133368365,100,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.133368898372899,NA,0.133368898372899,0
"1871",19,2007,2112,2999200,3,5,6,7,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.100026274,6,0.200052547,0.172267471,101,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.300080021339024,NA,0.233395572152574,0
"1872",19,2007,1993,2999200,5,6,5.8,13,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.166710456,-3,-0.100026274,0.161153441,102,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0666844491864497,NA,0.433448919711923,0
"1873",19,2007,2127,2999200,9,7,5.7,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.300078821,-8,-0.26673673,0.155596426,103,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0333422245932249,NA,0.433448919711923,0
"1874",19,2007,2072,2999200,9,8,5.6,12,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.300078821,-5,-0.166710456,0.188938517,104,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.133368898372899,NA,0.400106695118698,0
"1875",19,2007,2148,2999200,0,9,5.5,10,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0.205609562,105,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.333422245932249,0
"1876",19,2007,2323,2999200,2,10,5.4,15,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.066684182,2,0.066684182,0.155596426,106,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.133368898372899,NA,0.500133368898373,0
"1877",19,2007,2315,2999200,9,11,5.4,0,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.300078821,-5,-0.166710456,0.111108027,107,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.133368898372899,NA,0,0
"1878",19,2007,2495,2999200,8,12,5.3,10,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.26673673,-6,-0.200052547,0.133206982,108,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0666844491864497,NA,0.333422245932249,0
"1879",19,2008,2592,3016700,0,1,3.7,18,36,NA,39339,291,1.74,0.4439,2419048,4.5685,2.844,NA,14.42749013,NA,1342450,2986,NA,NA,3,NA,0,3,0.099445294,0.138667167,109,0,"Iowa",288.1,2.6,41.6,212.8,2440.4,552.8,1741.8,0.396,4,2.6305,3,0.0994464149567408,0.80188550402758,0.596678489740445,0
"1880",19,2008,2541,3016700,1,2,11.7,11,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.033148431,0,0,0.121802461,110,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0331488049855803,NA,0.364636854841383,0
"1881",19,2008,2740,3016700,4,3,11.4,17,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.132593726,-1,-0.033148431,0.093920556,111,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0994464149567408,NA,0.563529684754865,0
"1882",19,2008,2401,3016700,3,4,11,18,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.099445294,1,0.033148431,0.132593726,112,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.132595219942321,NA,0.596678489740445,0
"1883",19,2008,2332,3016700,6,5,10.5,12,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.198890588,-3,-0.099445294,0.132593726,113,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0994464149567408,NA,0.397785659826963,0
"1884",19,2008,2141,3016700,3,6,10,16,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.099445294,5,0.165742157,0.138118464,114,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.265190439884642,NA,0.530380879769284,0
"1885",19,2008,2156,3016700,7,7,9.5,18,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.23203902,0,0,0.171266895,115,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.232041634899062,NA,0.596678489740445,0
"1886",19,2008,2138,3016700,1,8,9.1,17,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.033148431,2,0.066296863,0.149167941,116,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0994464149567408,NA,0.563529684754865,0
"1887",19,2008,2177,3016700,5,9,8.8,14,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.165742157,2,0.066296863,0.160217418,117,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.232041634899062,NA,0.464083269798124,0
"1888",19,2008,2328,3016700,9,10,8.5,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.298335882,-5,-0.165742157,0.121544248,118,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.132595219942321,NA,0.430934464812543,0
"1889",19,2008,2361,3016700,2,11,8.2,13,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.066296863,-2,-0.066296863,0.143496234,119,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.430934464812543,0
"1890",19,2008,2634,3016700,5,12,7.9,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.165742157,-1,-0.033148431,0.132358576,120,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.132595219942321,NA,0.430934464812543,0
"1891",19,2009,2581,3032900,0,1,5.7,13,29,NA,38123,292,NA,NA,2431726,4.8153,2.9436,NA,14.2649042,NA,10437885,2987,NA,NA,4,NA,0,4,0.131888277,0.104617309,121,0,"Iowa",282.1,1.3,39.9,211.3,2329.9,545.9,1654.2,0.387,4,2.6392,4,0.131886972864255,0.80178245243826,0.42863266180883,0
"1892",19,2009,2218,3032900,5,2,3.4,10,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,0.164860347,3,0.098916208,0.132035246,122,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,0.263773945728511,NA,0.329717432160638,0
"1893",19,2009,2418,3032900,3,3,3.4,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.098916208,0,0,0.120897588,123,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0989152296481915,NA,0.42863266180883,0
"1894",19,2009,2363,3032900,4,4,3.4,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,0.131888277,-1,-0.032972069,0.170355692,124,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0.0989152296481915,NA,0.527547891457021,0
"1895",19,2009,2276,3032900,7,5,3.4,12,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.230804486,-7,-0.230804486,0.159365002,125,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.395660918592766,0
"1896",19,2009,2056,3032900,3,6,3.3,15,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.098916208,4,0.131888277,0.170355692,126,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.230802202512447,NA,0.494576148240958,0
"1897",19,2009,2151,3032900,9,7,3.3,16,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.296748624,-3,-0.098916208,0.148374312,127,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.197830459296383,NA,0.527547891457021,0
"1898",19,2009,2094,3032900,3,8,3.3,14,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.098916208,2,0.065944139,0.115402243,128,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.164858716080319,NA,0.461604405024894,0
"1899",19,2009,2166,3032900,5,9,3.3,17,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.164860347,-5,-0.164860347,0.104411553,129,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.560519634673085,0
"1900",19,2009,2396,3032900,0,10,3.3,12,32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0,4,0.131888277,0.104192622,130,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.131886972864255,NA,0.395660918592766,0
"1901",19,2009,2294,3032900,1,11,3.3,11,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.032972069,6,0.197832416,0.115061683,131,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.230802202512447,NA,0.362689175376702,0
"1902",19,2009,2531,3032900,1,12,3.3,11,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,0.032972069,3,0.098916208,0.098526997,132,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,0.131886972864255,NA,0.362689175376702,0
"1903",19,2010,2452,3046400,9,1,6.4,20,36,NA,38687,307,NA,NA,2446461,5.0066,3.0134,NA,14.09293406,54.5,11154972,2977,1879426,NA,6,0.6402,0.295435036,-3,-0.098478345,0.14229515,133,0,"Iowa",268.5,1.2,33.2,205.2,2253.6,549,1580,0.411,4,2.6249,6,0.196953781512605,0.803066242121849,0.656512605042017,0
"1904",19,2010,2200,3046400,5,2,5.3,14,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.164130576,-3,-0.098478345,0.169625921,134,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0656512605042017,NA,0.459558823529412,0
"1905",19,2010,2458,3046400,2,3,5.5,16,31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,0.06565223,4,0.131304461,0.207898729,135,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,0.196953781512605,NA,0.525210084033613,0
"1906",19,2010,2261,3046400,8,4,5.7,19,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0.262608921,-3,-0.098478345,0.186014652,136,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.164128151260504,NA,0.623686974789916,0
"1907",19,2010,2336,3046400,6,5,5.8,15,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.196956691,1,0.032826115,0.164130576,137,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.229779411764706,NA,0.492384453781513,0
"1908",19,2010,2121,3046400,8,6,5.9,21,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.262608921,1,0.032826115,0.153188537,138,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.295430672268908,NA,0.689338235294118,0
"1909",19,2010,2199,3046400,5,7,5.9,20,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.164130576,4,0.131304461,0.125833441,139,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.295430672268908,NA,0.656512605042017,0
"1910",19,2010,2159,3046400,1,8,5.9,5,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.032826115,8,0.262608921,0.142246499,140,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.295430672268908,NA,0.164128151260504,0
"1911",19,2010,2237,3046400,0,9,5.8,1,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0,9,0.295435036,0.098478345,141,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.295430672268908,NA,0.0328256302521008,0
"1912",19,2010,2393,3046400,3,10,5.7,11,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.098478345,-2,-0.06565223,0.071123249,142,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0328256302521008,NA,0.361081932773109,0
"1913",19,2010,2360,3046400,9,11,5.6,18,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,0.295435036,-2,-0.06565223,0.098307328,143,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,0.229779411764706,NA,0.590861344537815,0
"1914",19,2010,2569,3046400,0,12,5.4,10,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,0,5,0.164130576,0.103749844,144,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.164128151260504,NA,0.328256302521008,0
"1915",19,2011,2559,3062300,0,1,5.7,18,38,NA,42058,295,NA,NA,NA,NA,NA,NA,NA,NA,2816805,3027,NA,NA,3,NA,0,3,0.097965294,0.092779303,145,0,"Iowa",257.3,1.4,26.9,200.7,2351.2,573.5,1647.2,0.376,4,2.6947,3,0.0979655814257258,NA,0.587793488554355,0
"1916",19,2011,2276,3062300,6,2,6.4,14,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,0.195930587,3,0.097965294,0.076195228,146,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,0.293896744277177,NA,0.457172713320054,0
"1917",19,2011,2634,3062300,1,3,6.4,15,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0.032655098,1,0.032655098,0.10340781,147,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0.0653103876171505,NA,0.489827907128629,0
"1918",19,2011,2367,3062300,1,4,6.3,14,37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,0.032655098,10,0.326550978,0.141505424,148,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,0.359207131894328,NA,0.457172713320054,0
"1919",19,2011,2250,3062300,6,5,6.2,15,36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0.195930587,-5,-0.163275489,0.125177875,149,0,"Iowa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0.0326551938085753,NA,0.489827907128629,0
