unit,time,pair,cov,treat
Ireland,2011Q4,SL:SH,-0.06546735577797895,0
Ireland,2011Q4,SL:SI,-0.07767140345311051,0
Ireland,2011Q4,SL:SJ,-0.07680247090639108,0
Ireland,2011Q4,SL:SK,0.005136660492671683,0
Ireland,2011Q4,SL:SL,0.006830486363563631,0
Ireland,2012Q1,SC:SC,0.41690835563265394,0
Ireland,2012Q1,SD:SC,0.4307113449426636,0
Ireland,2012Q1,SD:SD,0.4449713232079633,0
Ireland,2012Q1,SE:SC,0.04935601794437258,0
Ireland,2012Q1,SE:SD,0.0509900955033052,0
Ireland,2012Q1,SE:SE,0.00584305033567533,0
Ireland,2012Q1,SG:SC,-0.0633931745308279,0
Ireland,2012Q1,SG:SD,-0.06549199384820227,0
Ireland,2012Q1,SG:SE,-0.007504849968637143,0
Ireland,2012Q1,SG:SG,0.009639275689252337,0
Ireland,2012Q1,SH:SC,-0.40974730286366234,0
Ireland,2012Q1,SH:SD,-0.42331320425378893,0
Ireland,2012Q1,SH:SE,-0.04850825117694811,0
Ireland,2012Q1,SH:SG,0.06230429765446915,0
Ireland,2012Q1,SH:SH,0.40270925237099225,0
Ireland,2012Q1,SI:SC,-0.45241134933999017,0
Ireland,2012Q1,SI:SD,-0.467389770698782,0
Ireland,2012Q1,SI:SE,-0.053559067297603125,0
Ireland,2012Q1,SI:SG,0.06879159710031736,0
Ireland,2012Q1,SI:SH,0.44464047715154936,0
Ireland,2012Q1,SI:SI,0.49093769948802524,0
Ireland,2012Q1,SJ:SC,-0.400227811994175,0
Ireland,2012Q1,SJ:SD,-0.4134785423666595,0
Ireland,2012Q1,SJ:SE,-0.047381278891965424,0
Ireland,2012Q1,SJ:SG,0.06085680748551278,0
Ireland,2012Q1,SJ:SH,0.393353273639195,0
Ireland,2012Q1,SJ:SI,0.43431032748889975,0
Ireland,2012Q1,SJ:SJ,0.3842146585202635,0
Ireland,2012Q1,SK:SC,0.04890560534480759,0
Ireland,2012Q1,SK:SD,0.05052477065692891,0
Ireland,2012Q1,SK:SE,0.005789727891914839,0
Ireland,2012Q1,SK:SG,-0.0074363622922705265,0
Ireland,2012Q1,SK:SH,-0.048065575117919486,0
Ireland,2012Q1,SK:SI,-0.05307029855700134,0
Ireland,2012Q1,SK:SJ,-0.046948887344079676,0
Ireland,2012Q1,SK:SK,0.005736892057518506,0
Ireland,2012Q1,SL:SC,0.05311364573654133,0
Ireland,2012Q1,SL:SD,0.05487213072349874,0
Ireland,2012Q1,SL:SE,0.006287900006431192,0
Ireland,2012Q1,SL:SG,-0.008076217635493722,0
Ireland,2012Q1,SL:SH,-0.05220133583741321,0
Ireland,2012Q1,SL:SI,-0.05763668636377125,0
Ireland,2012Q1,SL:SJ,-0.050988563632675496,0
Ireland,2012Q1,SL:SK,0.006230517958493422,0
Ireland,2012Q1,SL:SL,0.0067666174719522906,0
Ireland,2012Q2,SC:SC,0.4454013802426437,0
Ireland,2012Q2,SD:SC,0.5142883951204966,0
Ireland,2012Q2,SD:SD,0.5938296671005533,0
Ireland,2012Q2,SE:SC,0.050579920702498525,0
Ireland,2012Q2,SE:SD,0.05840275175896152,0
Ireland,2012Q2,SE:SE,0.005743871689120775,0
Ireland,2012Q2,SG:SC,-0.04233722943012899,0
Ireland,2012Q2,SG:SD,-0.04888522295464735,0
Ireland,2012Q2,SG:SE,-0.004807829078061729,0
Ireland,2012Q2,SG:SG,0.004024327438866272,0
Ireland,2012Q2,SH:SC,-0.47069196880533754,0
Ireland,2012Q2,SH:SD,-0.5434904963723493,0
Ireland,2012Q2,SH:SE,-0.05345192788694796,0
Ireland,2012Q2,SH:SG,0.04474120368323628,0
Ireland,2012Q2,SH:SH,0.4974185966310866,0
Ireland,2012Q2,SI:SC,-0.5085323649606489,0
Ireland,2012Q2,SI:SD,-0.5871833933248398,0
Ireland,2012Q2,SI:SE,-0.05774909516524445,0
Ireland,2012Q2,SI:SG,0.048338088661189486,0
Ireland,2012Q2,SI:SH,0.537407629797114,0
Ireland,2012Q2,SI:SI,0.5806115061241816,0
Ireland,2012Q2,SJ:SC,-0.5419033166994556,0
Ireland,2012Q2,SJ:SD,-0.6257155891704047,0
Ireland,2012Q2,SJ:SE,-0.06153871093113234,0
Ireland,2012Q2,SJ:SG,0.05151013460163526,0
Ireland,2012Q2,SJ:SH,0.572673436486554,0
Ireland,2012Q2,SJ:SI,0.6187124410594934,0
Ireland,2012Q2,SJ:SJ,0.6593136386103972,0
Ireland,2012Q2,SK:SC,0.05000932190571553,0
Ireland,2012Q2,SK:SD,0.057743902567036376,0
Ireland,2012Q2,SK:SE,0.00567907431045414,0
Ireland,2012Q2,SK:SG,-0.0047535913202918795,0
Ireland,2012Q2,SK:SH,-0.0528489295960369,0
Ireland,2012Q2,SK:SI,-0.057097619960085284,0
Ireland,2012Q2,SK:SJ,-0.06084448456768243,0
Ireland,2012Q2,SK:SK,0.005615007919614065,0
Ireland,2012Q2,SL:SC,0.053493672743856246,0
Ireland,2012Q2,SL:SD,0.061767152785991535,0
Ireland,2012Q2,SL:SE,0.006074758286549659,0
Ireland,2012Q2,SL:SG,-0.005084793169664375,0
Ireland,2012Q2,SL:SH,-0.056531127336689434,0
Ireland,2012Q2,SL:SI,-0.061075841067319,0
Ireland,2012Q2,SL:SJ,-0.06508376482025899,0
Ireland,2012Q2,SL:SK,0.006006228132272817,0
Ireland,2012Q2,SL:SL,0.006424706232539905,0
Ireland,2012Q3,SC:SC,0.40727077677728996,0
Ireland,2012Q3,SD:SC,0.5766512487634514,0
Ireland,2012Q3,SD:SD,0.816475626686776,0
Ireland,2012Q3,SE:SC,0.053733985205384346,0
Ireland,2012Q3,SE:SD,0.07608149525215215,0
Ireland,2012Q3,SE:SE,0.007089487708643932,0
Ireland,2012Q3,SG:SC,-0.062369034479173004,0
Ireland,2012Q3,SG:SD,-0.08830778849682333,0
Ireland,2012Q3,SG:SE,-0.008228768099928313,0
Ireland,2012Q3,SG:SG,0.009551130804534506,0
Ireland,2012Q3,SH:SC,-0.42079071008607266,0
Ireland,2012Q3,SH:SD,-0.5957940080043664,0
Ireland,2012Q3,SH:SE,-0.05551776135092689,0
Ireland,2012Q3,SH:SG,0.06443946337997453,0
Ireland,2012Q3,SH:SH,0.4347594568307722,0
Ireland,2012Q3,SI:SC,-0.4320714054810952,0
Ireland,2012Q3,SI:SD,-0.6117662492192499,0
Ireland,2012Q3,SI:SE,-0.05700609970964507,0
Ireland,2012Q3,SI:SG,0.06616697765342298,0
Ireland,2012Q3,SI:SH,0.4464146309709289,0
Ireland,2012Q3,SI:SI,0.4583822608428773,0
Ireland,2012Q3,SJ:SC,-0.3677166921871148,0
Ireland,2012Q3,SJ:SD,-0.5206469548803859,0
Ireland,2012Q3,SJ:SE,-0.04851534758792711,0
Ireland,2012Q3,SJ:SG,0.056311762005273464,0
Ireland,2012Q3,SJ:SH,0.3799235713406725,0
Ireland,2012Q3,SJ:SI,0.3901086870738753,0
Ireland,2012Q3,SJ:SJ,0.3320040951206621,0
Ireland,2012Q3,SK:SC,0.05091300669778956,0
Ireland,2012Q3,SK:SD,0.07208729563878549,0
Ireland,2012Q3,SK:SE,0.006717296954887259,0
Ireland,2012Q3,SK:SG,-0.00779676630692612,0
Ireland,2012Q3,SK:SH,-0.05260313644525271,0
Ireland,2012Q3,SK:SI,-0.05401333858336627,0
Ireland,2012Q3,SK:SJ,-0.04596834214414851,0
Ireland,2012Q3,SK:SK,0.006364645829785708,0
Ireland,2012Q3,SL:SC,0.05167454137251391,0
Ireland,2012Q3,SL:SD,0.07316554614482806,0
Ireland,2012Q3,SL:SE,0.006817771369645974,0
Ireland,2012Q3,SL:SG,-0.007913386956118786,0
Ireland,2012Q3,SL:SH,-0.05338995134778047,0
Ireland,2012Q3,SL:SI,-0.054821246677913084,0
Ireland,2012Q3,SL:SJ,-0.04665591667083388,0
Ireland,2012Q3,SL:SK,0.00645984544194949,0
Ireland,2012Q3,SL:SL,0.006556469008626768,0
Ireland,2012Q4,SC:SC,0.4493594053920962,0
Ireland,2012Q4,SD:SC,0.47549921408122486,0
Ireland,2012Q4,SD:SD,0.503159608720275,0
Ireland,2012Q4,SE:SC,0.05527340599840421,0
Ireland,2012Q4,SE:SD,0.05848873039365996,0
Ireland,2012Q4,SE:SE,0.006798899442192835,0
Ireland,2012Q4,SG:SC,-0.05948565332290797,0
Ireland,2012Q4,SG:SD,-0.06294600950762354,0
Ireland,2012Q4,SG:SE,-0.007317026477566296,0
Ireland,2012Q4,SG:SG,0.007874638671834577,0
Ireland,2012Q4,SH:SC,-0.5143358157963247,0
Ireland,2012Q4,SH:SD,-0.5442553849998479,0
Ireland,2012Q4,SH:SE,-0.06326582246837453,0
Ireland,2012Q4,SH:SG,0.06808715176066808,0
Ireland,2012Q4,SH:SH,0.5887076763866572,0
Ireland,2012Q4,SI:SC,-0.6240198966710854,0
Ireland,2012Q4,SI:SD,-0.6603199284974114,0
Ireland,2012Q4,SI:SE,-0.07675750120259935,0
Ireland,2012Q4,SI:SG,0.08260699741576155,0
Ireland,2012Q4,SI:SH,0.7142518411234889,0
Ireland,2012Q4,SI:SI,0.8665687793974486,0
Ireland,2012Q4,SJ:SC,-0.462363946946523,0
Ireland,2012Q4,SJ:SD,-0.489260246373897,0
Ireland,2012Q4,SJ:SE,-0.056873028252964,0
Ireland,2012Q4,SJ:SG,0.0612071787683473,0
Ireland,2012Q4,SJ:SH,0.5292207862880783,0
Ireland,2012Q4,SJ:SI,0.6420791440789978,0
Ireland,2012Q4,SJ:SJ,0.4757448422592365,0
Ireland,2012Q4,SK:SC,0.05867282776149262,0
Ireland,2012Q4,SK:SD,0.06208590084849603,0
Ireland,2012Q4,SK:SE,0.007217044955597731,0
Ireland,2012Q4,SK:SG,-0.007767037809410965,0
Ireland,2012Q4,SK:SH,-0.06715679335887637,0
Ireland,2012Q4,SK:SI,-0.08147823652468053,0
Ireland,2012Q4,SK:SJ,-0.06037082988982079,0
Ireland,2012Q4,SK:SK,0.0076609072297618135,0
Ireland,2012Q4,SL:SC,0.05511869380573618,0
Ireland,2012Q4,SL:SD,0.058325018395781025,0
Ireland,2012Q4,SL:SE,0.006779869085343441,0
Ireland,2012Q4,SL:SG,-0.00729654586506004,0
Ireland,2012Q4,SL:SH,-0.06308873922303751,0
Ireland,2012Q4,SL:SI,-0.07654265427756787,0
Ireland,2012Q4,SL:SJ,-0.0567138386617718,0
Ireland,2012Q4,SL:SK,0.007196844194861248,0
Ireland,2012Q4,SL:SL,0.006760891995127109,0
Ireland,2013Q1,SC:SC,0.43241289164101704,0
Ireland,2013Q1,SD:SC,0.4522576254106433,0
Ireland,2013Q1,SD:SD,0.47301309395714636,0
Ireland,2013Q1,SE:SC,0.05236533802292541,0
Ireland,2013Q1,SE:SD,0.05476854156266665,0
Ireland,2013Q1,SE:SE,0.006341459006573081,0
Ireland,2013Q1,SG:SC,-0.04181917256061174,0
Ireland,2013Q1,SG:SD,-0.04373838071090981,0
Ireland,2013Q1,SG:SE,-0.00506431503155434,0
Ireland,2013Q1,SG:SG,0.004044382643212418,0
Ireland,2013Q1,SH:SC,-0.48746349635886244,0
Ireland,2013Q1,SH:SD,-0.5098346686681369,0
Ireland,2013Q1,SH:SE,-0.059031983676056485,0
Ireland,2013Q1,SH:SG,0.04714318297465099,0
Ireland,2013Q1,SH:SH,0.549522608774754,0
Ireland,2013Q1,SI:SC,-0.571985556131545,0
Ireland,2013Q1,SI:SD,-0.5982357010761723,0
Ireland,2013Q1,SI:SE,-0.06926763186312498,0
Ireland,2013Q1,SI:SG,0.05531741337143241,0
Ireland,2013Q1,SI:SH,0.6448051953319777,0
Ireland,2013Q1,SI:SI,0.7566089789356292,0
Ireland,2013Q1,SJ:SC,-0.4548581213257495,0
Ireland,2013Q1,SJ:SD,-0.47573293448501014,0
Ireland,2013Q1,SJ:SE,-0.05508346244096189,0
Ireland,2013Q1,SJ:SG,0.043989877808982634,0
Ireland,2013Q1,SJ:SH,0.5127662344367564,0
Ireland,2013Q1,SJ:SI,0.6016755756288826,0
Ireland,2013Q1,SJ:SJ,0.47846841418352587,0
Ireland,2013Q1,SK:SC,0.05794354409854396,0
Ireland,2013Q1,SK:SD,0.060602748364957944,0
Ireland,2013Q1,SK:SE,0.007016981527658791,0
Ireland,2013Q1,SK:SG,-0.0056037900725727915,0
Ireland,2013Q1,SK:SH,-0.06532035270851513,0
Ireland,2013Q1,SK:SI,-0.07664635105965596,0
Ireland,2013Q1,SK:SJ,-0.060951216120309085,0
Ireland,2013Q1,SK:SK,0.007764463936212194,0
Ireland,2013Q1,SL:SC,0.0501536698071075,0
Ireland,2013Q1,SL:SD,0.052455373211727684,0
Ireland,2013Q1,SL:SE,0.006073625285713498,0
Ireland,2013Q1,SL:SG,-0.004850421929493698,0
Ireland,2013Q1,SL:SH,-0.0565387473685613,0
Ireland,2013Q1,SL:SI,-0.06634208940392076,0
Ireland,2013Q1,SL:SJ,-0.052756993297488786,0
Ireland,2013Q1,SL:SK,0.006720616878796788,0
Ireland,2013Q1,SL:SL,0.005817103614960229,0
Ireland,2013Q2,SC:SC,0.40924831482655677,0
Ireland,2013Q2,SD:SC,0.5086717360074512,0
Ireland,2013Q2,SD:SD,0.6322492375380788,0
Ireland,2013Q2,SE:SC,0.051137050293245674,0
Ireland,2013Q2,SE:SD,0.06356036470911244,0
Ireland,2013Q2,SE:SE,0.0063897585352359915,0
Ireland,2013Q2,SG:SC,-0.0456501607416859,0
Ireland,2013Q2,SG:SD,-0.056740481688565575,0
Ireland,2013Q2,SG:SE,-0.00570415193213853,0
Ireland,2013Q2,SG:SG,0.005092109363052484,0
Ireland,2013Q2,SH:SC,-0.5146340720993708,0
Ireland,2013Q2,SH:SD,-0.6396600728198856,0
Ireland,2013Q2,SH:SE,-0.06430538006910713,0
Ireland,2013Q2,SH:SG,0.05740555858963342,0
Ireland,2013Q2,SH:SH,0.6471577733382373,0
Ireland,2013Q2,SI:SC,-0.5743650403578422,0
Ireland,2013Q2,SI:SD,-0.7139021752713506,0
Ireland,2013Q2,SI:SE,-0.07176897959349912,0
Ireland,2013Q2,SI:SG,0.06406833080755048,0
Ireland,2013Q2,SI:SH,0.7222700958857916,0
Ireland,2013Q2,SI:SI,0.80610032499481,0
Ireland,2013Q2,SJ:SC,-0.555469371816981,0
Ireland,2013Q2,SJ:SD,-0.6904159636695391,0
Ireland,2013Q2,SJ:SE,-0.0694078977820614,0
Ireland,2013Q2,SJ:SG,0.06196058772111283,0
Ireland,2013Q2,SJ:SH,0.698508593409368,0
Ireland,2013Q2,SJ:SI,0.779580945364231,0
Ireland,2013Q2,SJ:SJ,0.7539340098627313,0
Ireland,2013Q2,SK:SC,0.05665551445490257,0
Ireland,2013Q2,SK:SD,0.07041949312456991,0
Ireland,2013Q2,SK:SE,0.007079310499538449,0
Ireland,2013Q2,SK:SG,-0.006319716534117736,0
Ireland,2013Q2,SK:SH,-0.07124490695378483,0
Ireland,2013Q2,SK:SI,-0.07951394218978174,0
Ireland,2013Q2,SK:SJ,-0.07689806380160677,0
Ireland,2013Q2,SK:SK,0.00784327559054223,0
Ireland,2013Q2,SL:SC,0.04983554887027962,0
Ireland,2013Q2,SL:SD,0.06194267450917384,0
Ireland,2013Q2,SL:SE,0.006227131246834932,0
Ireland,2013Q2,SL:SG,-0.005558974183052102,0
Ireland,2013Q2,SL:SH,-0.0626687283032275,0
Ireland,2013Q2,SL:SI,-0.06994236995273738,0
Ireland,2013Q2,SL:SJ,-0.06764138060497724,0
Ireland,2013Q2,SL:SK,0.006899133257481435,0
Ireland,2013Q2,SL:SL,0.006068643024845669,0
Ireland,2013Q3,SC:SC,0.362105982301538,0
Ireland,2013Q3,SD:SC,0.5580075808500882,0
Ireland,2013Q3,SD:SD,0.859893168036305,0
Ireland,2013Q3,SE:SC,0.04737574611905992,0
Ireland,2013Q3,SE:SD,0.07300632073195189,0
Ireland,2013Q3,SE:SE,0.006198354708397448,0
Ireland,2013Q3,SG:SC,0.001869631706277706,0
Ireland,2013Q3,SG:SD,0.0028811141392076755,0
Ireland,2013Q3,SG:SE,0.0002446112502471661,0
Ireland,2013Q3,SG:SG,9.653313913516197e-06,0
Ireland,2013Q3,SH:SC,-0.4734183135232565,0
Ireland,2013Q3,SH:SD,-0.729540578645444,0
Ireland,2013Q3,SH:SE,-0.06193917506426142,0
Ireland,2013Q3,SH:SG,-0.0024443614095238345,0
Ireland,2013Q3,SH:SH,0.6189483480904437,0
Ireland,2013Q3,SI:SC,-0.5035209263119585,0
Ireland,2013Q3,SI:SD,-0.775928893007792,0
Ireland,2013Q3,SI:SE,-0.0658776179807066,0
Ireland,2013Q3,SI:SG,-0.002599787726851813,0
Ireland,2013Q3,SI:SH,0.6583045832139042,0
Ireland,2013Q3,SI:SI,0.7001633102623722,0
Ireland,2013Q3,SJ:SC,-0.5420648043996383,0
Ireland,2013Q3,SJ:SD,-0.8353252499295527,0
Ireland,2013Q3,SJ:SE,-0.0709204647492676,0
Ireland,2013Q3,SJ:SG,-0.0027987981273362196,0
Ireland,2013Q3,SJ:SH,0.7086969507879923,0
Ireland,2013Q3,SJ:SI,0.7537599094541588,0
Ireland,2013Q3,SJ:SJ,0.8114592592511558,0
Ireland,2013Q3,SK:SC,0.05620084312748933,0
Ireland,2013Q3,SK:SD,0.08660585035347655,0
Ireland,2013Q3,SK:SE,0.00735297676874017,0
Ireland,2013Q3,SK:SG,0.000290177139750191,0
Ireland,2013Q3,SK:SH,-0.07347713010122256,0
Ireland,2013Q3,SK:SI,-0.07814922142739288,0
Ireland,2013Q3,SK:SJ,-0.08413144362698885,0
Ireland,2013Q3,SK:SK,0.008722680437823989,0
Ireland,2013Q3,SL:SC,0.04717207385334866,0
Ireland,2013Q3,SL:SD,0.07269246049812357,0
Ireland,2013Q3,SL:SE,0.006171707466917203,0
Ireland,2013Q3,SL:SG,0.00024355964617467086,0
Ireland,2013Q3,SL:SH,-0.0616728934084555,0
Ireland,2013Q3,SL:SI,-0.06559440463183243,0
Ireland,2013Q3,SL:SJ,-0.07061557178347708,0
Ireland,2013Q3,SL:SK,0.007321365711165521,0
Ireland,2013Q3,SL:SL,0.006145174784140342,0
Ireland,2013Q4,SC:SC,0.44692854156720324,0
Ireland,2013Q4,SD:SC,0.49324904916823886,0
Ireland,2013Q4,SD:SD,0.5443703005680344,0
Ireland,2013Q4,SE:SC,0.059057173379633066,0
Ireland,2013Q4,SE:SD,0.06517796897446002,0
Ireland,2013Q4,SE:SE,0.007803819633809621,0
Ireland,2013Q4,SG:SC,-0.043217390625953894,0
Ireland,2013Q4,SG:SD,-0.047696521593886064,0
Ireland,2013Q4,SG:SE,-0.00571074946849978,0
Ireland,2013Q4,SG:SG,0.004179063717807874,0
Ireland,2013Q4,SH:SC,-0.6219383791876656,0
Ireland,2013Q4,SH:SD,-0.686397232765282,0
Ireland,2013Q4,SH:SE,-0.08218298737945107,0
Ireland,2013Q4,SH:SG,0.06014060723079672,0
Ireland,2013Q4,SH:SH,0.8654791796249993,0
Ireland,2013Q4,SI:SC,-0.7522227975315927,0
Ireland,2013Q4,SI:SD,-0.8301845712159326,0
Ireland,2013Q4,SI:SE,-0.09939878088375782,0
Ireland,2013Q4,SI:SG,0.0727389357696288,0
Ireland,2013Q4,SI:SH,1.0467808250605164,0
Ireland,2013Q4,SI:SI,1.2660617626748103,0
Ireland,2013Q4,SJ:SC,-0.8027766718827916,0
Ireland,2013Q4,SJ:SD,-0.8859779433914036,0
Ireland,2013Q4,SJ:SE,-0.10607897390097197,0
Ireland,2013Q4,SJ:SG,0.07762742762523929,0
Ireland,2013Q4,SJ:SH,1.117130761910351,0
Ireland,2013Q4,SJ:SI,1.3511486910172492,0
Ireland,2013Q4,SJ:SJ,1.4419539702239115,0
Ireland,2013Q4,SK:SC,0.06649240147060934,0
Ireland,2013Q4,SK:SD,0.07338379797200585,0
Ireland,2013Q4,SK:SE,0.008786311270942797,0
Ireland,2013Q4,SK:SG,-0.006429726054049686,0
Ireland,2013Q4,SK:SH,-0.09252972802746817,0
Ireland,2013Q4,SK:SI,-0.11191296951728609,0
Ireland,2013Q4,SK:SJ,-0.11943419091314363,0
Ireland,2013Q4,SK:SK,0.009892497440027296,0
Ireland,2013Q4,SL:SC,0.051759475855269035,0
Ireland,2013Q4,SL:SD,0.057123924467954244,0
Ireland,2013Q4,SL:SE,0.006839501296794933,0
Ireland,2013Q4,SL:SG,-0.005005071904308966,0
Ireland,2013Q4,SL:SH,-0.07202763199715818,0
Ireland,2013Q4,SL:SI,-0.08711606913734087,0
Ireland,2013Q4,SL:SJ,-0.0929707904082081,0
Ireland,2013Q4,SL:SK,0.0077005863989094885,0
Ireland,2013Q4,SL:SL,0.005994343819300112,0
Ireland,2014Q1,SC:SC,0.45559282361157516,0
Ireland,2014Q1,SD:SC,0.4902074091261742,0
Ireland,2014Q1,SD:SD,0.5274519077303812,0
Ireland,2014Q1,SE:SC,0.0541486099675558,0
Ireland,2014Q1,SE:SD,0.05826266004270938,0
Ireland,2014Q1,SE:SE,0.006435729031408713,0
Ireland,2014Q1,SG:SC,-0.03085301377813798,0
Ireland,2014Q1,SG:SD,-0.033197133853034015,0
Ireland,2014Q1,SG:SE,-0.0036669756914792036,0
Ireland,2014Q1,SG:SG,0.002089384226134213,0
Ireland,2014Q1,SH:SC,-0.6850199925059229,0
Ireland,2014Q1,SH:SD,-0.7370657708433406,0
Ireland,2014Q1,SH:SE,-0.08141673545280752,0
Ireland,2014Q1,SH:SG,0.04638995649568051,0
Ireland,2014Q1,SH:SH,1.0299819615527686,0
Ireland,2014Q1,SI:SC,-0.6919402883535785,0
Ireland,2014Q1,SI:SD,-0.7445118501537515,0
Ireland,2014Q1,SI:SE,-0.0822392339235786,0
Ireland,2014Q1,SI:SG,0.04685860299771264,0
Ireland,2014Q1,SI:SH,1.0403871759547878,0
Ireland,2014Q1,SI:SI,1.0508975072334064,0
Ireland,2014Q1,SJ:SC,-0.7293068162567062,0
Ireland,2014Q1,SJ:SD,-0.7847173755310565,0
Ireland,2014Q1,SJ:SE,-0.08668036082551,0
Ireland,2014Q1,SJ:SG,0.04938908622854439,0
Ireland,2014Q1,SJ:SH,1.0965707182267268,0
Ireland,2014Q1,SJ:SI,1.1076486340117022,0
Ireland,2014Q1,SJ:SJ,1.1674644653577013,0
Ireland,2014Q1,SK:SC,0.06385530720431407,0
Ireland,2014Q1,SK:SD,0.06870684321900156,0
Ireland,2014Q1,SK:SE,0.007589399887283495,0
Ireland,2014Q1,SK:SG,-0.004324318933218334,0
Ireland,2014Q1,SK:SH,-0.096011525633371,0
Ireland,2014Q1,SK:SI,-0.09698146544452468,0
Ireland,2014Q1,SK:SJ,-0.10221871018314478,0
Ireland,2014Q1,SK:SK,0.008949878151798278,0
Ireland,2014Q1,SL:SC,0.05207028498787698,0
Ireland,2014Q1,SL:SD,0.05602643012246118,0
Ireland,2014Q1,SL:SE,0.006188713707904839,0
Ireland,2014Q1,SL:SG,-0.0035262303023723992,0
Ireland,2014Q1,SL:SH,-0.07829180878974346,0
Ireland,2014Q1,SL:SI,-0.07908273823005234,0
Ireland,2014Q1,SL:SJ,-0.08335340637073875,0
Ireland,2014Q1,SL:SK,0.007298104517449187,0
Ireland,2014Q1,SL:SL,0.005951179294760606,0
Ireland,2014Q2,SC:SC,0.39733370084856917,0
Ireland,2014Q2,SD:SC,0.5302116458195691,0
Ireland,2014Q2,SD:SD,0.7075271711468485,0
Ireland,2014Q2,SE:SC,0.05496411836567875,0
Ireland,2014Q2,SE:SD,0.07334544136943194,0
Ireland,2014Q2,SE:SE,0.0076033175672348035,0
Ireland,2014Q2,SG:SC,-0.06193671910338761,0
Ireland,2014Q2,SG:SD,-0.08264984747666101,0
Ireland,2014Q2,SG:SE,-0.008567854054941667,0
Ireland,2014Q2,SG:SG,0.009654749056269875,0
Ireland,2014Q2,SH:SC,-0.7184679987136059,0
Ireland,2014Q2,SH:SD,-0.9587409757920736,0
Ireland,2014Q2,SH:SE,-0.09938739160285141,0
Ireland,2014Q2,SH:SG,0.1119954097174788,0
Ireland,2014Q2,SH:SH,1.299150472444484,0
Ireland,2014Q2,SI:SC,-0.7267913446667694,0
Ireland,2014Q2,SI:SD,-0.9698478487986361,0
Ireland,2014Q2,SI:SE,-0.10053877989735335,0
Ireland,2014Q2,SI:SG,0.11329286004500057,0
Ireland,2014Q2,SI:SH,1.314200939336165,0
Ireland,2014Q2,SI:SI,1.3294257636702378,0
Ireland,2014Q2,SJ:SC,-0.6882475917833164,0
Ireland,2014Q2,SJ:SD,-0.9184141380191242,0
Ireland,2014Q2,SJ:SE,-0.09520693064515265,0
Ireland,2014Q2,SJ:SG,0.10728462668741118,0
Ireland,2014Q2,SJ:SH,1.244505232835698,0
Ireland,2014Q2,SJ:SI,1.2589226426743552,0
Ireland,2014Q2,SJ:SJ,1.1921584969608812,0
Ireland,2014Q2,SK:SC,0.05968223034867629,0
Ireland,2014Q2,SK:SD,0.07964140346457664,0
Ireland,2014Q2,SK:SE,0.00825598524919123,0
Ireland,2014Q2,SK:SG,-0.00930331740971161,0
Ireland,2014Q2,SK:SH,-0.10791879094524659,0
Ireland,2014Q2,SK:SI,-0.10916901424467358,0
Ireland,2014Q2,SK:SJ,-0.10337947982265029,0
Ireland,2014Q2,SK:SK,0.008964677830713348,0
Ireland,2014Q2,SL:SC,0.04747307329812453,0
Ireland,2014Q2,SL:SD,0.06334921068048208,0
Ireland,2014Q2,SL:SE,0.006567063439038904,0
Ireland,2014Q2,SL:SG,-0.007400143505473953,0
Ireland,2014Q2,SL:SH,-0.08584191044566583,0
Ireland,2014Q2,SL:SI,-0.08683637633586419,0
Ireland,2014Q2,SL:SJ,-0.08223120339958127,0
Ireland,2014Q2,SL:SK,0.0071307792162791685,0
Ireland,2014Q2,SL:SL,0.005672040110254895,0
Ireland,2014Q3,SC:SC,0.3509884764235165,0
Ireland,2014Q3,SD:SC,0.5970676447040103,0
Ireland,2014Q3,SD:SD,1.015673722353892,0
Ireland,2014Q3,SE:SC,0.04882039096338799,0
Ireland,2014Q3,SE:SD,0.08304852667261531,0
Ireland,2014Q3,SE:SE,0.006790623436144139,0
Ireland,2014Q3,SG:SC,-0.062387374972203945,0
Ireland,2014Q3,SG:SD,-0.10612736752352246,0
Ireland,2014Q3,SG:SE,-0.008677709503053117,0
Ireland,2014Q3,SG:SG,0.011089208955184946,0
Ireland,2014Q3,SH:SC,-0.7019981983611645,0
Ireland,2014Q3,SH:SD,-1.1941714302215662,0
Ireland,2014Q3,SH:SE,-0.09764373705030792,0
Ireland,2014Q3,SH:SG,0.12477852628450346,0
Ireland,2014Q3,SH:SH,1.404038889036594,0
Ireland,2014Q3,SI:SC,-0.6198027480819043,0
Ireland,2014Q3,SI:SD,-1.054348481036174,0
Ireland,2014Q3,SI:SE,-0.08621084313044264,0
Ireland,2014Q3,SI:SG,0.11016847859908101,0
Ireland,2014Q3,SI:SH,1.239643013144928,0
Ireland,2014Q3,SI:SI,1.0944958946924042,0
Ireland,2014Q3,SJ:SC,-0.6187295688518875,0
Ireland,2014Q3,SJ:SD,-1.0525228923395291,0
Ireland,2014Q3,SJ:SE,-0.08606157033916162,0
Ireland,2014Q3,SJ:SG,0.10997772351869298,0
Ireland,2014Q3,SJ:SH,1.2374965897248003,0
Ireland,2014Q3,SJ:SI,1.092600791346771,0
Ireland,2014Q3,SJ:SJ,1.0907089693443648,0
Ireland,2014Q3,SK:SC,0.05692408895260037,0
Ireland,2014Q3,SK:SD,0.0968337538148688,0
Ireland,2014Q3,SK:SE,0.007917799200186012,0
Ireland,2014Q3,SK:SG,-0.010118122733328088,0
Ireland,2014Q3,SK:SH,-0.11385162354976604,0
