unit,time,prob,quantile,treat
Norway,1993,0.6732323232,81.0,0
Norway,1993,0.6831313131,82.0,0
Norway,1993,0.693030303,82.0,0
Norway,1993,0.7029292929,82.0,0
Norway,1993,0.7128282828,82.0,0
Norway,1993,0.7227272727,83.0,0
Norway,1993,0.7326262626,83.0,0
Norway,1993,0.7425252525,83.0,0
Norway,1993,0.7524242424,84.0,0
Norway,1993,0.7623232323,84.0,0
Norway,1993,0.7722222222,84.0,0
Norway,1993,0.7821212121,85.0,0
Norway,1993,0.792020202,85.0,0
Norway,1993,0.8019191919,85.0,0
Norway,1993,0.8118181818,85.0,0
Norway,1993,0.8217171717,86.0,0
Norway,1993,0.8316161616,86.0,0
Norway,1993,0.8415151515,86.0,0
Norway,1993,0.8514141414,87.0,0
Norway,1993,0.8613131313,87.0,0
Norway,1993,0.8712121212,87.0,0
Norway,1993,0.8811111111,88.0,0
Norway,1993,0.891010101,88.0,0
Norway,1993,0.9009090909,89.0,0
Norway,1993,0.9108080808,89.0,0
Norway,1993,0.9207070707,90.0,0
Norway,1993,0.9306060606,90.0,0
Norway,1993,0.9405050505,91.0,0
Norway,1993,0.9504040404,91.0,0
Norway,1993,0.9603030303,92.0,0
Norway,1993,0.9702020202,93.0,0
Norway,1993,0.9801010101,94.0,0
Norway,1993,0.99,96.0,0
Norway,1994,0.01,17.0,0
Norway,1994,0.0198989899,29.0,0
Norway,1994,0.0297979798,38.0,0
Norway,1994,0.0396969697,44.0,0
Norway,1994,0.0495959596,47.0,0
Norway,1994,0.0594949495,50.0,0
Norway,1994,0.0693939394,52.0,0
Norway,1994,0.0792929293,54.0,0
Norway,1994,0.0891919192,56.0,0
Norway,1994,0.0990909091,57.0,0
Norway,1994,0.108989899,58.0,0
Norway,1994,0.1188888889,59.0,0
Norway,1994,0.1287878788,60.0,0
Norway,1994,0.1386868687,61.0,0
Norway,1994,0.1485858586,62.0,0
Norway,1994,0.1584848485,63.0,0
Norway,1994,0.1683838384,64.0,0
Norway,1994,0.1782828283,64.0,0
Norway,1994,0.1881818182,65.0,0
Norway,1994,0.1980808081,65.0,0
Norway,1994,0.207979798,66.0,0
Norway,1994,0.2178787879,67.0,0
Norway,1994,0.2277777778,67.0,0
Norway,1994,0.2376767677,68.0,0
Norway,1994,0.2475757576,68.0,0
Norway,1994,0.2574747475,68.0,0
Norway,1994,0.2673737374,69.0,0
Norway,1994,0.2772727273,69.0,0
Norway,1994,0.2871717172,70.0,0
Norway,1994,0.2970707071,70.0,0
Norway,1994,0.306969697,71.0,0
Norway,1994,0.3168686869,71.0,0
Norway,1994,0.3267676768,71.0,0
Norway,1994,0.3366666667,72.0,0
Norway,1994,0.3465656566,72.0,0
Norway,1994,0.3564646465,72.0,0
Norway,1994,0.3663636364,73.0,0
Norway,1994,0.3762626263,73.0,0
Norway,1994,0.3861616162,74.0,0
Norway,1994,0.3960606061,74.0,0
Norway,1994,0.405959596,74.0,0
Norway,1994,0.4158585859,75.0,0
Norway,1994,0.4257575758,75.0,0
Norway,1994,0.4356565657,75.0,0
Norway,1994,0.4455555556,76.0,0
Norway,1994,0.4554545455,76.0,0
Norway,1994,0.4653535354,76.0,0
Norway,1994,0.4752525253,76.0,0
Norway,1994,0.4851515152,77.0,0
Norway,1994,0.4950505051,77.0,0
Norway,1994,0.5049494949,77.0,0
Norway,1994,0.5148484848,78.0,0
Norway,1994,0.5247474747,78.0,0
Norway,1994,0.5346464646,78.0,0
Norway,1994,0.5445454545,78.0,0
Norway,1994,0.5544444444,79.0,0
Norway,1994,0.5643434343,79.0,0
Norway,1994,0.5742424242,79.0,0
Norway,1994,0.5841414141,80.0,0
Norway,1994,0.594040404,80.0,0
Norway,1994,0.6039393939,80.0,0
Norway,1994,0.6138383838,80.0,0
Norway,1994,0.6237373737,81.0,0
Norway,1994,0.6336363636,81.0,0
Norway,1994,0.6435353535,81.0,0
Norway,1994,0.6534343434,82.0,0
Norway,1994,0.6633333333,82.0,0
Norway,1994,0.6732323232,82.0,0
Norway,1994,0.6831313131,82.0,0
Norway,1994,0.693030303,83.0,0
Norway,1994,0.7029292929,83.0,0
Norway,1994,0.7128282828,83.0,0
Norway,1994,0.7227272727,83.0,0
Norway,1994,0.7326262626,84.0,0
Norway,1994,0.7425252525,84.0,0
Norway,1994,0.7524242424,84.0,0
Norway,1994,0.7623232323,85.0,0
Norway,1994,0.7722222222,85.0,0
Norway,1994,0.7821212121,85.0,0
Norway,1994,0.792020202,85.0,0
Norway,1994,0.8019191919,86.0,0
Norway,1994,0.8118181818,86.0,0
Norway,1994,0.8217171717,86.0,0
Norway,1994,0.8316161616,87.0,0
Norway,1994,0.8415151515,87.0,0
Norway,1994,0.8514141414,87.0,0
Norway,1994,0.8613131313,88.0,0
Norway,1994,0.8712121212,88.0,0
Norway,1994,0.8811111111,89.0,0
Norway,1994,0.891010101,89.0,0
Norway,1994,0.9009090909,89.0,0
Norway,1994,0.9108080808,90.0,0
Norway,1994,0.9207070707,90.0,0
Norway,1994,0.9306060606,91.0,0
Norway,1994,0.9405050505,92.0,0
Norway,1994,0.9504040404,92.0,0
Norway,1994,0.9603030303,93.0,0
Norway,1994,0.9702020202,94.0,0
Norway,1994,0.9801010101,95.0,0
Norway,1994,0.99,97.0,0
Norway,1995,0.01,18.0,0
Norway,1995,0.0198989899,29.0,0
Norway,1995,0.0297979798,37.0,0
Norway,1995,0.0396969697,43.0,0
Norway,1995,0.0495959596,47.0,0
Norway,1995,0.0594949495,50.0,0
Norway,1995,0.0693939394,52.0,0
Norway,1995,0.0792929293,54.0,0
Norway,1995,0.0891919192,56.0,0
Norway,1995,0.0990909091,57.0,0
Norway,1995,0.108989899,58.0,0
Norway,1995,0.1188888889,59.0,0
Norway,1995,0.1287878788,60.0,0
Norway,1995,0.1386868687,61.0,0
Norway,1995,0.1485858586,62.0,0
Norway,1995,0.1584848485,63.0,0
Norway,1995,0.1683838384,64.0,0
Norway,1995,0.1782828283,64.0,0
Norway,1995,0.1881818182,65.0,0
Norway,1995,0.1980808081,66.0,0
Norway,1995,0.207979798,66.0,0
Norway,1995,0.2178787879,67.0,0
Norway,1995,0.2277777778,67.0,0
Norway,1995,0.2376767677,68.0,0
Norway,1995,0.2475757576,68.0,0
Norway,1995,0.2574747475,69.0,0
Norway,1995,0.2673737374,69.0,0
Norway,1995,0.2772727273,69.0,0
Norway,1995,0.2871717172,70.0,0
Norway,1995,0.2970707071,70.0,0
Norway,1995,0.306969697,71.0,0
Norway,1995,0.3168686869,71.0,0
Norway,1995,0.3267676768,72.0,0
Norway,1995,0.3366666667,72.0,0
Norway,1995,0.3465656566,72.0,0
Norway,1995,0.3564646465,73.0,0
Norway,1995,0.3663636364,73.0,0
Norway,1995,0.3762626263,73.0,0
Norway,1995,0.3861616162,74.0,0
Norway,1995,0.3960606061,74.0,0
Norway,1995,0.405959596,74.0,0
Norway,1995,0.4158585859,75.0,0
Norway,1995,0.4257575758,75.0,0
Norway,1995,0.4356565657,75.0,0
Norway,1995,0.4455555556,76.0,0
Norway,1995,0.4554545455,76.0,0
Norway,1995,0.4653535354,76.0,0
Norway,1995,0.4752525253,76.0,0
Norway,1995,0.4851515152,77.0,0
Norway,1995,0.4950505051,77.0,0
Norway,1995,0.5049494949,77.0,0
Norway,1995,0.5148484848,78.0,0
Norway,1995,0.5247474747,78.0,0
Norway,1995,0.5346464646,78.0,0
Norway,1995,0.5445454545,78.0,0
Norway,1995,0.5544444444,79.0,0
Norway,1995,0.5643434343,79.0,0
Norway,1995,0.5742424242,79.0,0
Norway,1995,0.5841414141,79.0,0
Norway,1995,0.594040404,80.0,0
Norway,1995,0.6039393939,80.0,0
Norway,1995,0.6138383838,80.0,0
Norway,1995,0.6237373737,81.0,0
Norway,1995,0.6336363636,81.0,0
Norway,1995,0.6435353535,81.0,0
Norway,1995,0.6534343434,81.0,0
Norway,1995,0.6633333333,82.0,0
Norway,1995,0.6732323232,82.0,0
Norway,1995,0.6831313131,82.0,0
Norway,1995,0.693030303,82.0,0
Norway,1995,0.7029292929,83.0,0
Norway,1995,0.7128282828,83.0,0
Norway,1995,0.7227272727,83.0,0
Norway,1995,0.7326262626,84.0,0
Norway,1995,0.7425252525,84.0,0
Norway,1995,0.7524242424,84.0,0
Norway,1995,0.7623232323,84.0,0
Norway,1995,0.7722222222,85.0,0
Norway,1995,0.7821212121,85.0,0
Norway,1995,0.792020202,85.0,0
Norway,1995,0.8019191919,86.0,0
Norway,1995,0.8118181818,86.0,0
Norway,1995,0.8217171717,86.0,0
Norway,1995,0.8316161616,87.0,0
Norway,1995,0.8415151515,87.0,0
Norway,1995,0.8514141414,87.0,0
Norway,1995,0.8613131313,88.0,0
Norway,1995,0.8712121212,88.0,0
Norway,1995,0.8811111111,88.0,0
Norway,1995,0.891010101,89.0,0
Norway,1995,0.9009090909,89.0,0
Norway,1995,0.9108080808,90.0,0
Norway,1995,0.9207070707,90.0,0
Norway,1995,0.9306060606,90.0,0
Norway,1995,0.9405050505,91.0,0
Norway,1995,0.9504040404,92.0,0
Norway,1995,0.9603030303,92.0,0
Norway,1995,0.9702020202,93.0,0
Norway,1995,0.9801010101,94.0,0
Norway,1995,0.99,96.0,0
Norway,1996,0.01,19.0,0
Norway,1996,0.0198989899,30.0,0
Norway,1996,0.0297979798,39.0,0
Norway,1996,0.0396969697,44.0,0
Norway,1996,0.0495959596,48.0,0
Norway,1996,0.0594949495,51.0,0
Norway,1996,0.0693939394,53.0,0
Norway,1996,0.0792929293,55.0,0
Norway,1996,0.0891919192,57.0,0
Norway,1996,0.0990909091,58.0,0
Norway,1996,0.108989899,59.0,0
Norway,1996,0.1188888889,60.0,0
Norway,1996,0.1287878788,61.0,0
Norway,1996,0.1386868687,62.0,0
Norway,1996,0.1485858586,63.0,0
Norway,1996,0.1584848485,63.0,0
Norway,1996,0.1683838384,64.0,0
Norway,1996,0.1782828283,65.0,0
Norway,1996,0.1881818182,66.0,0
Norway,1996,0.1980808081,66.0,0
Norway,1996,0.207979798,67.0,0
Norway,1996,0.2178787879,67.0,0
Norway,1996,0.2277777778,68.0,0
Norway,1996,0.2376767677,68.0,0
Norway,1996,0.2475757576,69.0,0
Norway,1996,0.2574747475,69.0,0
Norway,1996,0.2673737374,70.0,0
Norway,1996,0.2772727273,70.0,0
Norway,1996,0.2871717172,71.0,0
Norway,1996,0.2970707071,71.0,0
Norway,1996,0.306969697,71.0,0
Norway,1996,0.3168686869,72.0,0
Norway,1996,0.3267676768,72.0,0
Norway,1996,0.3366666667,73.0,0
Norway,1996,0.3465656566,73.0,0
Norway,1996,0.3564646465,73.0,0
Norway,1996,0.3663636364,74.0,0
Norway,1996,0.3762626263,74.0,0
Norway,1996,0.3861616162,74.0,0
Norway,1996,0.3960606061,74.0,0
Norway,1996,0.405959596,75.0,0
Norway,1996,0.4158585859,75.0,0
Norway,1996,0.4257575758,75.0,0
Norway,1996,0.4356565657,76.0,0
Norway,1996,0.4455555556,76.0,0
Norway,1996,0.4554545455,76.0,0
Norway,1996,0.4653535354,77.0,0
Norway,1996,0.4752525253,77.0,0
Norway,1996,0.4851515152,77.0,0
Norway,1996,0.4950505051,77.0,0
Norway,1996,0.5049494949,78.0,0
Norway,1996,0.5148484848,78.0,0
Norway,1996,0.5247474747,78.0,0
Norway,1996,0.5346464646,79.0,0
Norway,1996,0.5445454545,79.0,0
Norway,1996,0.5544444444,79.0,0
Norway,1996,0.5643434343,79.0,0
Norway,1996,0.5742424242,80.0,0
Norway,1996,0.5841414141,80.0,0
Norway,1996,0.594040404,80.0,0
Norway,1996,0.6039393939,81.0,0
Norway,1996,0.6138383838,81.0,0
Norway,1996,0.6237373737,81.0,0
Norway,1996,0.6336363636,81.0,0
Norway,1996,0.6435353535,82.0,0
Norway,1996,0.6534343434,82.0,0
Norway,1996,0.6633333333,82.0,0
Norway,1996,0.6732323232,82.0,0
Norway,1996,0.6831313131,83.0,0
Norway,1996,0.693030303,83.0,0
Norway,1996,0.7029292929,83.0,0
Norway,1996,0.7128282828,83.0,0
Norway,1996,0.7227272727,84.0,0
Norway,1996,0.7326262626,84.0,0
Norway,1996,0.7425252525,84.0,0
Norway,1996,0.7524242424,85.0,0
Norway,1996,0.7623232323,85.0,0
Norway,1996,0.7722222222,85.0,0
Norway,1996,0.7821212121,85.0,0
Norway,1996,0.792020202,86.0,0
Norway,1996,0.8019191919,86.0,0
Norway,1996,0.8118181818,86.0,0
Norway,1996,0.8217171717,87.0,0
Norway,1996,0.8316161616,87.0,0
Norway,1996,0.8415151515,87.0,0
Norway,1996,0.8514141414,88.0,0
Norway,1996,0.8613131313,88.0,0
Norway,1996,0.8712121212,88.0,0
Norway,1996,0.8811111111,89.0,0
Norway,1996,0.891010101,89.0,0
Norway,1996,0.9009090909,90.0,0
Norway,1996,0.9108080808,90.0,0
Norway,1996,0.9207070707,91.0,0
Norway,1996,0.9306060606,91.0,0
Norway,1996,0.9405050505,92.0,0
Norway,1996,0.9504040404,92.0,0
Norway,1996,0.9603030303,93.0,0
Norway,1996,0.9702020202,94.0,0
Norway,1996,0.9801010101,95.0,0
Norway,1996,0.99,97.0,0
Norway,1997,0.01,19.0,0
Norway,1997,0.0198989899,30.0,0
Norway,1997,0.0297979798,39.0,0
Norway,1997,0.0396969697,44.0,0
Norway,1997,0.0495959596,48.0,0
Norway,1997,0.0594949495,51.0,0
Norway,1997,0.0693939394,53.0,0
Norway,1997,0.0792929293,55.0,0
Norway,1997,0.0891919192,57.0,0
Norway,1997,0.0990909091,58.0,0
Norway,1997,0.108989899,59.0,0
Norway,1997,0.1188888889,60.0,0
Norway,1997,0.1287878788,61.0,0
Norway,1997,0.1386868687,62.0,0
Norway,1997,0.1485858586,63.0,0
Norway,1997,0.1584848485,64.0,0
Norway,1997,0.1683838384,64.0,0
Norway,1997,0.1782828283,65.0,0
Norway,1997,0.1881818182,66.0,0
Norway,1997,0.1980808081,66.0,0
Norway,1997,0.207979798,67.0,0
Norway,1997,0.2178787879,68.0,0
Norway,1997,0.2277777778,68.0,0
Norway,1997,0.2376767677,69.0,0
Norway,1997,0.2475757576,69.0,0
Norway,1997,0.2574747475,69.0,0
Norway,1997,0.2673737374,70.0,0
Norway,1997,0.2772727273,70.0,0
Norway,1997,0.2871717172,71.0,0
Norway,1997,0.2970707071,71.0,0
Norway,1997,0.306969697,72.0,0
Norway,1997,0.3168686869,72.0,0
Norway,1997,0.3267676768,72.0,0
Norway,1997,0.3366666667,73.0,0
Norway,1997,0.3465656566,73.0,0
Norway,1997,0.3564646465,73.0,0
Norway,1997,0.3663636364,74.0,0
Norway,1997,0.3762626263,74.0,0
Norway,1997,0.3861616162,74.0,0
Norway,1997,0.3960606061,75.0,0
Norway,1997,0.405959596,75.0,0
Norway,1997,0.4158585859,75.0,0
Norway,1997,0.4257575758,76.0,0
Norway,1997,0.4356565657,76.0,0
Norway,1997,0.4455555556,76.0,0
Norway,1997,0.4554545455,77.0,0
Norway,1997,0.4653535354,77.0,0
Norway,1997,0.4752525253,77.0,0
Norway,1997,0.4851515152,77.0,0
Norway,1997,0.4950505051,78.0,0
Norway,1997,0.5049494949,78.0,0
Norway,1997,0.5148484848,78.0,0
Norway,1997,0.5247474747,79.0,0
Norway,1997,0.5346464646,79.0,0
Norway,1997,0.5445454545,79.0,0
Norway,1997,0.5544444444,79.0,0
Norway,1997,0.5643434343,80.0,0
Norway,1997,0.5742424242,80.0,0
Norway,1997,0.5841414141,80.0,0
Norway,1997,0.594040404,80.0,0
Norway,1997,0.6039393939,81.0,0
Norway,1997,0.6138383838,81.0,0
Norway,1997,0.6237373737,81.0,0
Norway,1997,0.6336363636,81.0,0
Norway,1997,0.6435353535,82.0,0
Norway,1997,0.6534343434,82.0,0
Norway,1997,0.6633333333,82.0,0
Norway,1997,0.6732323232,82.0,0
Norway,1997,0.6831313131,83.0,0
Norway,1997,0.693030303,83.0,0
Norway,1997,0.7029292929,83.0,0
Norway,1997,0.7128282828,84.0,0
Norway,1997,0.7227272727,84.0,0
Norway,1997,0.7326262626,84.0,0
Norway,1997,0.7425252525,84.0,0
Norway,1997,0.7524242424,85.0,0
Norway,1997,0.7623232323,85.0,0
Norway,1997,0.7722222222,85.0,0
Norway,1997,0.7821212121,86.0,0
Norway,1997,0.792020202,86.0,0
Norway,1997,0.8019191919,86.0,0
Norway,1997,0.8118181818,86.0,0
Norway,1997,0.8217171717,87.0,0
Norway,1997,0.8316161616,87.0,0
Norway,1997,0.8415151515,87.0,0
Norway,1997,0.8514141414,88.0,0
Norway,1997,0.8613131313,88.0,0
Norway,1997,0.8712121212,88.0,0
Norway,1997,0.8811111111,89.0,0
Norway,1997,0.891010101,89.0,0
Norway,1997,0.9009090909,90.0,0
Norway,1997,0.9108080808,90.0,0
Norway,1997,0.9207070707,90.0,0
Norway,1997,0.9306060606,91.0,0
Norway,1997,0.9405050505,92.0,0
Norway,1997,0.9504040404,92.0,0
Norway,1997,0.9603030303,93.0,0
Norway,1997,0.9702020202,94.0,0
Norway,1997,0.9801010101,95.0,0
Norway,1997,0.99,97.0,0
Norway,1998,0.01,20.0,0
Norway,1998,0.0198989899,29.0,0
Norway,1998,0.0297979798,37.0,0
Norway,1998,0.0396969697,43.0,0
Norway,1998,0.0495959596,47.0,0
Norway,1998,0.0594949495,50.0,0
Norway,1998,0.0693939394,53.0,0
Norway,1998,0.0792929293,55.0,0
Norway,1998,0.0891919192,56.0,0
Norway,1998,0.0990909091,58.0,0
Norway,1998,0.108989899,59.0,0
Norway,1998,0.1188888889,60.0,0
Norway,1998,0.1287878788,61.0,0
Norway,1998,0.1386868687,62.0,0
Norway,1998,0.1485858586,63.0,0
Norway,1998,0.1584848485,63.0,0
Norway,1998,0.1683838384,64.0,0
Norway,1998,0.1782828283,65.0,0
Norway,1998,0.1881818182,66.0,0
Norway,1998,0.1980808081,66.0,0
Norway,1998,0.207979798,67.0,0
Norway,1998,0.2178787879,68.0,0
Norway,1998,0.2277777778,68.0,0
Norway,1998,0.2376767677,69.0,0
Norway,1998,0.2475757576,69.0,0
Norway,1998,0.2574747475,69.0,0
Norway,1998,0.2673737374,70.0,0
Norway,1998,0.2772727273,70.0,0
Norway,1998,0.2871717172,71.0,0
Norway,1998,0.2970707071,71.0,0
Norway,1998,0.306969697,72.0,0
Norway,1998,0.3168686869,72.0,0
Norway,1998,0.3267676768,72.0,0
Norway,1998,0.3366666667,73.0,0
Norway,1998,0.3465656566,73.0,0
Norway,1998,0.3564646465,73.0,0
Norway,1998,0.3663636364,74.0,0
Norway,1998,0.3762626263,74.0,0
Norway,1998,0.3861616162,75.0,0
Norway,1998,0.3960606061,75.0,0
Norway,1998,0.405959596,75.0,0
Norway,1998,0.4158585859,75.0,0
Norway,1998,0.4257575758,76.0,0
Norway,1998,0.4356565657,76.0,0
Norway,1998,0.4455555556,76.0,0
Norway,1998,0.4554545455,77.0,0
Norway,1998,0.4653535354,77.0,0
Norway,1998,0.4752525253,77.0,0
Norway,1998,0.4851515152,78.0,0
Norway,1998,0.4950505051,78.0,0
Norway,1998,0.5049494949,78.0,0
Norway,1998,0.5148484848,78.0,0
Norway,1998,0.5247474747,79.0,0
Norway,1998,0.5346464646,79.0,0
Norway,1998,0.5445454545,79.0,0
Norway,1998,0.5544444444,79.0,0
Norway,1998,0.5643434343,80.0,0
Norway,1998,0.5742424242,80.0,0
Norway,1998,0.5841414141,80.0,0
Norway,1998,0.594040404,81.0,0
Norway,1998,0.6039393939,81.0,0
Norway,1998,0.6138383838,81.0,0
Norway,1998,0.6237373737,81.0,0
Norway,1998,0.6336363636,82.0,0
Norway,1998,0.6435353535,82.0,0
Norway,1998,0.6534343434,82.0,0
Norway,1998,0.6633333333,82.0,0
Norway,1998,0.6732323232,83.0,0
Norway,1998,0.6831313131,83.0,0
Norway,1998,0.693030303,83.0,0
Norway,1998,0.7029292929,83.0,0
Norway,1998,0.7128282828,84.0,0
Norway,1998,0.7227272727,84.0,0
Norway,1998,0.7326262626,84.0,0
Norway,1998,0.7425252525,84.0,0
Norway,1998,0.7524242424,85.0,0
Norway,1998,0.7623232323,85.0,0
Norway,1998,0.7722222222,85.0,0
Norway,1998,0.7821212121,86.0,0
Norway,1998,0.792020202,86.0,0
Norway,1998,0.8019191919,86.0,0
Norway,1998,0.8118181818,87.0,0
Norway,1998,0.8217171717,87.0,0
Norway,1998,0.8316161616,87.0,0
Norway,1998,0.8415151515,88.0,0
Norway,1998,0.8514141414,88.0,0
Norway,1998,0.8613131313,88.0,0
Norway,1998,0.8712121212,89.0,0
Norway,1998,0.8811111111,89.0,0
Norway,1998,0.891010101,89.0,0
Norway,1998,0.9009090909,90.0,0
Norway,1998,0.9108080808,90.0,0
Norway,1998,0.9207070707,91.0,0
Norway,1998,0.9306060606,91.0,0
Norway,1998,0.9405050505,92.0,0
Norway,1998,0.9504040404,93.0,0
Norway,1998,0.9603030303,93.0,0
Norway,1998,0.9702020202,94.0,0
Norway,1998,0.9801010101,95.0,0
Norway,1998,0.99,97.0,0
Norway,1999,0.01,19.0,0
Norway,1999,0.0198989899,28.0,0
Norway,1999,0.0297979798,38.0,0
Norway,1999,0.0396969697,44.0,0
Norway,1999,0.0495959596,48.0,0
Norway,1999,0.0594949495,50.0,0
Norway,1999,0.0693939394,53.0,0
Norway,1999,0.0792929293,55.0,0
Norway,1999,0.0891919192,56.0,0
Norway,1999,0.0990909091,58.0,0
Norway,1999,0.108989899,59.0,0
Norway,1999,0.1188888889,61.0,0
Norway,1999,0.1287878788,62.0,0
Norway,1999,0.1386868687,62.0,0
Norway,1999,0.1485858586,63.0,0
Norway,1999,0.1584848485,64.0,0
Norway,1999,0.1683838384,65.0,0
Norway,1999,0.1782828283,65.0,0
Norway,1999,0.1881818182,66.0,0
Norway,1999,0.1980808081,67.0,0
Norway,1999,0.207979798,67.0,0
Norway,1999,0.2178787879,68.0,0
Norway,1999,0.2277777778,68.0,0
Norway,1999,0.2376767677,69.0,0
Norway,1999,0.2475757576,69.0,0
Norway,1999,0.2574747475,70.0,0
Norway,1999,0.2673737374,70.0,0
Norway,1999,0.2772727273,71.0,0
Norway,1999,0.2871717172,71.0,0
Norway,1999,0.2970707071,71.0,0
Norway,1999,0.306969697,72.0,0
Norway,1999,0.3168686869,72.0,0
Norway,1999,0.3267676768,73.0,0
Norway,1999,0.3366666667,73.0,0
Norway,1999,0.3465656566,73.0,0
Norway,1999,0.3564646465,74.0,0
Norway,1999,0.3663636364,74.0,0
Norway,1999,0.3762626263,74.0,0
Norway,1999,0.3861616162,75.0,0
Norway,1999,0.3960606061,75.0,0
Norway,1999,0.405959596,75.0,0
Norway,1999,0.4158585859,76.0,0
Norway,1999,0.4257575758,76.0,0
Norway,1999,0.4356565657,76.0,0
Norway,1999,0.4455555556,77.0,0
Norway,1999,0.4554545455,77.0,0
Norway,1999,0.4653535354,77.0,0
Norway,1999,0.4752525253,77.0,0
Norway,1999,0.4851515152,78.0,0
Norway,1999,0.4950505051,78.0,0
Norway,1999,0.5049494949,78.0,0
Norway,1999,0.5148484848,79.0,0
Norway,1999,0.5247474747,79.0,0
Norway,1999,0.5346464646,79.0,0
Norway,1999,0.5445454545,79.0,0
Norway,1999,0.5544444444,80.0,0
Norway,1999,0.5643434343,80.0,0
Norway,1999,0.5742424242,80.0,0
Norway,1999,0.5841414141,80.0,0
Norway,1999,0.594040404,81.0,0
Norway,1999,0.6039393939,81.0,0
Norway,1999,0.6138383838,81.0,0
Norway,1999,0.6237373737,81.0,0
Norway,1999,0.6336363636,82.0,0
Norway,1999,0.6435353535,82.0,0
Norway,1999,0.6534343434,82.0,0
Norway,1999,0.6633333333,82.0,0
Norway,1999,0.6732323232,83.0,0
Norway,1999,0.6831313131,83.0,0
Norway,1999,0.693030303,83.0,0
Norway,1999,0.7029292929,83.0,0
Norway,1999,0.7128282828,84.0,0
Norway,1999,0.7227272727,84.0,0
Norway,1999,0.7326262626,84.0,0
Norway,1999,0.7425252525,85.0,0
Norway,1999,0.7524242424,85.0,0
Norway,1999,0.7623232323,85.0,0
Norway,1999,0.7722222222,85.0,0
Norway,1999,0.7821212121,86.0,0
Norway,1999,0.792020202,86.0,0
Norway,1999,0.8019191919,86.0,0
Norway,1999,0.8118181818,86.0,0
Norway,1999,0.8217171717,87.0,0
Norway,1999,0.8316161616,87.0,0
Norway,1999,0.8415151515,87.0,0
Norway,1999,0.8514141414,88.0,0
Norway,1999,0.8613131313,88.0,0
Norway,1999,0.8712121212,88.0,0
Norway,1999,0.8811111111,89.0,0
Norway,1999,0.891010101,89.0,0
Norway,1999,0.9009090909,90.0,0
Norway,1999,0.9108080808,90.0,0
Norway,1999,0.9207070707,90.0,0
Norway,1999,0.9306060606,91.0,0
Norway,1999,0.9405050505,92.0,0
Norway,1999,0.9504040404,92.0,0
Norway,1999,0.9603030303,93.0,0
Norway,1999,0.9702020202,94.0,0
Norway,1999,0.9801010101,95.0,0
Norway,1999,0.99,97.0,0
Portugal,1970,0.01,0.0,0
Portugal,1970,0.0198989899,0.0,0
Portugal,1970,0.0297979798,0.0,0
Portugal,1970,0.0396969697,0.0,0
Portugal,1970,0.0495959596,9.0,0
Portugal,1970,0.0594949495,21.0,0
Portugal,1970,0.0693939394,27.0,0
Portugal,1970,0.0792929293,33.0,0
Portugal,1970,0.0891919192,37.0,0
Portugal,1970,0.0990909091,40.0,0
Portugal,1970,0.108989899,43.0,0
Portugal,1970,0.1188888889,45.0,0
Portugal,1970,0.1287878788,47.0,0
Portugal,1970,0.1386868687,49.0,0
Portugal,1970,0.1485858586,50.0,0
Portugal,1970,0.1584848485,51.0,0
Portugal,1970,0.1683838384,53.0,0
Portugal,1970,0.1782828283,54.0,0
Portugal,1970,0.1881818182,55.0,0
Portugal,1970,0.1980808081,56.0,0
Portugal,1970,0.207979798,57.0,0
Portugal,1970,0.2178787879,57.0,0
Portugal,1970,0.2277777778,58.0,0
Portugal,1970,0.2376767677,59.0,0
Portugal,1970,0.2475757576,60.0,0
Portugal,1970,0.2574747475,60.0,0
Portugal,1970,0.2673737374,61.0,0
Portugal,1970,0.2772727273,61.0,0
Portugal,1970,0.2871717172,62.0,0
Portugal,1970,0.2970707071,63.0,0
Portugal,1970,0.306969697,63.0,0
Portugal,1970,0.3168686869,64.0,0
Portugal,1970,0.3267676768,64.0,0
Portugal,1970,0.3366666667,64.0,0
Portugal,1970,0.3465656566,65.0,0
Portugal,1970,0.3564646465,65.0,0
Portugal,1970,0.3663636364,66.0,0
Portugal,1970,0.3762626263,66.0,0
Portugal,1970,0.3861616162,67.0,0
Portugal,1970,0.3960606061,67.0,0
Portugal,1970,0.405959596,67.0,0
Portugal,1970,0.4158585859,68.0,0
Portugal,1970,0.4257575758,68.0,0
Portugal,1970,0.4356565657,69.0,0
Portugal,1970,0.4455555556,69.0,0
Portugal,1970,0.4554545455,69.0,0
Portugal,1970,0.4653535354,70.0,0
Portugal,1970,0.4752525253,70.0,0
Portugal,1970,0.4851515152,70.0,0
Portugal,1970,0.4950505051,71.0,0
Portugal,1970,0.5049494949,71.0,0
Portugal,1970,0.5148484848,71.0,0
Portugal,1970,0.5247474747,72.0,0
Portugal,1970,0.5346464646,72.0,0
Portugal,1970,0.5445454545,72.0,0
Portugal,1970,0.5544444444,73.0,0
Portugal,1970,0.5643434343,73.0,0
Portugal,1970,0.5742424242,73.0,0
Portugal,1970,0.5841414141,74.0,0
Portugal,1970,0.594040404,74.0,0
Portugal,1970,0.6039393939,74.0,0
Portugal,1970,0.6138383838,75.0,0
Portugal,1970,0.6237373737,75.0,0
Portugal,1970,0.6336363636,75.0,0
Portugal,1970,0.6435353535,75.0,0
Portugal,1970,0.6534343434,76.0,0
Portugal,1970,0.6633333333,76.0,0
