date,country,DAP
2016-10-01,ES,52.84755376344086
2016-11-01,ES,56.146375
2016-12-01,ES,60.48635752688172
2017-01-01,ES,71.50611559139784
2017-02-01,ES,51.70363095238096
2017-03-01,ES,43.16017473118279
2017-04-01,ES,43.68673611111111
2017-05-01,ES,47.17415322580645
2017-06-01,ES,50.20333333333333
2017-07-01,ES,48.63221774193549
2017-08-01,ES,47.44994623655914
2017-09-01,ES,49.160916666666665
2017-10-01,ES,56.784408602150535
2017-11-01,ES,59.21825
2017-12-01,ES,57.85362903225806
2018-01-01,ES,50.0509811827957
2018-02-01,ES,54.86732142857143
2018-03-01,ES,40.156155913978495
2018-04-01,ES,42.68529166666666
2018-05-01,ES,54.98024193548387
2018-06-01,ES,58.44956944444444
2018-07-01,ES,61.87819892473118
2018-08-01,ES,64.34020161290323
2018-09-01,ES,71.25444444444445
2018-10-01,ES,65.10649193548387
2018-11-01,ES,61.96447222222222
2018-12-01,ES,61.80711021505376
2019-01-01,ES,61.95985215053764
2019-02-01,ES,54.02049107142857
2019-03-01,ES,48.83611559139785
2019-04-01,ES,50.40361111111111
2019-05-01,ES,48.39399193548387
2019-06-01,ES,47.16123611111111
2019-07-01,ES,51.464301075268814
2019-08-01,ES,44.95181451612903
2019-09-01,ES,42.13011111111111
2019-10-01,ES,47.1523252688172
2019-11-01,ES,42.18718055555556
2019-12-01,ES,33.809368279569895
2020-01-01,ES,41.080094086021504
2020-02-01,ES,35.855704022988505
2020-03-01,ES,27.737002688172044
2020-04-01,ES,17.60902777777778
2020-05-01,ES,21.33369623655914
2020-06-01,ES,30.63211111111111
2020-07-01,ES,34.623306451612905
2020-08-01,ES,36.21193548387097
2020-09-01,ES,41.94605555555555
2020-10-01,ES,36.54693548387097
2020-11-01,ES,41.96422222222222
2020-12-01,ES,41.9715188172043
2021-01-01,ES,60.099556451612905
2021-02-01,ES,28.542514880952385
2021-03-01,ES,45.48087365591398
2021-04-01,ES,65.06147222222222
2021-05-01,ES,67.18366935483871
2021-06-01,ES,83.31108333333333
2021-07-01,ES,92.36961021505375
2021-08-01,ES,106.08122311827957
2021-09-01,ES,156.40465277777778
2021-10-01,ES,199.672997311828
2021-11-01,ES,193.72338888888888
2021-12-01,ES,238.9724327956989
2022-01-01,ES,201.8016801075269
2022-02-01,ES,200.3092857142857
2022-03-01,ES,283.1902284946237
2022-04-01,ES,191.51891666666663
2022-05-01,ES,187.1648387096774
2022-06-01,ES,218.59304166666664
2022-07-01,ES,258.12697580645164
2022-08-01,ES,308.7251612903226
2022-09-01,ES,243.7939305555556
2022-10-01,ES,163.09385752688172
2022-11-01,ES,124.44794444444445
2022-12-01,ES,135.086061827957
2023-01-01,ES,71.07563172043011
2023-02-01,ES,132.0730505952381
2023-03-01,ES,89.57653225806452
2023-04-01,ES,73.8218611111111
2023-05-01,ES,74.16970430107527
2023-06-01,ES,93.05493055555556
2023-07-01,ES,90.46205645161292
2023-08-01,ES,96.09333333333332
2023-09-01,ES,103.35858333333331
2023-10-01,ES,89.84059139784947
2023-11-01,ES,63.57086111111112
2023-12-01,ES,72.11541666666666
2015-01-01,FI,33.80120967741936
2015-02-01,FI,33.16822916666667
2015-03-01,FI,29.41622311827957
2015-04-01,FI,30.094819444444443
2015-05-01,FI,25.83959677419355
2015-06-01,FI,21.520805555555555
2015-07-01,FI,27.55087365591398
2015-08-01,FI,31.15
2015-09-01,FI,31.74170833333333
2015-10-01,FI,33.53639784946237
2015-11-01,FI,31.736541666666668
2015-12-01,FI,26.55333333333333
2016-01-01,FI,37.82639784946237
2016-02-01,FI,26.091020114942527
2016-03-01,FI,27.08752688172043
2016-04-01,FI,27.249458333333333
2016-05-01,FI,28.06638440860215
2016-06-01,FI,35.42066666666667
2016-07-01,FI,30.96370967741936
2016-08-01,FI,31.37681451612903
2016-09-01,FI,32.52345833333333
2016-10-01,FI,37.57298387096774
2016-11-01,FI,41.01119444444444
2016-12-01,FI,33.98538978494624
2017-01-01,FI,33.30028225806451
2017-02-01,FI,35.067083333333336
2017-03-01,FI,30.66997311827957
2017-04-01,FI,31.397708333333338
2017-05-01,FI,30.662634408602152
2017-06-01,FI,30.64690277777778
2017-07-01,FI,34.175766129032255
2017-08-01,FI,36.295725806451614
2017-09-01,FI,37.25816666666667
2017-10-01,FI,33.43465053763441
2017-11-01,FI,33.66965277777778
2017-12-01,FI,31.91354838709677
2018-01-01,FI,37.0802688172043
2018-02-01,FI,43.375997023809525
2018-03-01,FI,45.59383064516129
2018-04-01,FI,40.13813888888889
2018-05-01,FI,38.69727150537634
2018-06-01,FI,47.18325
2018-07-01,FI,54.01237903225807
2018-08-01,FI,55.503024193548384
2018-09-01,FI,50.95979166666667
2018-10-01,FI,46.35932795698925
2018-11-01,FI,50.08190277777778
2018-12-01,FI,52.29592741935484
2019-01-01,FI,55.80630376344086
2019-02-01,FI,46.74778273809524
2019-03-01,FI,39.98435483870968
2019-04-01,FI,41.36966666666667
2019-05-01,FI,39.86294354838709
2019-06-01,FI,30.72586111111111
2019-07-01,FI,45.96295698924731
2019-08-01,FI,48.7439247311828
2019-09-01,FI,48.75538888888889
2019-10-01,FI,46.36018817204301
2019-11-01,FI,45.71213888888889
2019-12-01,FI,38.403091397849465
2020-01-01,FI,27.14451612903225
2020-02-01,FI,24.44028735632184
2020-03-01,FI,20.35336021505376
2020-04-01,FI,19.80645833333333
2020-05-01,FI,19.461922043010752
2020-06-01,FI,28.246319444444445
2020-07-01,FI,20.273131720430108
2020-08-01,FI,40.565981182795696
2020-09-01,FI,37.779291666666666
2020-10-01,FI,31.080645161290324
2020-11-01,FI,27.635708333333337
2020-12-01,FI,39.270806451612906
2021-01-01,FI,51.24641129032258
2021-02-01,FI,57.095982142857146
2021-03-01,FI,38.3190188172043
2021-04-01,FI,36.8335
2021-05-01,FI,45.90395161290323
2021-06-01,FI,56.176833333333335
2021-07-01,FI,78.79040322580646
2021-08-01,FI,68.13717741935484
2021-09-01,FI,89.3013888888889
2021-10-01,FI,64.84698924731183
2021-11-01,FI,86.05402777777778
2021-12-01,FI,193.2738978494624
2022-01-01,FI,106.83190860215052
2022-02-01,FI,80.85342261904762
2022-03-01,FI,86.63418010752689
2022-04-01,FI,79.415625
2022-05-01,FI,132.34818548387096
2022-06-01,FI,140.32986111111111
2022-07-01,FI,183.9196639784946
2022-08-01,FI,261.5330107526882
2022-09-01,FI,215.46423611111112
2022-10-01,FI,113.21049731182796
2022-11-01,FI,195.62152777777777
2022-12-01,FI,245.6016935483871
2023-01-01,FI,78.87094086021506
2023-02-01,FI,80.04336309523809
2023-03-01,FI,74.13439516129033
2023-04-01,FI,60.53856944444444
2023-05-01,FI,26.52075268817204
2023-06-01,FI,43.43201388888889
2023-07-01,FI,32.93271505376344
2023-08-01,FI,66.42325268817204
2023-09-01,FI,32.748041666666666
2023-10-01,FI,37.69977150537635
2023-11-01,FI,69.77479166666667
2023-12-01,FI,76.19247311827957
2015-01-01,HU,42.15952956989247
2015-02-01,HU,41.27181547619048
2015-03-01,HU,35.63932795698925
2015-04-01,HU,34.109069444444444
2015-05-01,HU,29.6269623655914
2015-06-01,HU,33.94768055555556
2015-07-01,HU,52.3470564516129
2015-08-01,HU,42.56165322580645
2015-09-01,HU,47.534638888888885
2015-10-01,HU,44.12583333333333
2015-11-01,HU,41.51386111111111
2015-12-01,HU,42.27908602150538
2016-01-01,HU,43.09215053763441
2016-02-01,HU,26.404655172413797
2016-03-01,HU,25.837311827956988
2016-04-01,HU,29.172819444444443
2016-05-01,HU,27.173279569892472
2016-06-01,HU,32.77625
2016-07-01,HU,35.156397849462365
2016-08-01,HU,33.010846774193546
2016-09-01,HU,36.48486111111111
2016-10-01,HU,45.60057795698925
2016-11-01,HU,40.63579166666667
2016-12-01,HU,49.17108870967742
2017-01-01,HU,81.23326612903226
2017-02-01,HU,55.56427083333333
2017-03-01,HU,37.90963709677419
2017-04-01,HU,39.607638888888886
2017-05-01,HU,42.78930107526882
2017-06-01,HU,43.92498611111111
2017-07-01,HU,51.88361559139785
2017-08-01,HU,58.26518817204301
2017-09-01,HU,42.84398611111112
2017-10-01,HU,49.7490188172043
2017-11-01,HU,60.47858333333333
2017-12-01,HU,39.97646505376344
2018-01-01,HU,36.30810483870968
2018-02-01,HU,41.66363095238096
2018-03-01,HU,40.39893817204301
2018-04-01,HU,31.87173611111111
2018-05-01,HU,42.2744623655914
2018-06-01,HU,51.255472222222224
2018-07-01,HU,50.987016129032256
2018-08-01,HU,60.47731182795699
2018-09-01,HU,62.89811111111111
2018-10-01,HU,64.49299731182796
2018-11-01,HU,63.68988888888889
2018-12-01,HU,65.04818548387097
2019-01-01,HU,73.22564516129032
2019-02-01,HU,49.53610119047619
2019-03-01,HU,39.68935483870968
2019-04-01,HU,46.480583333333335
2019-05-01,HU,42.121868279569895
2019-06-01,HU,41.30675
2019-07-01,HU,54.99909946236559
2019-08-01,HU,58.7089247311828
2019-09-01,HU,55.69244444444445
2019-10-01,HU,56.93733870967742
2019-11-01,HU,43.92948611111111
2019-12-01,HU,41.077298387096775
2020-01-01,HU,52.96469086021505
2020-02-01,HU,39.83551724137931
2020-03-01,HU,29.749556451612904
2020-04-01,HU,25.32397222222222
2020-05-01,HU,23.574583333333333
2020-06-01,HU,30.01608333333333
2020-07-01,HU,36.68809139784946
2020-08-01,HU,37.62548387096774
2020-09-01,HU,45.71933333333333
2020-10-01,HU,39.32459677419355
2020-11-01,HU,48.91661111111111
2020-12-01,HU,58.18676075268817
2021-01-01,HU,56.39081989247312
2021-02-01,HU,50.863080357142856
2021-03-01,HU,55.04787634408602
2021-04-01,HU,62.97297222222223
2021-05-01,HU,59.939301075268816
2021-06-01,HU,77.93801388888889
2021-07-01,HU,95.14994623655916
2021-08-01,HU,109.05923387096774
2021-09-01,HU,135.12931944444443
2021-10-01,HU,197.2924193548387
2021-11-01,HU,215.91033333333337
2021-12-01,HU,245.70141129032257
2022-01-01,HU,204.9219623655914
2022-02-01,HU,194.2933630952381
2022-03-01,HU,285.2258870967742
2022-04-01,HU,189.45218055555551
2022-05-01,HU,204.8667876344086
2022-06-01,HU,237.06476388888888
2022-07-01,HU,371.23219086021504
2022-08-01,HU,495.6523521505376
2022-09-01,HU,390.41516666666666
2022-10-01,HU,193.91407258064515
2022-11-01,HU,223.0082361111111
2022-12-01,HU,260.77619623655914
2023-01-01,HU,148.79853494623657
2023-02-01,HU,146.26520833333333
2023-03-01,HU,113.22872311827958
2023-04-01,HU,106.80041666666666
2023-05-01,HU,88.12256720430108
2023-06-01,HU,96.6817361111111
2023-07-01,HU,94.86493279569892
2023-08-01,HU,100.4680376344086
2023-09-01,HU,103.81688888888888
2023-10-01,HU,104.86924731182796
2023-11-01,HU,99.43333333333334
2023-12-01,HU,81.57248655913979
2015-01-01,IT,52.24777304450286
2015-02-01,IT,53.90392156862745
2015-03-01,IT,48.82270951929159
2015-04-01,IT,47.242023692810456
2015-05-01,IT,48.804433902593296
2015-06-01,IT,48.75864460784314
2015-07-01,IT,65.92210863377609
2015-08-01,IT,53.54026644528779
2015-09-01,IT,128.84712173202615
2015-10-01,IT,107.33966592873708
2015-11-01,IT,54.302103758169935
2015-12-01,IT,54.53998655913978
2016-01-01,IT,44.66423149905123
2016-02-01,IT,36.78604631507776
2016-03-01,IT,35.099233870967744
2016-04-01,IT,32.397540849673206
2016-05-01,IT,120.3289927261227
2016-06-01,IT,111.47830718954248
2016-07-01,IT,43.137246995572426
2016-08-01,IT,37.756993991144846
2016-09-01,IT,42.63636437908497
2016-10-01,IT,69.12694655281467
2016-11-01,IT,56.021598474945534
2016-12-01,IT,54.49296410499684
2017-01-01,IT,67.26057716635042
2017-02-01,IT,54.35309086134454
2017-03-01,IT,48.75000474383302
2017-04-01,IT,43.64373774509803
2017-05-01,IT,44.15365117014548
2017-06-01,IT,48.73454901960784
2017-07-01,IT,54.66109898798229
2017-08-01,IT,56.16652909550917
2017-09-01,IT,121.8291070261438
2017-10-01,IT,124.90460863377608
2017-11-01,IT,63.37451225490196
2017-12-01,IT,63.77734523244781
2018-01-01,IT,50.08777777777778
2018-02-01,IT,56.85226314484127
2018-03-01,IT,54.560871415770606
2018-04-01,IT,50.855041666666665
2018-05-01,IT,55.99195788530466
2018-06-01,IT,61.39857175925926
2018-07-01,IT,65.01520497311827
2018-08-01,IT,70.42171258960573
2018-09-01,IT,119.44148148148147
2018-10-01,IT,86.16363463261649
2018-11-01,IT,65.7790636574074
2018-12-01,IT,67.43972222222222
2019-01-01,IT,66.99683243727598
2019-02-01,IT,57.30772156084656
2019-03-01,IT,51.48547192353644
2019-04-01,IT,53.53462962962963
2019-05-01,IT,51.55408602150538
2019-06-01,IT,53.5872700617284
2019-07-01,IT,53.836182795698925
2019-08-01,IT,53.45841696535245
2019-09-01,IT,147.68968827160495
2019-10-01,IT,68.51829898446834
2019-11-01,IT,48.65963580246913
2019-12-01,IT,44.50483572281959
2020-01-01,IT,48.91297192353644
2020-02-01,IT,39.84420498084291
2020-03-01,IT,56.6827688172043
2020-04-01,IT,24.99954783950617
2020-05-01,IT,23.14751045400239
2020-06-01,IT,28.2760524691358
2020-07-01,IT,43.41990740740741
2020-08-01,IT,41.838266129032256
2020-09-01,IT,157.64155555555556
2020-10-01,IT,45.37372311827957
2020-11-01,IT,50.20283950617283
2020-12-01,IT,53.79403225806452
2021-01-01,IT,63.24267771804063
2021-02-01,IT,55.36562665343915
2021-03-01,IT,60.50452359617682
2021-04-01,IT,68.6649799382716
2021-05-01,IT,69.71043757467145
2021-06-01,IT,87.0220462962963
2021-07-01,IT,104.94241636798088
2021-08-01,IT,116.33962813620072
2021-09-01,IT,172.23862654320988
2021-10-01,IT,298.8567667264038
2021-11-01,IT,228.19859722222225
2021-12-01,IT,274.9178285543608
2022-01-01,IT,222.91262992831545
2022-02-01,IT,210.82382605820104
2022-03-01,IT,303.8761155913979
2022-04-01,IT,242.5861111111111
2022-05-01,IT,230.5438605137396
2022-06-01,IT,269.4753950617284
2022-07-01,IT,432.2043100358423
2022-08-01,IT,529.1871251493429
2022-09-01,IT,470.7768024691358
2022-10-01,IT,316.704640083632
2022-11-01,IT,218.86846450617284
2022-12-01,IT,281.97672043010755
2023-01-01,IT,170.46875149342893
2023-02-01,IT,161.56136739417988
2023-03-01,IT,129.73465501792114
2023-04-01,IT,134.22321141975308
2023-05-01,IT,105.27071087216248
2023-06-01,IT,105.40207870370372
2023-07-01,IT,113.22160991636798
2023-08-01,IT,111.91610663082436
2023-09-01,IT,226.3850864197531
2023-10-01,IT,167.56296445639188
2023-11-01,IT,121.62621604938272
2023-12-01,IT,114.22211320191158
2015-01-01,LT,39.77708333333333
2015-02-01,LT,39.44267857142857
2015-03-01,LT,32.20712365591398
2015-04-01,LT,35.60827777777778
2015-05-01,LT,37.3527688172043
2015-06-01,LT,42.77984722222222
2015-07-01,LT,44.2484811827957
2015-08-01,LT,46.44384408602151
2015-09-01,LT,44.27368055555556
2015-10-01,LT,56.515040322580646
2015-11-01,LT,45.836333333333336
2015-12-01,LT,38.354838709677416
2016-01-01,LT,50.3064247311828
2016-02-01,LT,29.64876436781609
2016-03-01,LT,30.793521505376344
2016-04-01,LT,33.03727777777778
2016-05-01,LT,32.868897849462364
2016-06-01,LT,40.54430555555555
2016-07-01,LT,39.21520161290323
2016-08-01,LT,33.775739247311826
2016-09-01,LT,34.03622222222222
2016-10-01,LT,38.50659946236559
2016-11-01,LT,40.56554166666667
2016-12-01,LT,34.775524193548385
2017-01-01,LT,36.889717741935485
2017-02-01,LT,36.45037202380952
2017-03-01,LT,31.260322580645163
2017-04-01,LT,31.42083333333333
2017-05-01,LT,32.44956989247312
2017-06-01,LT,38.37034722222222
2017-07-01,LT,36.28556451612904
2017-08-01,LT,37.29784946236559
2017-09-01,LT,37.77925
2017-10-01,LT,34.35775537634409
2017-11-01,LT,36.19969444444445
2017-12-01,LT,33.05576612903226
2018-01-01,LT,37.61685483870968
2018-02-01,LT,43.50824404761904
2018-03-01,LT,46.07658602150538
2018-04-01,LT,40.1105
2018-05-01,LT,43.760336021505374
2018-06-01,LT,51.06301388888889
2018-07-01,LT,54.5677688172043
2018-08-01,LT,59.05193548387097
2018-09-01,LT,59.06775
2018-10-01,LT,55.69630376344086
2018-11-01,LT,55.42241666666666
2018-12-01,LT,53.59676075268817
2019-01-01,LT,56.529825268817206
2019-02-01,LT,46.95306547619048
2019-03-01,LT,39.96680107526882
2019-04-01,LT,43.444472222222224
2019-05-01,LT,44.13881720430108
2019-06-01,LT,44.67
2019-07-01,LT,48.98674731182796
2019-08-01,LT,49.33802419354839
2019-09-01,LT,48.80497222222223
2019-10-01,LT,46.98811827956989
2019-11-01,LT,44.698972222222224
2019-12-01,LT,38.95915322580645
2020-01-01,LT,30.818655913978496
2020-02-01,LT,27.75889367816092
2020-03-01,LT,23.968010752688173
2020-04-01,LT,23.29608333333333
2020-05-01,LT,24.5152688172043
2020-06-01,LT,38.64425
2020-07-01,LT,31.77244623655914
2020-08-01,LT,43.347150537634406
2020-09-01,LT,39.43633333333333
2020-10-01,LT,37.75985215053763
2020-11-01,LT,41.185402777777774
2020-12-01,LT,45.755940860215055
2021-01-01,LT,53.65866935483871
2021-02-01,LT,59.27647321428571
2021-03-01,LT,47.99090053763441
2021-04-01,LT,44.810375
2021-05-01,LT,50.378588709677416
2021-06-01,LT,77.78602777777778
2021-07-01,LT,88.2491935483871
2021-08-01,LT,87.85059139784946
2021-09-01,LT,123.93326388888887
2021-10-01,LT,108.91602150537636
2021-11-01,LT,127.91077777777778
2021-12-01,LT,212.1113306451613
2022-01-01,LT,146.01452956989246
2022-02-01,LT,104.66544642857144
2022-03-01,LT,170.0631317204301
2022-04-01,LT,116.51902777777778
2022-05-01,LT,164.861061827957
2022-06-01,LT,223.382875
2022-07-01,LT,305.3799059139785
2022-08-01,LT,480.5012365591398
2022-09-01,LT,359.3806527777777
2022-10-01,LT,189.2113978494624
2022-11-01,LT,226.86859722222223
2022-12-01,LT,263.88486559139784
2023-01-01,LT,103.1697311827957
2023-02-01,LT,114.6607886904762
2023-03-01,LT,88.59099462365592
2023-04-01,LT,67.25769444444444
2023-05-01,LT,78.14209677419355
2023-06-01,LT,98.85044444444443
2023-07-01,LT,83.63030913978494
2023-08-01,LT,102.59883064516129
2023-09-01,LT,117.01369444444444
2023-10-01,LT,87.48698924731183
2023-11-01,LT,105.34219444444444
2023-12-01,LT,88.90545698924731
2015-01-01,LU,31.0468875192604
2015-02-01,LU,36.694181547619046
2015-03-01,LU,31.297836021505372
2015-04-01,LU,29.77859722222222
2015-05-01,LU,25.33038978494624
2015-06-01,LU,30.10973611111111
2015-07-01,LU,34.97967741935484
2015-08-01,LU,31.61340053763441
2015-09-01,LU,31.88861111111111
2015-10-01,LU,39.36889784946237
2015-11-01,LU,32.381680555555555
2015-12-01,LU,27.785564516129032
2016-01-01,LU,29.02537634408602
2016-02-01,LU,21.99841954022989
2016-03-01,LU,24.299059139784948
2016-04-01,LU,24.210125
2016-05-01,LU,22.550860215053763
2016-06-01,LU,27.704638888888887
2016-07-01,LU,27.181115591397848
2016-08-01,LU,27.18172043010753
2016-09-01,LU,30.51076388888889
2016-10-01,LU,37.14176075268817
2016-11-01,LU,38.21348611111111
2016-12-01,LU,37.47005376344086
2017-01-01,LU,52.40514784946237
2017-02-01,LU,39.68098214285714
2017-03-01,LU,31.69116935483871
2017-04-01,LU,28.72118055555556
2017-05-01,LU,30.61010752688172
2017-06-01,LU,30.00418055555556
2017-07-01,LU,33.00557795698925
2017-08-01,LU,30.855887096774197
2017-09-01,LU,34.298097222222225
2017-10-01,LU,28.28865591397849
2017-11-01,LU,40.379
2017-12-01,LU,30.71049731182796
2018-01-01,LU,29.500860215053763
2018-02-01,LU,40.12276785714285
2018-03-01,LU,37.35938172043011
2018-04-01,LU,31.96075
2018-05-01,LU,33.65854838709677
2018-06-01,LU,42.39336111111111
2018-07-01,LU,49.58970430107527
2018-08-01,LU,56.215537634408605
2018-09-01,LU,54.835
2018-10-01,LU,53.08212365591398
2018-11-01,LU,56.68083333333333
2018-12-01,LU,48.11060483870968
2019-01-01,LU,49.41384408602151
2019-02-01,LU,42.814613095238094
2019-03-01,LU,30.614852150537637
2019-04-01,LU,36.97281944444445
2019-05-01,LU,37.83208333333334
2019-06-01,LU,32.50445833333333
2019-07-01,LU,39.71306451612903
2019-08-01,LU,36.81869623655914
2019-09-01,LU,35.76566666666667
2019-10-01,LU,36.94754032258064
2019-11-01,LU,41.00483333333333
2019-12-01,LU,31.97061827956989
2020-01-01,LU,34.97870967741935
2020-02-01,LU,21.91183908045977
2020-03-01,LU,22.519314516129032
2020-04-01,LU,17.049194444444446
2020-05-01,LU,17.604879032258065
2020-06-01,LU,26.229166666666668
2020-07-01,LU,30.07494623655914
2020-08-01,LU,34.88970430107527
2020-09-01,LU,43.67809722222222
2020-10-01,LU,33.955900537634406
2020-11-01,LU,38.79651388888889
2020-12-01,LU,43.54505376344086
2021-01-01,LU,52.79319892473119
2021-02-01,LU,48.70690476190476
2021-03-01,LU,47.18168010752688
2021-04-01,LU,53.657152777777775
2021-05-01,LU,53.33150537634408
2021-06-01,LU,74.13072222222222
2021-07-01,LU,81.29489247311828
2021-08-01,LU,82.81185483870968
2021-09-01,LU,128.33577777777776
2021-10-01,LU,139.54338709677418
2021-11-01,LU,176.2458472222222
2021-12-01,LU,220.95662634408603
2022-01-01,LU,167.8745564516129
2022-02-01,LU,128.7774107142857
2022-03-01,LU,251.75978494623652
2022-04-01,LU,166.00181944444444
2022-05-01,LU,177.50618279569892
2022-06-01,LU,218.1820138888889
2022-07-01,LU,315.2624865591398
2022-08-01,LU,465.51416666666665
2022-09-01,LU,344.9385555555556
2022-10-01,LU,152.7453494623656
2022-11-01,LU,173.928
2022-12-01,LU,251.21689516129032
2023-01-01,LU,117.94370967741936
2023-02-01,LU,128.3909226190476
2023-03-01,LU,102.40114247311828
2023-04-01,LU,100.83248611111112
2023-05-01,LU,81.64637096774193
2023-06-01,LU,94.83972222222222
2023-07-01,LU,77.48279569892473
2023-08-01,LU,94.41327956989248
2023-09-01,LU,100.7262638888889
2023-10-01,LU,87.31630376344086
2023-11-01,LU,91.17997222222222
2023-12-01,LU,68.37576612903226
2015-01-01,LV,39.77612903225806
2015-02-01,LV,39.43528273809524
2015-03-01,LV,32.20712365591398
2015-04-01,LV,34.80766666666667
2015-05-01,LV,37.3527688172043
2015-06-01,LV,42.77984722222222
2015-07-01,LV,44.2484811827957
2015-08-01,LV,46.44384408602151
2015-09-01,LV,44.27368055555556
2015-10-01,LV,56.515040322580646
2015-11-01,LV,45.75048611111111
2015-12-01,LV,38.352755376344085
2016-01-01,LV,50.006155913978496
2016-02-01,LV,29.64876436781609
2016-03-01,LV,29.85462365591398
2016-04-01,LV,30.712694444444445
2016-05-01,LV,32.68091397849462
2016-06-01,LV,40.54430555555555
2016-07-01,LV,38.30860215053764
2016-08-01,LV,33.76245967741936
2016-09-01,LV,34.03622222222222
2016-10-01,LV,38.50693548387097
2016-11-01,LV,40.46516666666667
2016-12-01,LV,34.16829301075269
2017-01-01,LV,35.147352150537635
2017-02-01,LV,36.25924107142857
2017-03-01,LV,30.647056451612904
2017-04-01,LV,31.412625
2017-05-01,LV,32.44956989247312
2017-06-01,LV,38.37034722222222
2017-07-01,LV,36.28556451612904
2017-08-01,LV,37.327728494623656
2017-09-01,LV,37.681263888888886
2017-10-01,LV,33.711317204301075
2017-11-01,LV,34.87173611111111
2017-12-01,LV,32.25639784946237
2018-01-01,LV,37.58540322580645
2018-02-01,LV,43.49924107142857
2018-03-01,LV,46.0766935483871
2018-04-01,LV,39.962833333333336
2018-05-01,LV,43.760336021505374
2018-06-01,LV,50.92294444444445
2018-07-01,LV,54.56712365591398
2018-08-01,LV,59.06725806451613
2018-09-01,LV,58.95390277777778
2018-10-01,LV,55.05814516129032
2018-11-01,LV,55.24605555555556
2018-12-01,LV,53.60317204301075
2019-01-01,LV,56.65166666666666
2019-02-01,LV,47.26474702380953
2019-03-01,LV,40.04616935483871
2019-04-01,LV,43.444472222222224
2019-05-01,LV,44.30479838709677
2019-06-01,LV,44.67
2019-07-01,LV,48.99565860215053
2019-08-01,LV,49.4596370967742
2019-09-01,LV,48.85715277777778
2019-10-01,LV,47.352728494623655
2019-11-01,LV,45.26293055555555
2019-12-01,LV,39.03456989247312
2020-01-01,LV,30.818655913978496
2020-02-01,LV,28.04372126436781
2020-03-01,LV,23.99258064516129
2020-04-01,LV,23.502861111111116
2020-05-01,LV,24.524381720430107
2020-06-01,LV,38.65497222222222
2020-07-01,LV,31.87467741935484
2020-08-01,LV,43.43560483870968
2020-09-01,LV,39.851375
2020-10-01,LV,37.75985215053763
2020-11-01,LV,41.095819444444444
2020-12-01,LV,44.866263440860216
2021-01-01,LV,53.55948924731183
2021-02-01,LV,59.119776785714286
2021-03-01,LV,43.508978494623655
2021-04-01,LV,43.68936111111111
2021-05-01,LV,48.36325268817205
2021-06-01,LV,76.35986111111112
2021-07-01,LV,88.2491935483871
2021-08-01,LV,87.4357123655914
2021-09-01,LV,123.47116666666666
2021-10-01,LV,106.40451612903226
2021-11-01,LV,125.48393055555556
2021-12-01,LV,207.2952016129032
2022-01-01,LV,143.96288978494624
2022-02-01,LV,104.6445238095238
2022-03-01,LV,167.13606182795698
2022-04-01,LV,109.45376388888889
2022-05-01,LV,164.3482123655914
2022-06-01,LV,218.51844444444444
2022-07-01,LV,304.97967741935486
2022-08-01,LV,467.0926344086021
2022-09-01,LV,351.47754166666664
2022-10-01,LV,189.16353494623652
2022-11-01,LV,226.67909722222225
2022-12-01,LV,263.5110752688172
2023-01-01,LV,99.8503629032258
2023-02-01,LV,113.73511904761904
2023-03-01,LV,87.67370967741935
2023-04-01,LV,65.87947222222222
2023-05-01,LV,78.14209677419355
2023-06-01,LV,98.85044444444443
2023-07-01,LV,83.63030913978494
2023-08-01,LV,102.59883064516129
2023-09-01,LV,116.97625
2023-10-01,LV,87.48698924731183
2023-11-01,LV,105.34219444444444
2023-12-01,LV,88.90545698924731
2015-01-01,NL,41.09211093990755
2015-02-01,NL,46.37181547619048
2015-03-01,NL,42.178010752688174
2015-04-01,NL,41.401375
2015-05-01,NL,37.340430107526885
2015-06-01,NL,38.72930555555556
2015-07-01,NL,42.189086021505375
2015-08-01,NL,38.87486559139785
2015-09-01,NL,39.64731944444444
2015-10-01,NL,41.44602150537634
2015-11-01,NL,38.44047222222222
2015-12-01,NL,33.71368279569892
2016-01-01,NL,31.56125
2016-02-01,NL,25.200416666666666
2016-03-01,NL,26.1365188172043
2016-04-01,NL,25.319666666666667
2016-05-01,NL,27.19729838709677
2016-06-01,NL,32.59718055555555
2016-07-01,NL,33.073508064516126
2016-08-01,NL,28.35319892473118
2016-09-01,NL,32.8685
2016-10-01,NL,38.01377688172043
2016-11-01,NL,42.84636111111111
2016-12-01,NL,43.49858870967742
2017-01-01,NL,50.76208333333334
2017-02-01,NL,43.05693452380952
2017-03-01,NL,34.53407258064516
2017-04-01,NL,35.350027777777775
2017-05-01,NL,35.05588709677419
2017-06-01,NL,33.300111111111114
2017-07-01,NL,34.45940860215054
2017-08-01,NL,33.05638440860215
2017-09-01,NL,38.753569444444445
2017-10-01,NL,39.88364247311828
2017-11-01,NL,47.27226388888889
2017-12-01,NL,46.46823924731183
2018-01-01,NL,38.7980376344086
2018-02-01,NL,44.573794642857145
2018-03-01,NL,51.8165994623656
2018-04-01,NL,39.71781944444445
2018-05-01,NL,47.079327956989246
2018-06-01,NL,51.35966666666667
2018-07-01,NL,53.30377688172043
2018-08-01,NL,58.02063172043011
2018-09-01,NL,63.32023611111112
2018-10-01,NL,59.92595430107527
2018-11-01,NL,62.29018055555556
