"pollutant_station_code","weather_station_code","time","so2","no2","o3","co","pm10","pm25","pm25_lag1","pres","temp","humi","dewp","prec","WSPM","alert_if","hour_eps","id_eps"
"G110002",54433,"2016-12-17 15:00:00",64,118,21,3.7,347,285,279,1017,6,44,-5.4,0,1.7,1,68,2
"G110002",54433,"2016-12-17 16:00:00",65,133,13,3.9,384,325,285,1017.4,4.2,50,-5.3,0,0.8,1,69,2
"G110002",54433,"2016-12-17 17:00:00",61,143,5,4.1,407,338,325,1017.9,2,58,-5.4,0,0.9,1,70,2
"G110002",54433,"2016-12-17 18:00:00",48,131,2,3.9,430,357,338,1018.6,2.5,64,-3.6,0,0.5,1,71,2
"G110002",54433,"2016-12-17 19:00:00",37,125,2,3.9,439,370,357,1019.2,0.2,75,-3.7,0,0.9,1,72,2
"G110006",54399,"2016-12-14 20:00:00",19,75,10,1,78,47,44,1024.6,-0.9,36,-14.1,0,1.7,0,1,6
"G110006",54399,"2016-12-14 21:00:00",28,75,11,1,80,60,47,1024.4,-1.3,38,-13.8,0,2,0,2,6
"G110006",54399,"2016-12-14 22:00:00",33,82,5,1.3,88,67,60,1024.4,-3.6,48,-13,0,0.4,0,3,6
"G110006",54399,"2016-12-14 23:00:00",26,85,2,1.4,88,74,67,1024.3,-4.7,56,-12.2,0,0.1,0,4,6
"G110006",54399,"2016-12-15 00:00:00",23,85,2,1.5,96,73,74,1024.2,-5.5,60,-12,0,0.6,0,5,6
"G110006",54399,"2016-12-15 01:00:00",23,92,2,2.2,101,74,73,1024.5,-4.1,52,-12.5,0,0.8,0,6,6
"G110006",54399,"2016-12-15 02:00:00",39,104,6,3.6,161,112,74,1024.7,-4.6,52,-13,0,0.9,0,7,6
"G110006",54399,"2016-12-15 03:00:00",24,79,3,1.9,66,67,112,1024.5,-5.1,60,-11.7,0,1,0,8,6
"G110006",54399,"2016-12-15 04:00:00",18,79,2,1.8,56,55,67,1024.2,-5.3,65,-10.9,0,0.6,0,9,6
"G110006",54399,"2016-12-15 05:00:00",19,78,2,1.3,51,44,55,1024.4,-2.5,50,-11.5,0,1.8,0,10,6
"G110006",54399,"2016-12-15 06:00:00",15,51,17,0.7,47,17,44,1025.2,0.3,36,-13.1,0,2.9,0,11,6
"G110006",54399,"2016-12-15 07:00:00",10,26,41,0.4,75,9,17,1026.5,-0.6,37,-13.5,0,2.9,0,12,6
"G110006",54399,"2016-12-15 08:00:00",9,23,47,0.4,60,10,9,1027.6,-1.1,37,-14,0,2.1,0,13,6
"G110006",54399,"2016-12-15 09:00:00",9,23,48,0.4,41,8,10,1028.6,0,34,-14,0,2.4,0,14,6
"G110006",54399,"2016-12-15 10:00:00",7,18,55,0.3,30,9,8,1028.9,2.5,27,-14.7,0,3.3,0,15,6
"G110006",54399,"2016-12-15 11:00:00",6,13,64,0.3,43,5,9,1029.1,3.1,24,-15.6,0,3.8,0,16,6
"G110006",54399,"2016-12-15 12:00:00",5,9,68,0.3,38,7,5,1028.6,3.9,21,-16.5,0,4.5,0,17,6
"G110006",54399,"2016-12-15 13:00:00",4,9,72,0.3,27,5,7,1028.1,4.8,19,-16.9,0,4.3,0,18,6
"G110006",54399,"2016-12-15 14:00:00",3,10,72,0.3,33,6,5,1027.7,5.7,18,-16.8,0,2.8,0,19,6
"G110006",54399,"2016-12-15 15:00:00",3,11,72,0.2,41,6,6,1027.8,5.8,16,-18.2,0,2.9,0,20,6
"G110006",54399,"2016-12-15 16:00:00",3,14,70,0.2,20,5,6,1027.6,5.2,16,-18.6,0,2.3,0,21,6
"G110006",54399,"2016-12-15 17:00:00",3,16,67,0.3,22,7,5,1027.6,3.5,19,-18,0,1.6,0,22,6
"G110006",54399,"2016-12-15 18:00:00",5,40,44,0.5,32,11,7,1027.9,1.7,25,-16.3,0,1.1,0,23,6
"G110006",54399,"2016-12-15 19:00:00",15,49,35,0.8,49,22,11,1027.9,1.3,27,-15.7,0,1,0,24,6
"G110006",54399,"2016-12-15 20:00:00",22,63,20,0.9,57,25,22,1028,-1.6,34,-15.4,0,0.4,0,25,6
"G110006",54399,"2016-12-15 21:00:00",21,85,2,1.3,46,28,25,1027.8,-3.4,48,-12.9,0,0.9,0,26,6
"G110006",54399,"2016-12-15 22:00:00",16,86,2,1.3,44,29,28,1027.5,-4.2,50,-13.1,0,0.6,0,27,6
"G110006",54399,"2016-12-15 23:00:00",11,81,2,1.3,26,26,29,1027.2,-4.5,58,-11.5,0,0.4,0,28,6
"G110006",54399,"2016-12-16 00:00:00",9,85,2,1.1,56,22,26,1026.5,-4.8,61,-11.2,0,0.7,0,29,6
"G110006",54399,"2016-12-16 01:00:00",9,85,2,1.4,61,28,22,1026.2,-5.5,65,-11,0,0.2,0,30,6
"G110006",54399,"2016-12-16 02:00:00",13,2,2,1.8,88,41,28,1025.8,-6,71,-10.4,0,0.3,0,31,6
"G110006",54399,"2016-12-16 03:00:00",19,96,2,2.1,73,51,41,1025.7,-4.4,56,-11.9,0,1.2,0,32,6
"G110006",54399,"2016-12-16 04:00:00",20,94,72,1.7,68,44,51,1025.1,-4.1,51,-12.8,0,1.2,0,33,6
"G110006",54399,"2016-12-16 05:00:00",12,80,2,1.3,47,34,44,1024.6,-4.4,51,-13,0,1.4,0,34,6
"G110006",54399,"2016-12-16 06:00:00",12,75,3,1.2,12,26,34,1024.2,-5.4,57,-12.6,0,0.3,0,35,6
"G110006",54399,"2016-12-16 07:00:00",11,57,12,0.8,7,15,26,1023.8,-6.8,72,-11,0,0.6,0,36,6
"G110006",54399,"2016-12-16 08:00:00",17,65,6,0.8,12,13,15,1023.9,-6.2,71,-10.6,0,1.2,0,37,6
"G110006",54399,"2016-12-16 09:00:00",16,67,5,1,37,16,13,1023.5,-2.6,48,-12.1,0,1.2,0,38,6
"G110006",54399,"2016-12-16 10:00:00",20,72,7,1.2,50,25,16,1023.1,1.6,33,-13,0,0.7,0,39,6
"G110006",54399,"2016-12-16 11:00:00",25,76,13,1.4,53,31,25,1022,2.4,31,-13,0,1.2,0,40,6
"G110006",54399,"2016-12-16 12:00:00",23,84,15,1.6,53,39,31,1020.5,4,29,-12.5,0,0.8,0,41,6
"G110006",54399,"2016-12-16 13:00:00",21,92,15,1.7,68,49,39,1019,6.3,26,-11.8,0,1.1,0,42,6
"G110006",54399,"2016-12-16 14:00:00",21,114,13,2.1,91,67,49,1018,8,24,-11.4,0,1,0,43,6
"G110006",54399,"2016-12-16 15:00:00",26,142,11,2.6,196,130,67,1017.2,8.2,23,-11.7,0,1.5,0,44,6
"G110006",54399,"2016-12-16 16:00:00",27,137,11,2.4,201,187,130,1016.6,6.7,28,-10.6,0,1.8,0,45,6
"G110006",54399,"2016-12-16 17:00:00",28,132,4,2.4,217,186,187,1016.6,3.7,37,-9.7,0,1.7,0,46,6
"G110006",54399,"2016-12-16 18:00:00",24,134,2,2.7,231,201,186,1016.8,1.7,46,-8.7,0,0.9,0,47,6
"G110006",54399,"2016-12-16 19:00:00",24,150,2,3,235,222,201,1016.7,-1.1,58,-8.3,0,0.1,0,48,6
"G110006",54399,"2016-12-16 20:00:00",26,143,2,3.2,224,222,222,1016.5,-2.2,65,-7.9,0,0,1,49,6
"G110006",54399,"2016-12-16 21:00:00",26,130,3,3.2,162,165,222,1016.5,-2.7,70,-7.4,0,0.2,1,50,6
"G110006",54399,"2016-12-16 22:00:00",23,117,3,3.1,138,114,165,1016.5,-3.3,69,-8.2,0,1,1,51,6
"G110006",54399,"2016-12-16 23:00:00",25,115,3,3.2,138,112,114,1016.6,-1.5,55,-9.4,0,1.2,1,52,6
"G110006",54399,"2016-12-17 00:00:00",48,110,6,4.1,165,135,112,1016.8,-1.1,52,-9.7,0,1.3,1,53,6
"G110006",54399,"2016-12-17 01:00:00",43,112,7,4.6,194,159,135,1016.6,-1.7,54,-9.8,0,1,1,54,6
"G110006",54399,"2016-12-17 02:00:00",32,111,5,4,180,190,159,1016.7,-2,58,-9.2,0,0.8,1,55,6
"G110006",54399,"2016-12-17 03:00:00",36,109,4,3.8,174,168,190,1016.9,-2.1,58,-9.3,0,0.8,1,56,6
"G110006",54399,"2016-12-17 04:00:00",36,114,3,4,167,166,168,1016.3,-3.3,64,-9.1,0,0.4,1,57,6
"G110006",54399,"2016-12-17 05:00:00",35,112,3,4,148,151,166,1016,-3,66,-8.5,0,1,1,58,6
"G110006",54399,"2016-12-17 06:00:00",31,108,2,4,156,140,151,1016,-3.2,66,-8.7,0,0.4,1,59,6
"G110006",54399,"2016-12-17 07:00:00",26,109,2,3.7,129,130,140,1016.4,-4.7,76,-8.3,0,0.1,1,60,6
"G110006",54399,"2016-12-17 08:00:00",26,91,2,2.4,76,94,130,1016.6,-5.4,81,-8.1,0,0.8,1,61,6
"G110006",54399,"2016-12-17 09:00:00",25,81,3,2.2,91,89,94,1017.3,-1.7,62,-8,0,1.4,1,62,6
"G110006",54399,"2016-12-17 10:00:00",22,75,7,2.1,125,96,89,1017.6,1.3,45,-9.4,0,1.9,1,63,6
"G110006",54399,"2016-12-17 11:00:00",32,88,9,2.5,171,142,96,1017.5,3,41,-9,0,1.2,1,64,6
"G110006",54399,"2016-12-17 12:00:00",50,105,11,2.8,215,194,142,1016.6,4.4,40,-8,0,1.6,1,65,6
"G110006",54399,"2016-12-17 13:00:00",52,120,10,3.1,247,225,194,1015.8,5.5,38,-7.7,0,1.6,1,66,6
"G110006",54399,"2016-12-17 14:00:00",60,122,16,3.4,265,261,225,1015.5,5.8,39,-7.1,0,1.2,1,67,6
"G110006",54399,"2016-12-17 15:00:00",61,125,17,3.5,251,265,261,1015.4,4.9,44,-6.4,0,1.1,1,68,6
"G110006",54399,"2016-12-17 16:00:00",54,139,9,3.6,249,261,265,1015.9,4.7,43,-6.8,0,1.1,1,69,6
"G110006",54399,"2016-12-17 17:00:00",45,152,3,3.4,239,255,261,1016.3,1.4,54,-6.9,0,0,1,70,6
"G110006",54399,"2016-12-17 18:00:00",35,156,2,3.6,258,268,255,1017,-0.8,69,-5.8,0,0,1,71,6
"G110006",54399,"2016-12-17 19:00:00",31,156,2,4.1,316,295,268,1017.5,-2.4,78,-5.7,0,0.1,1,72,6
"G110012",54399,"2016-12-14 20:00:00",17,79,7,1,83,57,43,1024.6,-0.9,36,-14.1,0,1.7,0,1,8
"G110012",54399,"2016-12-14 21:00:00",21,81,5,1.2,91,65,57,1024.4,-1.3,38,-13.8,0,2,0,2,8
"G110012",54399,"2016-12-14 22:00:00",22,83,4,1.4,105,66,65,1024.4,-3.6,48,-13,0,0.4,0,3,8
"G110012",54399,"2016-12-14 23:00:00",19,82,4,1.5,101,69,66,1024.3,-4.7,56,-12.2,0,0.1,0,4,8
"G110012",54399,"2016-12-15 00:00:00",17,83,4,2.2,102,72,69,1024.2,-5.5,60,-12,0,0.6,0,5,8
"G110012",54399,"2016-12-15 01:00:00",21,87,4,2.2,98,64,72,1024.5,-4.1,52,-12.5,0,0.8,0,6,8
"G110012",54399,"2016-12-15 02:00:00",26,85,3,2.2,89,61,64,1024.7,-4.6,52,-13,0,0.9,0,7,8
"G110012",54399,"2016-12-15 03:00:00",24,87,4,2.5,111,67,61,1024.5,-5.1,60,-11.7,0,1,0,8,8
"G110012",54399,"2016-12-15 04:00:00",27,92,5,3.6,115,88,67,1024.2,-5.3,65,-10.9,0,0.6,0,9,8
"G110012",54399,"2016-12-15 05:00:00",29,83,3,2.5,48,64,88,1024.4,-2.5,50,-11.5,0,1.8,0,10,8
"G110012",54399,"2016-12-15 06:00:00",21,27,40,0.6,35,18,64,1025.2,0.3,36,-13.1,0,2.9,0,11,8
"G110012",54399,"2016-12-15 07:00:00",13,18,49,0.4,44,6,18,1026.5,-0.6,37,-13.5,0,2.9,0,12,8
"G110012",54399,"2016-12-15 08:00:00",13,55,16,0.7,46,9,6,1027.6,-1.1,37,-14,0,2.1,0,13,8
"G110012",54399,"2016-12-15 09:00:00",14,43,29,0.6,5,8,9,1028.6,0,34,-14,0,2.4,0,14,8
"G110012",54399,"2016-12-15 10:00:00",10,28,45,0.5,28,7,8,1028.9,2.5,27,-14.7,0,3.3,0,15,8
"G110012",54399,"2016-12-15 11:00:00",5,12,65,0.3,24,9,7,1029.1,3.1,24,-15.6,0,3.8,0,16,8
"G110012",54399,"2016-12-15 12:00:00",4,9,70,0.3,11,6,9,1028.6,3.9,21,-16.5,0,4.5,0,17,8
"G110012",54399,"2016-12-15 13:00:00",3,10,71,0.2,21,8,6,1028.1,4.8,19,-16.9,0,4.3,0,18,8
"G110012",54399,"2016-12-15 14:00:00",3,9,74,0.2,25,7,8,1027.7,5.7,18,-16.8,0,2.8,0,19,8
"G110012",54399,"2016-12-15 15:00:00",3,11,74,0.2,20,4,7,1027.8,5.8,16,-18.2,0,2.9,0,20,8
"G110012",54399,"2016-12-15 16:00:00",3,14,72,0.3,33,8,4,1027.6,5.2,16,-18.6,0,2.3,0,21,8
"G110012",54399,"2016-12-15 17:00:00",4,20,64,0.3,24,5,8,1027.6,3.5,19,-18,0,1.6,0,22,8
"G110012",54399,"2016-12-15 18:00:00",6,35,48,0.4,26,8,5,1027.9,1.7,25,-16.3,0,1.1,0,23,8
"G110012",54399,"2016-12-15 19:00:00",11,67,19,0.7,41,15,8,1027.9,1.3,27,-15.7,0,1,0,24,8
"G110012",54399,"2016-12-15 20:00:00",14,81,5,0.9,41,21,15,1028,-1.6,34,-15.4,0,0.4,0,25,8
"G110012",54399,"2016-12-15 21:00:00",10,81,3,1.1,66,22,21,1027.8,-3.4,48,-12.9,0,0.9,0,26,8
"G110012",54399,"2016-12-15 22:00:00",11,85,3,1.5,74,22,22,1027.5,-4.2,50,-13.1,0,0.6,0,27,8
"G110012",54399,"2016-12-15 23:00:00",16,87,3,2,87,31,22,1027.2,-4.5,58,-11.5,0,0.4,0,28,8
"G110012",54399,"2016-12-16 00:00:00",18,93,3,2.1,158,71,31,1026.5,-4.8,61,-11.2,0,0.7,0,29,8
"G110012",54399,"2016-12-16 01:00:00",18,90,3,2.2,69,93,71,1026.2,-5.5,65,-11,0,0.2,0,30,8
"G110012",54399,"2016-12-16 02:00:00",16,82,3,3.2,75,39,93,1025.8,-6,71,-10.4,0,0.3,0,31,8
"G110012",54399,"2016-12-16 03:00:00",22,89,3,4,73,49,39,1025.7,-4.4,56,-11.9,0,1.2,0,32,8
"G110012",54399,"2016-12-16 04:00:00",27,87,74,3.3,60,43,49,1025.1,-4.1,51,-12.8,0,1.2,0,33,8
"G110012",54399,"2016-12-16 05:00:00",25,79,3,2.1,47,36,43,1024.6,-4.4,51,-13,0,1.4,0,34,8
"G110012",54399,"2016-12-16 06:00:00",22,78,3,2.2,48,33,36,1024.2,-5.4,57,-12.6,0,0.3,0,35,8
"G110012",54399,"2016-12-16 07:00:00",20,81,3,2.5,62,39,33,1023.8,-6.8,72,-11,0,0.6,0,36,8
"G110012",54399,"2016-12-16 08:00:00",23,84,3,3,81,46,39,1023.9,-6.2,71,-10.6,0,1.2,0,37,8
"G110012",54399,"2016-12-16 09:00:00",27,79,4,2.7,15,42,46,1023.5,-2.6,48,-12.1,0,1.2,0,38,8
"G110012",54399,"2016-12-16 10:00:00",24,77,7,1.6,54,29,42,1023.1,1.6,33,-13,0,0.7,0,39,8
"G110012",54399,"2016-12-16 11:00:00",23,85,11,1.9,61,46,29,1022,2.4,31,-13,0,1.2,0,40,8
"G110012",54399,"2016-12-16 12:00:00",21,88,14,1.8,54,51,46,1020.5,4,29,-12.5,0,0.8,0,41,8
"G110012",54399,"2016-12-16 13:00:00",20,101,13,1.9,70,61,51,1019,6.3,26,-11.8,0,1.1,0,42,8
"G110012",54399,"2016-12-16 14:00:00",19,119,13,2,110,83,61,1018,8,24,-11.4,0,1,0,43,8
"G110012",54399,"2016-12-16 15:00:00",23,136,11,2.3,183,118,83,1017.2,8.2,23,-11.7,0,1.5,0,44,8
"G110012",54399,"2016-12-16 16:00:00",29,130,14,2.2,196,162,118,1016.6,6.7,28,-10.6,0,1.8,0,45,8
"G110012",54399,"2016-12-16 17:00:00",30,123,12,2.2,254,178,162,1016.6,3.7,37,-9.7,0,1.7,0,46,8
"G110012",54399,"2016-12-16 18:00:00",31,139,6,2.6,261,203,178,1016.8,1.7,46,-8.7,0,0.9,0,47,8
"G110012",54399,"2016-12-16 19:00:00",29,145,5,3,269,233,203,1016.7,-1.1,58,-8.3,0,0.1,0,48,8
"G110012",54399,"2016-12-16 20:00:00",26,147,5,3.9,277,239,233,1016.5,-2.2,65,-7.9,0,0,1,49,8
"G110012",54399,"2016-12-16 21:00:00",22,138,4,4.1,210,205,239,1016.5,-2.7,70,-7.4,0,0.2,1,50,8
"G110012",54399,"2016-12-16 22:00:00",19,127,4,4.4,204,169,205,1016.5,-3.3,69,-8.2,0,1,1,51,8
"G110012",54399,"2016-12-16 23:00:00",37,116,7,4.9,195,145,169,1016.6,-1.5,55,-9.4,0,1.2,1,52,8
"G110012",54399,"2016-12-17 00:00:00",56,112,6,4.9,148,128,145,1016.8,-1.1,52,-9.7,0,1.3,1,53,8
"G110012",54399,"2016-12-17 01:00:00",55,111,7,4.8,167,133,128,1016.6,-1.7,54,-9.8,0,1,1,54,8
"G110012",54399,"2016-12-17 02:00:00",42,110,6,4.5,173,155,133,1016.7,-2,58,-9.2,0,0.8,1,55,8
"G110012",54399,"2016-12-17 03:00:00",30,107,4,3.6,176,159,155,1016.9,-2.1,58,-9.3,0,0.8,1,56,8
"G110012",54399,"2016-12-17 04:00:00",22,104,4,3.8,150,151,159,1016.3,-3.3,64,-9.1,0,0.4,1,57,8
"G110012",54399,"2016-12-17 05:00:00",21,102,4,4.5,135,124,151,1016,-3,66,-8.5,0,1,1,58,8
"G110012",54399,"2016-12-17 06:00:00",20,101,3,4.9,133,118,124,1016,-3.2,66,-8.7,0,0.4,1,59,8
"G110012",54399,"2016-12-17 07:00:00",19,102,4,4.8,149,118,118,1016.4,-4.7,76,-8.3,0,0.1,1,60,8
"G110012",54399,"2016-12-17 08:00:00",22,104,4,5.3,168,120,118,1016.6,-5.4,81,-8.1,0,0.8,1,61,8
"G110012",54399,"2016-12-17 09:00:00",39,102,4,5.4,155,119,120,1017.3,-1.7,62,-8,0,1.4,1,62,8
"G110012",54399,"2016-12-17 10:00:00",63,104,5,4,132,119,119,1017.6,1.3,45,-9.4,0,1.9,1,63,8
"G110012",54399,"2016-12-17 11:00:00",42,79,11,2.1,92,94,119,1017.5,3,41,-9,0,1.2,1,64,8
"G110012",54399,"2016-12-17 12:00:00",42,90,15,2.2,168,130,94,1016.6,4.4,40,-8,0,1.6,1,65,8
"G110012",54399,"2016-12-17 13:00:00",49,103,18,2.5,233,193,130,1015.8,5.5,38,-7.7,0,1.6,1,66,8
"G110012",54399,"2016-12-17 14:00:00",52,114,20,2.7,234,220,193,1015.5,5.8,39,-7.1,0,1.2,1,67,8
"G110012",54399,"2016-12-17 15:00:00",55,126,17,3,266,248,220,1015.4,4.9,44,-6.4,0,1.1,1,68,8
"G110012",54399,"2016-12-17 16:00:00",52,133,11,3.4,281,260,248,1015.9,4.7,43,-6.8,0,1.1,1,69,8
"G110012",54399,"2016-12-17 17:00:00",40,141,5,3.5,298,257,260,1016.3,1.4,54,-6.9,0,0,1,70,8
"G110012",54399,"2016-12-17 18:00:00",27,143,3,3.8,282,254,257,1017,-0.8,69,-5.8,0,0,1,71,8
"G110012",54399,"2016-12-17 19:00:00",24,143,3,4.1,274,253,254,1017.5,-2.4,78,-5.7,0,0.1,1,72,8
"S110003",54594,"2016-12-14 20:00:00",16,68,14,1,69,69,55,1026.1,-0.9,34,-14.8,0,1.9,0,1,9
"S110003",54594,"2016-12-14 21:00:00",22,77,5,1.2,85,85,69,1025.8,-1.9,38,-14.4,0,1.2,0,2,9
"S110003",54594,"2016-12-14 22:00:00",31,80,4,1.6,98,98,85,1025.5,-2,39,-14.1,0,2.2,0,3,9
"S110003",54594,"2016-12-14 23:00:00",33,80,4,2.2,121,121,98,1025.5,-2.9,45,-13.2,0,1.5,0,4,9
"S110003",54594,"2016-12-15 00:00:00",38,81,5,2.5,134,134,121,1025.2,-2.6,47,-12.4,0,1.6,0,5,9
"S110003",54594,"2016-12-15 01:00:00",36,80,4,2.5,133,133,134,1025.4,-4.9,55,-12.6,0,0.8,0,6,9
"S110003",54594,"2016-12-15 02:00:00",37,81,3,2.3,127,127,133,1025.7,-5.6,61,-11.9,0,0.4,0,7,9
"S110003",54594,"2016-12-15 03:00:00",35,80,3,2.3,122,122,127,1025.6,-6,66,-11.3,0,0.4,0,8,9
"S110003",54594,"2016-12-15 04:00:00",24,74,3,3.1,134,128,122,1025.3,-5.9,68,-10.9,0,1.1,0,9,9
"S110003",54594,"2016-12-15 05:00:00",26,81,4,3.9,169,157,128,1025.4,-6.7,70,-11.3,0,1,0,10,9
"S110003",54594,"2016-12-15 06:00:00",28,82,3,3.8,138,134,157,1025.9,-6.7,71,-11.1,0,1,0,11,9
"S110003",54594,"2016-12-15 07:00:00",22,79,2,3.5,119,110,134,1027,-7.4,75,-11.1,0,0.7,0,12,9
"S110003",54594,"2016-12-15 08:00:00",21,64,6,1,23,23,110,1027.8,-1.1,42,-12.4,0,2.5,0,13,9
"S110003",54594,"2016-12-15 09:00:00",12,38,28,0.6,35,10,23,1029,1.4,33,-13.2,0,3.3,0,14,9
"S110003",54594,"2016-12-15 10:00:00",9,32,38,0.5,27,9,10,1029.8,2.1,29,-14.1,0,3.6,0,15,9
"S110003",54594,"2016-12-15 11:00:00",8,33,41,0.5,15,15,9,1030,3.6,26,-14.2,0,2.4,0,16,9
"S110003",54594,"2016-12-15 12:00:00",4,19,62,0.2,6,5,15,1029.4,4.4,22,-15.5,0,2.9,0,17,9
"S110003",54594,"2016-12-15 13:00:00",3,15,67,0.2,6,4,5,1028.7,5.2,20,-16,0,3.4,0,18,9
"S110003",54594,"2016-12-15 14:00:00",2,15,71,0.2,9,7,4,1028.4,5.7,18,-16.8,0,3.4,0,19,9
"S110003",54594,"2016-12-15 15:00:00",2,19,68,0.2,7,6,7,1028.5,5.8,16,-18.2,0,3.5,0,20,9
"S110003",54594,"2016-12-15 16:00:00",2,20,68,0.2,9,8,6,1028.5,5.2,16,-18.6,0,3,0,21,9
"S110003",54594,"2016-12-15 17:00:00",3,31,56,0.2,11,3,8,1028.6,3.4,19,-18.1,0,1.6,0,22,9
"S110003",54594,"2016-12-15 18:00:00",2,46,40,0.3,13,9,3,1028.8,1.6,23,-17.4,0,0.8,0,23,9
"S110003",54594,"2016-12-15 19:00:00",14,77,11,0.8,70,28,9,1029.2,-0.9,32,-15.6,0,0.6,0,24,9
"S110003",54594,"2016-12-15 20:00:00",27,99,2,1.4,135,95,28,1029.3,-1.1,43,-12.1,0,0.7,0,25,9
"S110003",54594,"2016-12-15 21:00:00",28,99,3,2,148,125,95,1029,-2.2,54,-10.3,0,0.5,0,26,9
"S110003",54594,"2016-12-15 22:00:00",28,100,2,2.1,149,139,125,1028.7,-3.1,57,-10.4,0,0.5,0,27,9
"S110003",54594,"2016-12-15 23:00:00",28,100,2,2.1,168,164,139,1028.5,-3.6,58,-10.7,0,1.3,0,28,9
"S110003",54594,"2016-12-16 00:00:00",30,101,3,2.6,185,179,164,1028,-3.2,58,-10.3,0,1.1,0,29,9
"S110003",54594,"2016-12-16 01:00:00",38,101,3,2.6,207,206,179,1027.5,-4.2,60,-10.8,0,1.5,0,30,9
"S110003",54594,"2016-12-16 02:00:00",33,93,2,2.3,204,204,206,1026.9,-1,55,-8.9,0,2,0,31,9
"S110003",54594,"2016-12-16 03:00:00",31,93,4,2.8,212,212,204,1026.7,-1.5,56,-9.2,0,1.2,0,32,9
"S110003",54594,"2016-12-16 04:00:00",25,93,4,3.2,229,229,212,1026.3,-4.6,68,-9.6,0,0.9,0,33,9
"S110003",54594,"2016-12-16 05:00:00",20,89,4,3.3,235,235,229,1025.7,-6,75,-9.7,0,0.9,0,34,9
"S110003",54594,"2016-12-16 06:00:00",22,96,4,3.8,242,242,235,1025.5,-6.7,79,-9.7,0,0.3,0,35,9
"S110003",54594,"2016-12-16 07:00:00",20,95,4,4.2,249,249,242,1024.9,-7.4,80,-10.3,0,1.1,0,36,9
"S110003",54594,"2016-12-16 08:00:00",19,101,4,4.6,268,262,249,1024.7,-6.3,81,-9,0,0.5,0,37,9
"S110003",54594,"2016-12-16 09:00:00",36,105,5,4.4,292,292,262,1024.8,-3.7,76,-7.3,0,0.7,0,38,9
"S110003",54594,"2016-12-16 10:00:00",60,108,6,4.1,315,314,292,1024.2,-0.7,61,-7.3,0,1.7,0,39,9
"S110003",54594,"2016-12-16 11:00:00",58,127,6,4,325,325,314,1023.2,1.3,54,-7,0,1.8,0,40,9
"S110003",54594,"2016-12-16 12:00:00",58,113,13,3,288,288,325,1021.7,3.5,44,-7.6,0,1.2,0,41,9
"S110003",54594,"2016-12-16 13:00:00",46,96,25,2.2,232,232,288,1020.4,4.7,38,-8.4,0,1.4,0,42,9
"S110003",54594,"2016-12-16 14:00:00",38,100,24,2,198,198,232,1019.5,5.8,32,-9.7,0,1.3,0,43,9
"S110003",54594,"2016-12-16 15:00:00",33,102,27,2,210,210,198,1018.6,5.9,34,-8.8,0,2.8,0,44,9
"S110003",54594,"2016-12-16 16:00:00",29,97,32,2.1,216,216,210,1018.1,5.4,41,-6.8,0,1.9,0,45,9
"S110003",54594,"2016-12-16 17:00:00",27,125,10,2.7,285,283,216,1017.9,3.5,47,-6.8,0,0.8,0,46,9
"S110003",54594,"2016-12-16 18:00:00",26,133,2,3,293,293,283,1017.9,0.9,58,-6.4,0,0.7,0,47,9
"S110003",54594,"2016-12-16 19:00:00",25,131,2,3,279,279,293,1017.9,-0.6,63,-6.8,0,0.2,0,48,9
"S110003",54594,"2016-12-16 20:00:00",22,136,2,3.6,298,286,279,1017.7,-1.7,69,-6.6,0,0.6,1,49,9
"S110003",54594,"2016-12-16 21:00:00",26,141,5,4.7,338,321,286,1017.5,-2.4,73,-6.6,0,0.9,1,50,9
"S110003",54594,"2016-12-16 22:00:00",25,144,4,4.6,333,327,321,1017.4,-2.8,75,-6.6,0,1,1,51,9
"S110003",54594,"2016-12-16 23:00:00",24,140,4,4.9,345,345,327,1017.4,-2.8,77,-6.3,0,0.8,1,52,9
"S110003",54594,"2016-12-17 00:00:00",25,146,5,5.7,370,370,345,1017.4,-3.5,79,-6.6,0,0.4,1,53,9
"S110003",54594,"2016-12-17 01:00:00",33,146,4,5.9,382,382,370,1017.4,-4.3,82,-6.9,0,0.6,1,54,9
"S110003",54594,"2016-12-17 02:00:00",34,145,4,6.3,355,355,382,1017.7,-3.8,80,-6.7,0,0.7,1,55,9
"S110003",54594,"2016-12-17 03:00:00",35,139,3,6,327,327,355,1017.9,-3.8,82,-6.4,0,1.2,1,56,9
"S110003",54594,"2016-12-17 04:00:00",31,130,3,6.2,298,298,327,1017.4,-4,81,-6.8,0,0.7,1,57,9
"S110003",54594,"2016-12-17 05:00:00",26,125,3,5.4,263,263,298,1017,-5,86,-7,0,0.9,1,58,9
"S110003",54594,"2016-12-17 06:00:00",27,116,2,4.4,217,217,263,1017,-5.2,86,-7.2,0,0.2,1,59,9
"S110003",54594,"2016-12-17 07:00:00",19,103,2,5.5,199,199,217,1017.2,-5.3,85,-7.4,0,0.1,1,60,9
"S110003",54594,"2016-12-17 08:00:00",24,107,2,4,167,167,199,1017.4,-5.9,87,-7.7,0,0.7,1,61,9
"S110003",54594,"2016-12-17 09:00:00",33,107,2,2.9,121,121,167,1018.3,-3.4,83,-5.9,0,0.9,1,62,9
"S110003",54594,"2016-12-17 10:00:00",46,112,2,4.3,173,151,121,1018.9,0.5,57,-7,0,1.5,1,63,9
