Popularity,Date,Monthly Listeners,Artist,Playlists,Playlist Reach,Water
87.0,2024-03-21,29436813,BTS,20103.0,86.48005613236344,0
87.0,2024-03-22,29436813,BTS,20111.0,86.39242478829023,0
87.0,2024-03-23,29401680,BTS,20109.0,86.314875814327,0
87.0,2024-03-24,29345612,BTS,20099.0,86.3564742710486,0
87.0,2024-03-25,29291322,BTS,20106.0,85.99094093202484,0
87.0,2024-03-26,29212610,BTS,20105.0,86.24401214784177,0
87.0,2024-03-27,29155330,BTS,20083.0,85.36903161913324,0
87.0,2024-03-28,29155330,BTS,20106.0,86.13762180303983,0
87.0,2024-03-29,29049152,BTS,20130.0,85.25379739458634,0
87.0,2024-03-30,29022368,BTS,20142.0,85.0893779542203,0
87.0,2024-03-31,28979902,BTS,20180.0,85.12404213514435,0
87.0,2024-04-01,28915150,BTS,20174.0,85.10998050607698,0
87.0,2024-04-02,28833297,BTS,20180.0,85.0129387523072,0
87.0,2024-04-03,28774268,BTS,20209.0,85.90744000624588,0
87.0,2024-04-04,28774268,BTS,20222.0,85.62855992146862,0
87.0,2024-04-05,28654303,BTS,20254.0,85.80373326894257,0
87.0,2024-04-06,28597870,BTS,20267.0,85.7859227189549,0
87.0,2024-04-07,28528460,BTS,20284.0,85.73089648618351,0
87.0,2024-04-08,28462290,BTS,20286.0,85.40599621651991,0
87.0,2024-04-09,28436538,BTS,20291.0,86.30060967556858,0
87.0,2024-04-10,28402332,BTS,20435.0,86.27319902573616,0
87.0,2024-04-11,28402332,BTS,20382.0,79.13714456718502,0
87.0,2024-04-12,28355339,BTS,20425.0,79.09684133850669,0
87.0,2024-04-13,28311973,BTS,20382.0,79.3994636011429,0
87.0,2024-04-14,28277604,BTS,20381.0,78.94271385892779,0
87.0,2024-04-15,28248756,BTS,20382.0,78.74240614339999,0
87.0,2024-04-16,28235085,BTS,20375.0,78.72220329578418,0
87.0,2024-04-17,28213639,BTS,20385.0,78.76447625341227,0
87.0,2024-04-18,28157501,BTS,20380.0,78.72103678605576,0
87.0,2024-04-19,28157501,BTS,20381.0,78.76657300701486,0
87.0,2024-04-20,28133184,BTS,20382.0,79.44438248228926,0
87.0,2024-04-21,28106256,BTS,20380.0,78.66742179717721,0
85.0,2024-04-22,28090631,BTS,20382.0,78.90669855911321,0
85.0,2024-04-23,28047854,BTS,20384.0,78.89612799092089,0
84.0,2024-04-24,28012151,BTS,20375.0,78.08964254233797,0
84.0,2024-04-25,27961692,BTS,20370.0,78.20733808124105,0
84.0,2024-04-26,27961692,BTS,20365.0,77.94532644694301,0
84.0,2024-04-27,27933727,BTS,20361.0,77.93603882774418,0
84.0,2024-04-28,27899739,BTS,20363.0,77.94046055590891,0
83.0,2024-04-29,27904275,BTS,20365.0,78.48508849343922,0
83.0,2024-04-30,27900084,BTS,20393.0,79.15984302581327,0
83.0,2024-05-01,27884600,BTS,20413.0,78.72434747192382,0
83.0,2024-05-02,27884600,BTS,20447.0,79.61603851712657,0
83.0,2024-05-03,27841368,BTS,20470.0,79.5103760235853,0
83.0,2024-05-04,27798557,BTS,20491.0,79.58990615871704,0
83.0,2024-05-05,27798557,BTS,20515.0,79.14232166861854,0
83.0,2024-05-06,27778584,BTS,20536.0,78.6910759046102,0
83.0,2024-05-07,27760547,BTS,20534.0,78.14060229255702,0
83.0,2024-05-08,27738407,BTS,20539.0,78.15969240421411,0
83.0,2024-05-09,27692095,BTS,20546.0,78.39391189130575,0
83.0,2024-05-10,27702628,BTS,20650.0,78.2665806856551,0
83.0,2024-05-11,27702628,BTS,20739.0,78.3389423962126,0
84.0,2024-05-12,27709497,BTS,20812.0,78.37945817947667,0
84.0,2024-05-13,27714817,BTS,20928.0,78.5574307268833,0
84.0,2024-05-14,27701533,BTS,20970.0,78.5325377056698,0
84.0,2024-05-15,27690525,BTS,20993.0,78.47083548056159,0
84.0,2024-05-16,27659138,BTS,21012.0,78.58230088365927,0
84.0,2024-05-17,27659138,BTS,21014.0,78.51615957035047,0
84.0,2024-05-18,27622417,BTS,21009.0,78.49255373228556,0
84.0,2024-05-19,27592483,BTS,21006.0,78.34216204774613,0
84.0,2024-05-20,27568885,BTS,21014.0,78.44555799806557,0
84.0,2024-05-21,27554262,BTS,21009.0,78.41299946246978,0
84.0,2024-05-22,27559655,BTS,21009.0,78.41347876882642,0
84.0,2024-05-23,27558431,BTS,21011.0,78.07854651549847,0
84.0,2024-05-24,27532156,BTS,20999.0,78.00352236821782,0
84.0,2024-05-25,27501523,BTS,20998.0,77.95680862872707,0
84.0,2024-05-26,27477177,BTS,20996.0,78.10222306395343,0
84.0,2024-05-27,27443715,BTS,20986.0,77.49458962837697,0
84.0,2024-05-28,27419269,BTS,20983.0,77.84527463231687,0
84.0,2024-05-29,27386128,BTS,20983.0,77.73131785236185,0
84.0,2024-05-30,27386128,BTS,20980.0,77.30402216322754,0
84.0,2024-05-31,27386128,BTS,20993.0,75.01343994924568,0
84.0,2024-06-01,27386128,BTS,20997.0,74.98274825263088,0
79.0,2023-01-01,23875313,Becky G,24455.0,100.63441145532866,0
79.0,2023-01-02,24002924,Becky G,24461.0,101.35520437465098,0
79.0,2023-01-03,24100907,Becky G,24457.0,101.10700288172478,0
79.0,2023-01-04,24083681,Becky G,24446.0,100.79321593383055,0
79.0,2023-01-05,24073481,Becky G,24440.0,99.33021466981909,0
79.0,2023-01-06,24055763,Becky G,24419.0,99.16795304388808,0
79.0,2023-01-07,24029586,Becky G,24408.0,98.98104241055886,0
79.0,2023-01-08,24043927,Becky G,24395.0,99.27857954810092,0
79.0,2023-01-09,24055903,Becky G,24393.0,98.83269754617608,0
79.0,2023-01-10,24050093,Becky G,24411.0,98.70980003163487,0
79.0,2023-01-11,24075208,Becky G,24404.0,98.57496464134309,0
79.0,2023-01-12,24119969,Becky G,24363.0,98.01882210364525,0
79.0,2023-01-13,24185075,Becky G,24351.0,93.40211142023516,0
80.0,2023-01-14,24337317,Becky G,24327.0,93.79034527665065,0
80.0,2023-01-15,24441239,Becky G,24331.0,93.44741846065448,0
80.0,2023-01-16,24501056,Becky G,24322.0,93.70929654834025,0
80.0,2023-01-17,24722979,Becky G,24318.0,93.2934796653713,0
80.0,2023-01-18,24722979,Becky G,24291.0,93.296484148208,0
80.0,2023-01-19,24779396,Becky G,24290.0,93.30217326041634,0
80.0,2023-01-20,24832522,Becky G,24285.0,93.11742117682648,0
80.0,2023-01-21,24851759,Becky G,24293.0,92.79977680352208,0
80.0,2023-01-22,24852197,Becky G,24286.0,93.21208120109219,0
80.0,2023-01-23,24861418,Becky G,24283.0,93.09276110183433,0
80.0,2023-01-24,24866981,Becky G,24272.0,92.66499269308225,0
80.0,2023-01-25,24882868,Becky G,24265.0,92.58659649812104,0
80.0,2023-01-26,24867094,Becky G,24263.0,91.97896825122331,0
80.0,2023-01-27,24840216,Becky G,24261.0,92.25531795583385,0
80.0,2023-01-28,24777463,Becky G,24237.0,91.98043360066184,0
80.0,2023-01-29,24693778,Becky G,24233.0,92.08603357262393,0
80.0,2023-01-30,24507443,Becky G,24222.0,91.92124189471674,0
80.0,2023-01-31,24339776,Becky G,24223.0,92.1890068356227,0
80.0,2023-02-01,24304766,Becky G,24169.0,91.97528790731629,0
80.0,2023-02-02,24241182,Becky G,24168.0,91.83335486902655,0
80.0,2023-02-03,24241182,Becky G,24158.0,91.38166902083613,0
80.0,2023-02-04,24218761,Becky G,24144.0,91.49800861704419,0
80.0,2023-02-05,24207649,Becky G,24138.0,91.63790337344875,0
80.0,2023-02-06,24192090,Becky G,24128.0,91.74429430945823,0
80.0,2023-02-07,24176013,Becky G,24122.0,91.27418497546452,0
80.0,2023-02-08,24143988,Becky G,24116.0,91.226808663897,0
80.0,2023-02-09,24107723,Becky G,24114.0,90.99228856168777,0
80.0,2023-02-10,24053948,Becky G,24177.0,91.03514007193014,0
80.0,2023-02-11,23949107,Becky G,24177.0,91.30438954610413,0
80.0,2023-02-12,23879941,Becky G,24159.0,90.9557987044459,0
80.0,2023-02-13,23876165,Becky G,24152.0,90.39038927033658,0
80.0,2023-02-14,23817327,Becky G,24151.0,90.5401153704439,0
80.0,2023-02-15,23745923,Becky G,24154.0,90.69074606189645,0
80.0,2023-02-16,23704071,Becky G,24144.0,90.1914116393274,0
80.0,2023-02-17,23704071,Becky G,24159.0,94.27506604817263,0
80.0,2023-02-18,23701369,Becky G,24174.0,94.23410709649512,0
80.0,2023-02-19,23804134,Becky G,24163.0,94.07545830214808,0
80.0,2023-02-20,23870950,Becky G,24166.0,94.8352416171046,0
80.0,2023-02-21,23920681,Becky G,24164.0,94.95180551654997,0
80.0,2023-02-22,24020720,Becky G,24162.0,94.52262525173012,0
80.0,2023-02-23,24183540,Becky G,24156.0,94.40024238030743,0
80.0,2023-02-24,24183540,Becky G,24129.0,91.88564260986777,0
80.0,2023-02-25,24252044,Becky G,24121.0,91.70425138563971,0
80.0,2023-02-26,24400978,Becky G,24121.0,92.36393864310377,0
80.0,2023-02-27,24537769,Becky G,24115.0,91.28628628268571,0
80.0,2023-02-28,24649785,Becky G,24107.0,91.17736012982289,0
80.0,2023-03-01,24758213,Becky G,24101.0,91.00825209027651,0
81.0,2023-03-02,24846585,Becky G,24101.0,91.25511366649557,0
81.0,2023-03-03,24943343,Becky G,24105.0,90.99877011362268,0
81.0,2023-03-04,25027704,Becky G,24083.0,90.9876427546688,0
81.0,2023-03-05,25095678,Becky G,24076.0,90.7284411801191,0
81.0,2023-03-06,25169420,Becky G,24076.0,91.32066850112037,0
81.0,2023-03-07,25228379,Becky G,24076.0,91.27672830855346,0
81.0,2023-03-08,25291820,Becky G,24066.0,91.4197138750275,0
81.0,2023-03-09,25369307,Becky G,24072.0,91.46922512546732,0
81.0,2023-03-10,25430968,Becky G,24133.0,95.6411863907331,0
81.0,2023-03-11,25490928,Becky G,24185.0,95.95632874996599,0
81.0,2023-03-12,25643030,Becky G,24254.0,96.11457357713398,0
81.0,2023-03-13,25777462,Becky G,24271.0,96.94859868120396,0
81.0,2023-03-14,25881445,Becky G,24274.0,96.6774540660265,0
81.0,2023-03-15,25986359,Becky G,24270.0,96.56992833271771,0
81.0,2023-03-16,26121776,Becky G,24242.0,96.01006081181724,0
81.0,2023-03-17,26121776,Becky G,24208.0,93.4448238477136,0
81.0,2023-03-18,26226326,Becky G,24190.0,93.3818595679119,0
81.0,2023-03-19,26289269,Becky G,24190.0,93.76620685425317,0
81.0,2023-03-20,26368191,Becky G,24182.0,93.04591345233763,0
81.0,2023-03-21,26397337,Becky G,24176.0,92.95289327657503,0
81.0,2023-03-22,26395513,Becky G,24174.0,92.76219863287545,0
80.0,2023-03-23,26426317,Becky G,24176.0,92.85646501971647,0
80.0,2023-03-24,26426317,Becky G,24152.0,93.61201497998842,0
80.0,2023-03-25,26456204,Becky G,24157.0,94.50867270496146,0
80.0,2023-03-26,26458562,Becky G,24159.0,94.54096941977677,0
80.0,2023-03-27,26460913,Becky G,24157.0,94.23258235096908,0
80.0,2023-03-28,26443345,Becky G,24153.0,94.57403975940896,0
80.0,2023-03-29,26431651,Becky G,24149.0,94.92243802493252,0
80.0,2023-03-30,26442754,Becky G,24145.0,95.13915073740151,0
80.0,2023-03-31,26453753,Becky G,24195.0,102.12695507894192,0
80.0,2023-04-01,26505845,Becky G,24218.0,102.15234745973356,0
80.0,2023-04-02,26854310,Becky G,24228.0,102.99229040628677,0
80.0,2023-04-03,27142383,Becky G,24240.0,103.10881151103555,0
80.0,2023-04-04,27353776,Becky G,24244.0,102.92987360346564,0
80.0,2023-04-05,27587843,Becky G,24245.0,103.01904483897341,0
80.0,2023-04-06,27790487,Becky G,24242.0,105.10548809703329,0
80.0,2023-04-07,28017585,Becky G,24240.0,103.75026084935483,0
80.0,2023-04-08,28293190,Becky G,24237.0,103.43849410627566,0
80.0,2023-04-09,28473942,Becky G,24232.0,103.95182165679115,0
80.0,2023-04-10,28678528,Becky G,24251.0,103.60787809783108,0
80.0,2023-04-11,28907737,Becky G,24259.0,103.63187669962504,0
80.0,2023-04-12,29175215,Becky G,24264.0,103.75005056506986,0
80.0,2023-04-13,29417771,Becky G,24265.0,103.83624240428722,0
80.0,2023-04-14,29646614,Becky G,24242.0,103.00312484292087,0
80.0,2023-04-15,29845306,Becky G,24240.0,102.9341648785585,0
80.0,2023-04-16,30054483,Becky G,24236.0,103.02998294207082,0
80.0,2023-04-17,30279730,Becky G,24236.0,102.95736513790914,0
80.0,2023-04-18,30469880,Becky G,24228.0,102.95121524487283,0
80.0,2023-04-19,30685827,Becky G,24224.0,102.61616560440822,0
81.0,2023-04-20,30838442,Becky G,24239.0,102.51278062691465,0
81.0,2023-04-21,30970280,Becky G,24273.0,110.27207558428826,0
81.0,2023-04-22,31108571,Becky G,24285.0,110.39168233422936,0
81.0,2023-04-23,31450991,Becky G,24299.0,118.03921193197304,0
81.0,2023-04-24,31821540,Becky G,24294.0,116.89605749246135,0
81.0,2023-04-25,32122954,Becky G,24305.0,117.47636833506034,0
81.0,2023-04-26,32423508,Becky G,24302.0,118.36427749593842,0
81.0,2023-04-27,33046827,Becky G,24289.0,118.58524791179865,0
81.0,2023-04-28,33046827,Becky G,24254.0,108.2017526457314,0
81.0,2023-04-29,33300799,Becky G,24252.0,108.25612367667317,0
81.0,2023-04-30,33396087,Becky G,24254.0,115.96397387494449,0
81.0,2023-05-01,33521043,Becky G,24256.0,115.5050704798217,0
81.0,2023-05-02,33661192,Becky G,24271.0,108.43073267933076,0
81.0,2023-05-03,33795010,Becky G,24285.0,108.48885341110164,0
81.0,2023-05-04,33870458,Becky G,24311.0,109.98529651698207,0
81.0,2023-05-05,33943579,Becky G,24307.0,114.11650727025635,0
81.0,2023-05-06,34003273,Becky G,24308.0,115.3738224656478,0
81.0,2023-05-07,34162845,Becky G,24298.0,115.91252985368179,0
81.0,2023-05-08,34328291,Becky G,24309.0,116.26508363181252,0
81.0,2023-05-09,34415147,Becky G,24314.0,115.08816011857081,0
81.0,2023-05-10,34485722,Becky G,24500.0,109.5140029504361,0
81.0,2023-05-11,34533978,Becky G,24963.0,117.439892127851,0
81.0,2023-05-12,34619999,Becky G,25160.0,113.21522624237201,0
81.0,2023-05-13,34689044,Becky G,25183.0,113.34531105242212,0
81.0,2023-05-14,34910854,Becky G,25182.0,113.04616025968264,0
81.0,2023-05-15,35081163,Becky G,25194.0,113.14824811516569,0
81.0,2023-05-16,35202263,Becky G,25199.0,113.48802509392468,0
81.0,2023-05-17,35313103,Becky G,25192.0,113.98358878723612,0
81.0,2023-05-18,35592831,Becky G,25185.0,113.4770002946747,0
81.0,2023-05-19,35592831,Becky G,25169.0,111.74501112062616,0
81.0,2023-05-20,35776278,Becky G,25163.0,111.96171571685957,0
81.0,2023-05-21,35807511,Becky G,25157.0,111.63408689813616,0
81.0,2023-05-22,35777981,Becky G,25162.0,111.76659993829816,0
81.0,2023-05-23,35760627,Becky G,25162.0,111.74761827684019,0
81.0,2023-05-24,35760627,Becky G,25147.0,111.79192185540833,0
81.0,2023-05-25,35652970,Becky G,25143.0,111.54923497562592,0
81.0,2023-05-26,35652970,Becky G,25141.0,110.87391068359456,0
81.0,2023-05-27,35624673,Becky G,25145.0,111.13161665728227,0
81.0,2023-05-28,35633116,Becky G,25153.0,110.65462069741521,0
81.0,2023-05-29,35673304,Becky G,25154.0,111.83101886886423,0
81.0,2023-05-30,35663576,Becky G,25155.0,111.58357956424116,0
81.0,2023-05-31,35628719,Becky G,25151.0,111.67243574224126,0
81.0,2023-06-01,35698304,Becky G,25172.0,113.25868683920123,0
81.0,2023-06-02,35698304,Becky G,25221.0,115.75674018777096,0
81.0,2023-06-03,35790394,Becky G,25252.0,115.65078199468479,0
81.0,2023-06-04,35864661,Becky G,25259.0,116.32329438001415,0
81.0,2023-06-05,35930163,Becky G,25261.0,115.33507408140122,0
81.0,2023-06-06,35997171,Becky G,25271.0,115.57682538057537,0
81.0,2023-06-07,36118129,Becky G,25273.0,115.65549199374865,0
81.0,2023-06-08,36436220,Becky G,25259.0,113.47647679748101,0
81.0,2023-06-09,36436220,Becky G,25227.0,109.00542634908206,0
81.0,2023-06-10,36514621,Becky G,25280.0,109.95890768381544,0
81.0,2023-06-11,36423960,Becky G,25283.0,109.92807779411784,0
81.0,2023-06-12,36359658,Becky G,25282.0,109.61900969936265,0
81.0,2023-06-13,36348779,Becky G,25289.0,109.52683730129633,0
81.0,2023-06-14,36331236,Becky G,25295.0,109.62131286566293,0
81.0,2023-06-15,36265587,Becky G,25302.0,110.68255825589478,0
81.0,2023-06-16,36265587,Becky G,25301.0,110.60265576139743,0
81.0,2023-06-17,36232371,Becky G,25296.0,110.52908651307614,0
81.0,2023-06-18,36206292,Becky G,25284.0,110.69774262586967,0
81.0,2023-06-19,36236139,Becky G,25271.0,110.09213642838598,0
81.0,2023-06-20,36239502,Becky G,25262.0,110.42837472844045,0
80.0,2023-06-21,36252581,Becky G,25263.0,110.59053527034672,0
80.0,2023-06-22,36290399,Becky G,25257.0,109.54465870998892,0
80.0,2023-06-23,36290399,Becky G,25287.0,100.99101523500423,0
80.0,2023-06-24,36280089,Becky G,25299.0,101.20242324969459,0
80.0,2023-06-25,36245123,Becky G,25298.0,101.13504336882804,0
80.0,2023-06-26,36212069,Becky G,25298.0,101.02554834163632,0
80.0,2023-06-27,36153521,Becky G,25302.0,100.94233774330836,0
80.0,2023-06-28,36115303,Becky G,25282.0,100.73352507939846,0
80.0,2023-06-29,36033575,Becky G,25291.0,101.6007680910199,0
80.0,2023-06-30,36033575,Becky G,25314.0,105.50836659375888,0
80.0,2023-07-01,35958954,Becky G,25327.0,106.35452510107251,0
80.0,2023-07-02,35915525,Becky G,25332.0,106.31501342176341,0
80.0,2023-07-03,35850014,Becky G,25334.0,106.48003715022367,0
80.0,2023-07-04,35772856,Becky G,25331.0,106.42691454387909,0
80.0,2023-07-05,35684974,Becky G,25326.0,106.02128870141614,0
80.0,2023-07-06,35684974,Becky G,25316.0,105.59367081194175,0
80.0,2023-07-07,35403147,Becky G,25295.0,103.2448329784786,0
80.0,2023-07-08,35254871,Becky G,25276.0,103.34900818217999,0
80.0,2023-07-09,35162310,Becky G,25275.0,103.86646099387914,0
79.0,2023-07-10,35093850,Becky G,25340.0,103.01983137598323,0
79.0,2023-07-11,34989313,Becky G,25351.0,103.47213848511385,0
79.0,2023-07-12,34936660,Becky G,25347.0,102.98579262188072,0
78.0,2023-07-13,34811083,Becky G,25340.0,102.68863362713184,0
78.0,2023-07-14,34811083,Becky G,25331.0,102.64261789178015,0
78.0,2023-07-15,34737384,Becky G,25322.0,102.32257627762691,0
78.0,2023-07-16,34646393,Becky G,25313.0,102.49694142429789,0
78.0,2023-07-17,34526104,Becky G,25319.0,102.35259233024962,0
78.0,2023-07-18,34427904,Becky G,25316.0,102.51269688212044,0
78.0,2023-07-19,34356510,Becky G,25310.0,102.19683771171961,0
78.0,2023-07-20,34277801,Becky G,25290.0,102.20149975120971,0
78.0,2023-07-21,34180797,Becky G,25308.0,104.94652350733898,0
78.0,2023-07-22,34085303,Becky G,25318.0,105.26590401721381,0
78.0,2023-07-23,34037933,Becky G,25318.0,105.16187453683273,0
78.0,2023-07-24,33979530,Becky G,25323.0,105.28205753949862,0
78.0,2023-07-25,33944100,Becky G,25324.0,103.89224959453409,0
78.0,2023-07-26,33920188,Becky G,25316.0,103.75167897705919,0
78.0,2023-07-27,33892874,Becky G,25311.0,103.56100941990589,0
78.0,2023-07-28,33852930,Becky G,25295.0,99.14409168025905,0
78.0,2023-07-29,33812932,Becky G,25281.0,99.24801269821945,0
78.0,2023-07-30,33712813,Becky G,25262.0,99.13274370726583,0
78.0,2023-07-31,33613668,Becky G,25260.0,98.99843181416772,0
78.0,2023-08-01,33518734,Becky G,25253.0,97.68528724787214,0
78.0,2023-08-02,33428216,Becky G,25251.0,96.96462160588021,0
78.0,2023-08-03,33347748,Becky G,25239.0,96.47347093119507,0
78.0,2023-08-04,33249120,Becky G,25235.0,96.586980543631,0
78.0,2023-08-05,33176550,Becky G,25236.0,96.63903918527753,0
78.0,2023-08-06,33134445,Becky G,25222.0,95.52728978142886,0
78.0,2023-08-07,33054284,Becky G,25221.0,96.06534012330222,0
78.0,2023-08-08,33001198,Becky G,25224.0,96.86029662074075,0
78.0,2023-08-09,32941200,Becky G,25215.0,96.49574003697498,0
78.0,2023-08-10,32876886,Becky G,25605.0,97.49675779446832,0
78.0,2023-08-11,32811140,Becky G,25952.0,97.49926644909621,0
78.0,2023-08-12,32754663,Becky G,26173.0,97.53673984652013,0
78.0,2023-08-13,32736647,Becky G,26367.0,97.70713947428007,0
78.0,2023-08-14,32692625,Becky G,26362.0,96.99684416781609,0
78.0,2023-08-15,32667488,Becky G,26355.0,97.6416421911438,0
77.0,2023-08-16,32666737,Becky G,26351.0,97.49214519023118,0
77.0,2023-08-17,32647912,Becky G,26396.0,100.0,0
77.0,2023-08-18,32635352,Becky G,26480.0,105.62032268492452,0
77.0,2023-08-19,32583142,Becky G,26500.0,104.97947357911693,0
77.0,2023-08-20,32679456,Becky G,26532.0,105.04555818257195,0
77.0,2023-08-21,32717759,Becky G,26546.0,106.72235953724545,0
77.0,2023-08-22,32713573,Becky G,26545.0,106.90933510045917,0
77.0,2023-08-23,32736630,Becky G,26551.0,107.1757210191594,0
77.0,2023-08-24,32736630,Becky G,26534.0,104.95324854634072,0
77.0,2023-08-25,32765992,Becky G,26506.0,100.73379734220956,0
77.0,2023-08-26,32792495,Becky G,26483.0,100.7780828437076,0
77.0,2023-08-27,32858536,Becky G,26481.0,101.01324449744592,0
77.0,2023-08-28,32886657,Becky G,26471.0,100.45137669339952,0
77.0,2023-08-29,32853579,Becky G,26476.0,99.99763116597563,0
77.0,2023-08-30,32821408,Becky G,26463.0,99.9454898862943,0
77.0,2023-08-31,32803868,Becky G,26462.0,100.38773876604627,0
77.0,2023-09-01,32803868,Becky G,26441.0,100.38636453979792,0
77.0,2023-09-02,32783292,Becky G,26440.0,100.53098811017604,0
77.0,2023-09-03,32766600,Becky G,26429.0,100.14121585820199,0
77.0,2023-09-04,32745516,Becky G,26422.0,100.24841067045178,0
77.0,2023-09-05,32731727,Becky G,26418.0,100.20023896779931,0
77.0,2023-09-06,32711306,Becky G,26421.0,100.60213982705962,0
77.0,2023-09-07,32711945,Becky G,26418.0,100.5466428528937,0
77.0,2023-09-08,32705414,Becky G,26407.0,100.38155677698752,0
77.0,2023-09-09,32689922,Becky G,26409.0,100.0275999968642,0
77.0,2023-09-10,32649815,Becky G,26433.0,100.39713441546733,0
77.0,2023-09-11,32635380,Becky G,26425.0,100.04794776833496,0
77.0,2023-09-12,32589888,Becky G,26426.0,99.97911176102483,0
77.0,2023-09-13,32544902,Becky G,26429.0,100.1388710039645,0
78.0,2023-09-14,32505575,Becky G,26415.0,99.4863430041047,0
78.0,2023-09-15,32474821,Becky G,26436.0,103.06955512422682,0
78.0,2023-09-16,32442487,Becky G,26443.0,103.42769397918279,0
78.0,2023-09-17,32324042,Becky G,26445.0,103.5707677174886,0
78.0,2023-09-18,32238549,Becky G,26449.0,102.79411148664073,0
78.0,2023-09-19,32146266,Becky G,26445.0,101.92153426365684,0
78.0,2023-09-20,32072990,Becky G,26445.0,101.92281257075766,0
78.0,2023-09-21,31973956,Becky G,26434.0,101.52393611600314,0
78.0,2023-09-22,31869303,Becky G,26399.0,97.75088377043413,0
78.0,2023-09-23,31743092,Becky G,26393.0,98.06339757610469,0
78.0,2023-09-24,31589794,Becky G,26388.0,97.84956206914202,0
78.0,2023-09-25,31458165,Becky G,26375.0,97.22910721869981,0
78.0,2023-09-26,31399632,Becky G,26367.0,97.13589852492031,0
78.0,2023-09-27,31359119,Becky G,26362.0,96.86297018251847,0
78.0,2023-09-28,31332060,Becky G,26363.0,96.99154020787708,0
78.0,2023-09-29,31275844,Becky G,26409.0,104.24295582231531,0
78.0,2023-09-30,31265063,Becky G,26430.0,104.28875573958504,0
78.0,2023-10-01,31344516,Becky G,26427.0,104.37989184193816,0
78.0,2023-10-02,31401488,Becky G,26427.0,103.88521872101961,0
78.0,2023-10-03,31392244,Becky G,26424.0,103.4898824206488,0
78.0,2023-10-04,31388379,Becky G,26430.0,103.93354463214777,0
78.0,2023-10-05,31384978,Becky G,26421.0,103.37855349314016,0
78.0,2023-10-06,31394147,Becky G,26394.0,100.34303380273766,0
78.0,2023-10-07,31418680,Becky G,26372.0,99.5687559978289,0
78.0,2023-10-08,31422496,Becky G,26362.0,99.6148101008396,0
78.0,2023-10-09,31391675,Becky G,26353.0,100.17402315801804,0
78.0,2023-10-10,31349136,Becky G,26345.0,100.4736531775754,0
78.0,2023-10-11,31329234,Becky G,26345.0,100.18377223260578,0
78.0,2023-10-12,31268496,Becky G,26336.0,100.03577489067293,0
78.0,2023-10-13,31268496,Becky G,26301.0,98.53778195272017,0
78.0,2023-10-14,31254205,Becky G,26284.0,98.66751628896196,0
79.0,2023-10-15,31216378,Becky G,26274.0,98.62920691927528,0
79.0,2023-10-16,31200561,Becky G,26279.0,98.33250722967517,0
79.0,2023-10-17,31181133,Becky G,26286.0,98.7317758461752,0
78.0,2023-10-18,31171203,Becky G,26275.0,98.4803617996461,0
78.0,2023-10-19,31144712,Becky G,26282.0,98.73472462212237,0
78.0,2023-10-20,31144712,Becky G,26271.0,98.75765741461929,0
78.0,2023-10-21,31139666,Becky G,26286.0,98.7294774758323,0
78.0,2023-10-22,31144485,Becky G,26288.0,98.62366500606643,0
78.0,2023-10-23,31150373,Becky G,26280.0,97.9158447825287,0
78.0,2023-10-24,31164952,Becky G,26283.0,97.90085852248544,0
78.0,2023-10-25,31173557,Becky G,26289.0,98.10328592252776,0
78.0,2023-10-26,31191493,Becky G,26291.0,98.31404758973167,0
78.0,2023-10-27,31191493,Becky G,26272.0,106.37166806625615,0
78.0,2023-10-28,31191035,Becky G,26265.0,106.00709377434005,0
78.0,2023-10-29,31103271,Becky G,26263.0,106.22983389847236,0
77.0,2023-10-30,31022642,Becky G,26262.0,106.39701470099281,0
77.0,2023-10-31,30997350,Becky G,26259.0,106.2789445020113,0
77.0,2023-11-01,30957043,Becky G,26171.0,106.43702626662848,0
77.0,2023-11-02,30903891,Becky G,26135.0,105.84495204734348,0
77.0,2023-11-03,30903891,Becky G,26115.0,105.73805163309267,0
77.0,2023-11-04,30847022,Becky G,26096.0,105.34573604802966,0
76.0,2023-11-05,30794359,Becky G,26082.0,105.32743393684001,0
76.0,2023-11-06,30733768,Becky G,26075.0,104.91699664236869,0
76.0,2023-11-07,30705677,Becky G,26069.0,104.88700383169325,0
76.0,2023-11-08,30643434,Becky G,26066.0,105.81972125342347,0
76.0,2023-11-09,30643434,Becky G,26060.0,105.73093775262359,0
76.0,2023-11-10,30601645,Becky G,26154.0,105.76348939101948,0
76.0,2023-11-11,30601645,Becky G,26271.0,105.9536317617811,0
76.0,2023-11-12,30580047,Becky G,26343.0,104.99105028238505,0
76.0,2023-11-13,30556874,Becky G,26429.0,106.0115189673197,0
76.0,2023-11-14,30509381,Becky G,26504.0,105.87823082666165,0
76.0,2023-11-15,30475546,Becky G,26583.0,105.98614798387635,0
76.0,2023-11-16,30441192,Becky G,26699.0,107.19070654136307,0
76.0,2023-11-17,30441192,Becky G,26774.0,111.86167905545463,0
76.0,2023-11-18,30441192,Becky G,26767.0,111.58777012422914,0
76.0,2023-11-19,30441192,Becky G,26781.0,111.57788750067444,0
76.0,2023-11-20,30441192,Becky G,26791.0,111.83568090835432,0
76.0,2023-11-21,30519455,Becky G,26766.0,111.54308360691043,0
76.0,2023-11-22,30547193,Becky G,26761.0,111.57380060714976,0
77.0,2023-11-23,30582871,Becky G,26753.0,111.38085444592166,0
77.0,2023-11-24,30582871,Becky G,26704.0,101.70839453943361,0
