"munid","year","coalXpost","psoe","pp","podem","cs","vox","others"
"0244152",2011,0,8,78,6,2,0,6
"0244152",2015,0,6.25,72.9166666666667,0,18.75,0,2.08333333333333
"0244152",2016,0,2.22222222222222,82.2222222222222,2.22222222222222,13.3333333333333,0,0
"0244152",2019,0,6.25,31.25,0,35.4166666666667,16.6666666666667,10.4166666666667
"0244153",2008,0,48.9224137931034,36.4224137931034,1.4367816091954,0.431034482758621,0,12.7873563218391
"0244153",2011,0,37.3194221508828,47.9133226324238,9.63081861958266,3.29052969502408,0,1.84590690208668
"0244153",2015,0,27.1739130434783,35.7859531772575,17.056856187291,13.2107023411371,0,6.77257525083613
"0244153",2016,0,26.6726137377342,41.3916146297948,17.2167707404103,12.7564674397859,0,1.96253345227476
"0244153",2019,0,33.6283185840708,24.3765084473049,10.0563153660499,18.8254223652454,10.9412711182623,2.17216411906678
"0244154",2008,0,27.7511961722488,48.8038277511962,1.91387559808612,0,0,21.5311004784689
"0244154",2011,0,18.4615384615385,65.6410256410256,7.69230769230769,2.05128205128205,0,6.15384615384616
"0244154",2015,0,14.6596858638743,45.5497382198953,17.8010471204188,17.2774869109948,0,4.71204188481676
"0244154",2016,0,12.7659574468085,51.063829787234,17.0212765957447,17.0212765957447,0,2.12765957446808
"0244154",2019,0,20,23.0769230769231,12.8205128205128,31.2820512820513,10.7692307692308,2.05128205128204
"0244155",2008,0,54.8977395048439,22.7125941872982,10.4413347685684,0.107642626480086,0,11.8406889128095
"0244155",2011,0,47.4406991260924,33.7078651685393,10.8614232209738,3.37078651685393,0,4.61922596754057
"0244155",2015,0,37.6969696969697,23.1515151515152,18.5454545454545,6.90909090909091,0,13.6969696969697
"0244155",2016,0,39.386189258312,25.7033248081841,24.4245524296675,8.31202046035806,0,2.17391304347827
"0244155",2019,1,45.0184501845018,14.2681426814268,19.1881918819188,14.0221402214022,4.5510455104551,2.9520295202952
"0244156",2008,0,29.2682926829268,56.0975609756098,0,0,0,14.6341463414634
"0244156",2011,0,21.0526315789474,60.5263157894737,13.1578947368421,0,0,5.26315789473684
"0244156",2015,0,6.25,75,6.25,6.25,0,6.25
"0244156",2016,0,6.45161290322581,74.1935483870968,3.2258064516129,9.67741935483871,0,6.45161290322581
"0244156",2019,0,18.1818181818182,51.5151515151515,0,15.1515151515152,12.1212121212121,3.03030303030303
"0244157",2008,0,51.9230769230769,40.3846153846154,0,0,0,7.69230769230769
"0244157",2011,0,43.1818181818182,50,4.54545454545455,0,0,2.27272727272728
"0244157",2015,0,55,35,5,0,0,5
"0244157",2016,0,35.4166666666667,45.8333333333333,14.5833333333333,2.08333333333333,0,2.08333333333333
"0244157",2019,0,31.5789473684211,39.4736842105263,10.5263157894737,5.26315789473684,10.5263157894737,2.63157894736842
"0244158",2008,0,46.4167585446527,43.2194046306505,1.32304299889746,0.110253583241455,0,8.93054024255788
"0244158",2011,0,37.4570446735395,48.5681557846506,8.13287514318442,3.09278350515464,0,2.74914089347079
"0244158",2015,0,28.7844036697248,35.4357798165138,11.8119266055046,17.545871559633,0,6.42201834862385
"0244158",2016,0,25.2900232018561,42.5754060324826,13.5730858468677,16.0092807424594,0,2.55220417633412
"0244158",2019,0,33.4070796460177,21.3495575221239,8.51769911504425,25.4424778761062,9.62389380530973,1.65929203539822
"0244159",2008,0,7.5,45,5,0,0,42.5
"0244159",2011,0,13.953488372093,72.0930232558139,6.97674418604651,6.97674418604651,0,0
"0244159",2015,0,8.82352941176471,61.7647058823529,11.7647058823529,2.94117647058824,0,14.7058823529412
"0244159",2016,0,12.9032258064516,61.2903225806452,16.1290322580645,6.45161290322581,0,3.22580645161291
"0244159",2019,0,12.5,37.5,15.625,9.375,18.75,6.25
"0244160",2008,0,23.5135135135135,57.027027027027,3.78378378378378,0.27027027027027,0,15.4054054054054
"0244160",2011,0,16.6666666666667,71.7948717948718,4.16666666666667,3.84615384615385,0,3.52564102564102
"0244160",2015,0,14.9068322981366,44.0993788819876,13.9751552795031,20.1863354037267,0,6.83229813664596
"0244160",2016,0,15.6146179401993,50.8305647840532,15.6146179401993,16.9435215946844,0,0.996677740863788
"0244160",2019,0,24.1830065359477,32.3529411764706,10.4575163398693,21.2418300653595,9.15032679738562,2.61437908496733
"0244161",2008,0,37.1428571428571,47.1428571428571,0.714285714285714,0.238095238095238,0,14.7619047619048
"0244161",2011,0,27.6536312849162,61.1731843575419,6.14525139664805,1.95530726256983,0,3.07262569832402
"0244161",2015,0,24.375,48.125,10,12.5,0,5
"0244161",2016,0,25.2396166134185,50.4792332268371,11.8210862619808,10.8626198083067,0,1.59744408945687
"0244161",2019,1,35.7594936708861,34.8101265822785,4.11392405063291,13.2911392405063,10.4430379746835,1.58227848101266
"0244163",2008,0,51.0416666666667,41.6666666666667,3.125,0,0,4.16666666666667
"0244163",2011,0,47.2527472527473,45.0549450549451,5.49450549450549,1.0989010989011,0,1.09890109890109
"0244163",2015,0,34.0425531914894,39.3617021276596,14.8936170212766,6.38297872340426,0,5.31914893617021
"0244163",2016,0,30.8510638297872,40.4255319148936,17.0212765957447,10.6382978723404,0,1.06382978723404
"0244163",2019,0,38.0434782608696,16.304347826087,7.60869565217391,14.1304347826087,21.7391304347826,2.17391304347827
"0244164",2008,0,16.6666666666667,62.5,0,0,0,20.8333333333333
"0244164",2011,0,16,68,8,4,0,4
"0244164",2015,0,13.6363636363636,59.0909090909091,13.6363636363636,13.6363636363636,0,0
"0244164",2016,0,17.3913043478261,56.5217391304348,17.3913043478261,8.69565217391304,0,0
"0244164",2019,0,11.1111111111111,61.1111111111111,0,5.55555555555556,11.1111111111111,11.1111111111111
"0244165",2008,0,41.7177914110429,40.4907975460123,5.52147239263804,0.613496932515337,0,11.6564417177914
"0244165",2011,0,32.8571428571429,55.7142857142857,9.28571428571429,0.714285714285714,0,1.42857142857143
"0244165",2015,0,26.3157894736842,46.7105263157895,11.1842105263158,9.86842105263158,0,5.92105263157895
"0244165",2016,0,24.812030075188,56.390977443609,9.02255639097744,8.27067669172932,0,1.50375939849624
"0244165",2019,0,34.8148148148148,28.8888888888889,10.3703703703704,19.2592592592593,5.18518518518519,1.48148148148148
"0244167",2008,0,65.9090909090909,27.2727272727273,0,2.27272727272727,0,4.54545454545455
"0244167",2011,0,41.9354838709677,41.9354838709677,6.45161290322581,6.45161290322581,0,3.2258064516129
"0244167",2015,0,38.7096774193548,35.4838709677419,12.9032258064516,12.9032258064516,0,0
"0244167",2016,0,38.7096774193548,38.7096774193548,16.1290322580645,3.2258064516129,0,3.2258064516129
"0244167",2019,1,23.3333333333333,23.3333333333333,26.6666666666667,13.3333333333333,10,3.33333333333333
"0244168",2008,0,24.2603550295858,50.2958579881657,0.591715976331361,0.591715976331361,0,24.2603550295858
"0244168",2011,0,18.4210526315789,70.3947368421053,3.94736842105263,4.60526315789474,0,2.63157894736842
"0244168",2015,0,16.793893129771,50.381679389313,8.3969465648855,16.030534351145,0,8.3969465648855
"0244168",2016,0,18.1159420289855,59.4202898550725,9.42028985507246,11.5942028985507,0,1.44927536231884
"0244168",2019,0,20.5882352941176,40.4411764705882,2.94117647058824,22.0588235294118,9.55882352941176,4.41176470588235
"0244169",2008,0,58.6626139817629,28.2674772036474,0.303951367781155,0,0,12.7659574468085
"0244169",2011,0,46.7625899280576,47.1223021582734,3.23741007194245,2.51798561151079,0,0.359712230215834
"0244169",2015,0,36.8421052631579,35.7142857142857,10.5263157894737,12.781954887218,0,4.13533834586465
"0244169",2016,0,32.5396825396825,40.4761904761905,12.6984126984127,12.3015873015873,0,1.98412698412699
"0244169",2019,0,44.4897959183673,22.4489795918367,8.16326530612245,17.5510204081633,5.71428571428571,1.63265306122449
"0244171",2008,0,51.4705882352941,33.0882352941176,9.55882352941176,0.735294117647059,0,5.14705882352942
"0244171",2011,0,29.8387096774194,37.0967741935484,21.7741935483871,1.61290322580645,0,9.67741935483872
"0244171",2015,0,12.5925925925926,20.7407407407407,51.8518518518519,9.62962962962963,0,5.18518518518518
"0244171",2016,0,11.2903225806452,20.9677419354839,54.0322580645161,8.06451612903226,0,5.64516129032258
"0244171",2019,0,23.4375,17.96875,43.75,8.59375,2.34375,3.90625
"0244172",2008,0,40.4844290657439,54.6712802768166,1.03806228373702,0,0,3.80622837370242
"0244172",2011,0,33.8645418326693,60.1593625498008,3.18725099601594,0.796812749003984,0,1.99203187250995
"0244172",2015,0,25.9259259259259,54.1666666666667,9.72222222222222,5.55555555555556,0,4.62962962962963
"0244172",2016,0,25,60.6481481481481,8.33333333333333,3.7037037037037,0,2.31481481481482
"0244172",2019,0,33.4862385321101,42.2018348623853,3.6697247706422,9.63302752293578,8.25688073394495,2.75229357798165
"0244173",2008,0,28.5714285714286,34.6938775510204,2.04081632653061,1.02040816326531,0,33.6734693877551
"0244173",2011,0,23.3766233766234,63.6363636363636,5.19480519480519,1.2987012987013,0,6.4935064935065
"0244173",2015,0,19.047619047619,51.1904761904762,16.6666666666667,9.52380952380952,0,3.57142857142857
"0244173",2016,0,11.3924050632911,50.6329113924051,22.7848101265823,12.6582278481013,0,2.53164556962025
"0244173",2019,1,27.5,30,18.75,18.75,5,0
"0244174",2008,0,38.6706948640483,53.7764350453172,0.604229607250755,0,0,6.94864048338368
"0244174",2011,0,30.42071197411,62.1359223300971,3.88349514563107,2.26537216828479,0,1.29449838187702
"0244174",2015,0,24.9201277955272,41.2140575079872,7.02875399361022,22.0447284345048,0,4.7923322683706
"0244174",2016,0,27.3026315789474,45.7236842105263,8.88157894736842,16.7763157894737,0,1.31578947368421
"0244174",2019,0,27.3333333333333,35.3333333333333,4.66666666666667,18.6666666666667,12,2
"0244175",2008,0,36.8421052631579,50,1.75438596491228,0,0,11.4035087719298
"0244175",2011,0,29.7297297297297,54.0540540540541,8.10810810810811,1.8018018018018,0,6.3063063063063
"0244175",2015,0,29.2134831460674,50.561797752809,8.98876404494382,3.37078651685393,0,7.86516853932585
"0244175",2016,0,27.3809523809524,51.1904761904762,13.0952380952381,5.95238095238095,0,2.38095238095238
"0244175",2019,0,40.2439024390244,31.7073170731707,7.31707317073171,8.53658536585366,10.9756097560976,1.21951219512195
"0244176",2008,0,53.3742331288344,33.7423312883436,0.613496932515337,0.613496932515337,0,11.6564417177914
"0244176",2011,0,43.8461538461538,43.8461538461538,5.38461538461539,1.53846153846154,0,5.38461538461539
"0244176",2015,0,44.0944881889764,36.2204724409449,11.0236220472441,3.93700787401575,0,4.7244094488189
"0244176",2016,0,45.6140350877193,37.719298245614,11.4035087719298,4.3859649122807,0,0.877192982456137
"0244176",2019,1,36.2903225806452,28.2258064516129,6.45161290322581,21.7741935483871,7.25806451612903,0
"0244177",2008,0,50.6666666666667,34.6666666666667,0,0,0,14.6666666666667
"0244177",2011,0,43.5294117647059,36.4705882352941,16.4705882352941,1.17647058823529,0,2.35294117647059
"0244177",2015,0,30.2631578947368,30.2631578947368,17.1052631578947,7.89473684210526,0,14.4736842105263
"0244177",2016,0,36.9047619047619,34.5238095238095,16.6666666666667,10.7142857142857,0,1.19047619047619
"0244177",2019,0,57.3333333333333,24,5.33333333333333,8,4,1.33333333333333
"0244178",2008,0,16.3265306122449,26.530612244898,0,0,0,57.1428571428571
"0244178",2011,0,13.6363636363636,81.8181818181818,4.54545454545455,0,0,0
"0244178",2015,0,11.9047619047619,59.5238095238095,4.76190476190476,21.4285714285714,0,2.38095238095238
"0244178",2016,0,13.5135135135135,67.5675675675676,5.40540540540541,13.5135135135135,0,0
"0244178",2019,1,33.3333333333333,35.8974358974359,2.56410256410256,17.9487179487179,10.2564102564103,0
"0244179",2008,0,43.1226765799257,34.9442379182156,1.11524163568773,0,0,20.817843866171
"0244179",2011,0,31.2757201646091,51.0288065843621,10.2880658436214,2.05761316872428,0,5.34979423868313
"0244179",2015,0,22.9074889867841,42.2907488986784,19.8237885462555,7.9295154185022,0,7.04845814977973
"0244179",2016,0,24.7787610619469,41.1504424778761,21.2389380530973,11.5044247787611,0,1.32743362831859
"0244179",2019,0,38.0952380952381,21.2121212121212,13.8528138528139,17.3160173160173,4.76190476190476,4.76190476190476
"0244180",2008,0,31.8840579710145,65.2173913043478,0,0,0,2.89855072463769
"0244180",2011,0,32.6923076923077,63.4615384615385,1.92307692307692,0,0,1.92307692307692
"0244180",2015,0,25,51.7857142857143,1.78571428571429,19.6428571428571,0,1.78571428571429
"0244180",2016,0,29.5081967213115,55.7377049180328,1.63934426229508,13.1147540983607,0,0
"0244180",2019,0,32.7868852459016,39.344262295082,1.63934426229508,13.1147540983607,11.4754098360656,1.63934426229508
"0244181",2008,0,27.536231884058,50.7246376811594,0,0,0,21.7391304347826
"0244181",2011,0,12.6984126984127,73.015873015873,6.34920634920635,1.58730158730159,0,6.34920634920636
"0244181",2015,0,15.8730158730159,53.968253968254,7.93650793650794,17.4603174603175,0,4.76190476190476
"0244181",2016,0,21.4285714285714,66.0714285714286,5.35714285714286,7.14285714285714,0,0
"0244181",2019,0,21.0526315789474,45.6140350877193,1.75438596491228,24.5614035087719,7.01754385964912,0
"0244182",2008,0,36.5591397849462,51.6129032258064,0.537634408602151,1.0752688172043,0,10.2150537634409
"0244182",2011,0,28.9017341040462,63.5838150289017,2.3121387283237,2.3121387283237,0,2.89017341040463
"0244182",2015,0,27.9220779220779,40.9090909090909,6.49350649350649,18.1818181818182,0,6.4935064935065
"0244182",2016,0,28.6624203821656,45.2229299363057,7.64331210191083,14.0127388535032,0,4.45859872611464
"0244182",2019,0,31.5789473684211,28.0701754385965,2.92397660818713,22.2222222222222,12.8654970760234,2.33918128654972
"0244183",2008,0,49.0909090909091,25.4545454545455,0,0,0,25.4545454545455
"0244183",2011,0,54.3478260869565,41.304347826087,4.34782608695652,0,0,0
"0244183",2015,0,36.3636363636364,29.5454545454545,11.3636363636364,20.4545454545455,0,2.27272727272727
"0244183",2016,0,30.6122448979592,32.6530612244898,12.2448979591837,24.4897959183673,0,0
"0244183",2019,0,39.5348837209302,16.2790697674419,2.32558139534884,20.9302325581395,20.9302325581395,0
"0244184",2008,0,21.7391304347826,30.4347826086957,0,0,0,47.8260869565217
"0244184",2011,0,9.52380952380952,80.9523809523809,0,0,0,9.52380952380953
"0244184",2015,0,3.33333333333333,76.6666666666667,13.3333333333333,6.66666666666667,0,0
"0244184",2016,0,14.7058823529412,76.4705882352941,5.88235294117647,0,0,2.94117647058823
"0244184",2019,1,7.69230769230769,26.9230769230769,3.84615384615385,46.1538461538462,11.5384615384615,3.84615384615384
"0244185",2008,0,29.6703296703297,60.4395604395604,1.0989010989011,2.1978021978022,0,6.5934065934066
"0244185",2011,0,20,72.2222222222222,6.66666666666667,1.11111111111111,0,0
"0244185",2015,0,12.987012987013,62.3376623376623,9.09090909090909,6.49350649350649,0,9.09090909090909
"0244185",2016,0,10.6666666666667,66.6666666666667,14.6666666666667,8,0,0
"0244185",2019,1,30.5555555555556,30.5555555555556,13.8888888888889,11.1111111111111,12.5,1.38888888888889
"0244187",2008,0,23.7623762376238,48.5148514851485,0,0,0,27.7227722772277
"0244187",2011,0,23.3128834355828,70.5521472392638,3.68098159509202,0.613496932515337,0,1.84049079754601
"0244187",2015,0,13.986013986014,58.041958041958,11.1888111888112,14.6853146853147,0,2.09790209790211
"0244187",2016,0,14.0939597315436,53.6912751677852,10.738255033557,18.7919463087248,0,2.68456375838926
"0244187",2019,1,26.4900662251656,33.112582781457,4.63576158940397,22.5165562913907,12.5827814569536,0.662251655629149
"0244189",2008,0,43.75,48.4375,0,0,0,7.8125
"0244189",2011,0,33.3333333333333,52.6315789473684,5.26315789473684,7.01754385964912,0,1.75438596491229
"0244189",2015,0,35,50,0,7.5,0,7.5
"0244189",2016,0,34.1463414634146,46.3414634146341,0,9.75609756097561,0,9.7560975609756
"0244189",2019,0,30.5555555555556,36.1111111111111,8.33333333333333,13.8888888888889,8.33333333333333,2.77777777777777
"0244190",2008,0,26.865671641791,23.8805970149254,0,0,0,49.2537313432836
"0244190",2011,0,25,59.6153846153846,9.61538461538461,5.76923076923077,0,0
"0244190",2015,0,17.3076923076923,63.4615384615385,7.69230769230769,9.61538461538461,0,1.92307692307692
"0244190",2016,0,26.7857142857143,53.5714285714286,7.14285714285714,10.7142857142857,0,1.78571428571429
"0244190",2019,0,27.906976744186,32.5581395348837,0,30.2325581395349,0,9.30232558139535
"0244191",2008,0,50.8955223880597,32.2388059701493,10,0.298507462686567,0,6.56716417910448
"0244191",2011,0,35.8585858585859,40.2356902356902,20.03367003367,1.17845117845118,0,2.69360269360268
"0244191",2015,0,26.7918088737201,26.6211604095563,13.8225255972696,11.0921501706485,0,21.6723549488055
"0244191",2016,0,28.6449399656947,29.1595197255575,31.3893653516295,8.40480274442539,0,2.40137221269296
"0244191",2019,1,37.6114081996435,21.0338680926916,20.1426024955437,13.0124777183601,4.63458110516934,3.5650623885918
"0244192",2008,0,43.7869822485207,44.3786982248521,0,0,0,11.8343195266272
"0244192",2011,0,32.6086956521739,55.5900621118012,5.90062111801242,3.1055900621118,0,2.79503105590062
"0244192",2015,0,29.136690647482,47.1223021582734,5.39568345323741,12.2302158273381,0,6.11510791366906
"0244192",2016,0,26.9784172661871,48.2014388489209,10.7913669064748,11.1510791366906,0,2.87769784172662
"0244192",2019,1,34.5070422535211,26.056338028169,5.63380281690141,18.6619718309859,14.0845070422535,1.05633802816901
"0244193",2008,0,47.4226804123711,39.1752577319588,9.27835051546392,1.03092783505155,0,3.09278350515463
"0244193",2011,0,38.8059701492537,47.7611940298507,11.9402985074627,0,0,1.49253731343283
"0244193",2015,0,24.1935483870968,41.9354838709677,25.8064516129032,4.83870967741935,0,3.2258064516129
"0244193",2016,0,27.7777777777778,38.8888888888889,18.5185185185185,11.1111111111111,0,3.70370370370371
"0244193",2019,0,30.3571428571429,21.4285714285714,21.4285714285714,14.2857142857143,10.7142857142857,1.78571428571429
"0244194",2008,0,33.3333333333333,25.9259259259259,0,0,0,40.7407407407407
"0244194",2011,0,19.1011235955056,69.6629213483146,4.49438202247191,3.37078651685393,0,3.37078651685393
"0244194",2015,0,20,50.6666666666667,13.3333333333333,9.33333333333333,0,6.66666666666667
"0244194",2016,0,15.0684931506849,49.3150684931507,17.8082191780822,12.3287671232877,0,5.47945205479452
"0244194",2019,0,26.25,16.25,16.25,27.5,12.5,1.25
"0244195",2008,0,32,57.3333333333333,0,0,0,10.6666666666667
"0244195",2011,0,31.4285714285714,54.2857142857143,4.28571428571429,5.71428571428571,0,4.28571428571429
"0244195",2015,0,27.8688524590164,37.7049180327869,0,19.672131147541,0,14.7540983606557
"0244195",2016,0,23.3333333333333,50,10,15,0,1.66666666666667
"0244195",2019,0,38.4615384615385,26.1538461538462,1.53846153846154,18.4615384615385,12.3076923076923,3.07692307692308
"0244196",2008,0,44.0944881889764,25.9842519685039,0,0,0,29.9212598425197
"0244196",2011,0,47.3684210526316,46.4912280701754,3.50877192982456,0.87719298245614,0,1.75438596491227
"0244196",2015,0,36.2745098039216,42.156862745098,11.7647058823529,2.94117647058824,0,6.86274509803921
"0244196",2016,0,38.7755102040816,33.6734693877551,14.2857142857143,10.2040816326531,0,3.06122448979592
"0244196",2019,0,51.5789473684211,23.1578947368421,6.31578947368421,10.5263157894737,4.21052631578947,4.21052631578947
"0244197",2008,0,40.4761904761905,52.3809523809524,4.76190476190476,0,0,2.38095238095238
"0244197",2011,0,18.9189189189189,67.5675675675676,10.8108108108108,0,0,2.70270270270271
"0244197",2015,0,29.4117647058824,35.2941176470588,11.7647058823529,11.7647058823529,0,11.7647058823529
"0244197",2016,0,25,58.3333333333333,13.8888888888889,2.77777777777778,0,0
"0244197",2019,0,48.5714285714286,22.8571428571429,8.57142857142857,2.85714285714286,14.2857142857143,2.85714285714286
"0244198",2008,0,40.8805031446541,47.1698113207547,0,0,0,11.9496855345912
"0244198",2011,0,33.125,55,4.375,2.5,0,5
"0244198",2015,0,30.4054054054054,48.6486486486486,2.7027027027027,10.8108108108108,0,7.43243243243244
"0244198",2016,0,23.972602739726,56.1643835616438,5.47945205479452,10.958904109589,0,3.42465753424658
"0244198",2019,0,26.8965517241379,27.5862068965517,1.37931034482759,22.0689655172414,19.3103448275862,2.75862068965517
"0244199",2008,0,22.2222222222222,51.1111111111111,0,0,0,26.6666666666667
"0244199",2011,0,7.69230769230769,71.7948717948718,7.69230769230769,10.2564102564103,0,2.56410256410257
"0244199",2015,0,16.6666666666667,38.8888888888889,11.1111111111111,22.2222222222222,0,11.1111111111111
"0244199",2016,0,24.390243902439,39.0243902439024,9.75609756097561,17.0731707317073,0,9.7560975609756
"0244199",2019,0,31.5789473684211,21.0526315789474,5.26315789473684,10.5263157894737,15.7894736842105,15.7894736842105
"0244200",2008,0,25,34.375,0,0,0,40.625
"0244200",2011,0,10,83.3333333333333,6.66666666666667,0,0,0
"0244200",2015,0,4.54545454545455,90.9090909090909,4.54545454545455,0,0,0
"0244200",2016,0,11.5384615384615,88.4615384615385,0,0,0,0
"0244200",2019,0,8,72,0,0,20,0
"0244201",2008,0,62.7705627705628,28.3549783549784,2.5974025974026,0.216450216450216,0,6.06060606060606
"0244201",2011,0,50.3386004514673,34.9887133182844,9.93227990970655,2.03160270880361,0,2.70880361173815
"0244201",2015,0,40,23.6585365853659,17.8048780487805,13.1707317073171,0,5.36585365853658
"0244201",2016,0,36.6995073891626,29.8029556650246,20.1970443349754,12.3152709359606,0,0.98522167487684
"0244201",2019,0,41.0194174757282,11.8932038834951,14.3203883495146,22.5728155339806,8.7378640776699,1.45631067961165
"0244203",2008,0,22.2222222222222,66.6666666666667,0,0,0,11.1111111111111
"0244203",2011,0,25,75,0,0,0,0
"0244203",2015,0,37.5,62.5,0,0,0,0
"0244203",2016,0,30,70,0,0,0,0
"0244203",2019,1,22.2222222222222,22.2222222222222,0,11.1111111111111,22.2222222222222,22.2222222222222
"0244204",2008,0,54.1666666666667,33.3333333333333,12.5,0,0,0
"0244204",2011,0,47.6190476190476,38.0952380952381,14.2857142857143,0,0,0
"0244204",2015,0,50,36.3636363636364,9.09090909090909,0,0,4.54545454545455
"0244204",2016,0,52.3809523809524,33.3333333333333,14.2857142857143,0,0,0
"0244204",2019,0,50,9.09090909090909,4.54545454545455,9.09090909090909,27.2727272727273,0
"0244205",2008,0,49.5881383855025,37.5617792421746,0.988467874794069,0.988467874794069,0,10.8731466227348
"0244205",2011,0,38.8994307400379,50.6641366223909,4.17457305502846,1.13851992409867,0,5.12333965844402
"0244205",2015,0,30.7692307692308,42.3076923076923,10.4700854700855,13.034188034188,0,3.41880341880342
"0244205",2016,0,30.9050772626932,45.4746136865342,11.6997792494481,11.037527593819,0,0.883002207505513
"0244205",2019,0,34.2723004694836,26.5258215962441,8.21596244131455,18.3098591549296,9.85915492957746,2.8169014084507
"0244206",2008,0,39,42,3,0,0,16
"0244206",2011,0,32.4786324786325,51.2820512820513,6.83760683760684,3.41880341880342,0,5.98290598290598
"0244206",2015,0,22.7272727272727,37.5,19.3181818181818,14.7727272727273,0,5.68181818181819
"0244206",2016,0,14.9425287356322,41.3793103448276,24.1379310344828,13.7931034482759,0,5.74712643678161
"0244206",2019,0,20.7317073170732,24.390243902439,20.7317073170732,15.8536585365854,14.6341463414634,3.65853658536585
"0244207",2008,0,58.3333333333333,29.4871794871795,0.641025641025641,0,0,11.5384615384615
"0244207",2011,0,39.7260273972603,51.3698630136986,3.42465753424658,1.36986301369863,0,4.10958904109589
"0244207",2015,0,45.2173913043478,31.304347826087,13.0434782608696,5.21739130434783,0,5.21739130434783
"0244207",2016,0,40,33.0434782608696,17.3913043478261,6.08695652173913,0,3.47826086956522
"0244207",2019,0,42.5742574257426,24.7524752475248,11.8811881188119,14.8514851485149,3.96039603960396,1.98019801980197
"0244208",2008,0,19.047619047619,42.8571428571429,0,0,0,38.0952380952381
"0244208",2011,0,13.0434782608696,82.6086956521739,0,0,0,4.34782608695653
"0244208",2015,0,22.7272727272727,50,4.54545454545455,18.1818181818182,0,4.54545454545455
"0244208",2016,0,18.1818181818182,50,9.09090909090909,22.7272727272727,0,0
"0244208",2019,0,18.1818181818182,27.2727272727273,4.54545454545455,18.1818181818182,31.8181818181818,0
"0244209",2008,0,51.2228260869565,38.4510869565217,1.22282608695652,0.271739130434783,0,8.83152173913044
"0244209",2011,0,36.6718027734977,54.2372881355932,5.39291217257319,1.69491525423729,0,2.00308166409862
"0244209",2015,0,28.5714285714286,42.215088282504,11.5569823434992,12.5200642054575,0,5.13643659711076
"0244209",2016,0,27.906976744186,46.6777408637874,14.1196013289037,9.80066445182724,0,1.49501661129568
"0244209",2019,0,31.7567567567568,29.7297297297297,7.43243243243243,20.2702702702703,9.12162162162162,1.68918918918919
"0244210",2008,0,44.264943457189,36.9951534733441,2.4232633279483,0.323101777059774,0,15.9935379644588
"0244210",2011,0,39.5061728395062,48.3245149911817,8.11287477954145,3.35097001763668,0,0.705467372134038
"0244210",2015,0,34.0604026845638,33.7248322147651,15.6040268456376,9.8993288590604,0,6.71140939597316
"0244210",2016,0,33.5779816513761,37.6146788990826,16.697247706422,10.4587155963303,0,1.65137614678899
"0244210",2019,0,36.8686868686869,19.3602693602694,12.7946127946128,19.6969696969697,8.41750841750842,2.86195286195286
"0244211",2008,0,30,43.3333333333333,0,0,0,26.6666666666667
"0244211",2011,0,28.125,59.375,3.125,3.125,0,6.25
"0244211",2015,0,26.6666666666667,46.6666666666667,6.66666666666667,10,0,10
"0244211",2016,0,28.5714285714286,42.8571428571429,20,8.57142857142857,0,0
"0244211",2019,1,50,12.5,12.5,20.8333333333333,4.16666666666667,0
"0244212",2008,0,20.6896551724138,31.0344827586207,0,0,0,48.2758620689655
"0244212",2011,0,20,65.7142857142857,8.57142857142857,0,0,5.71428571428572
"0244212",2015,0,12.5,43.75,9.375,25,0,9.375
"0244212",2016,0,18.9189189189189,40.5405405405405,8.10810810810811,24.3243243243243,0,8.10810810810811
"0244212",2019,0,25,34.375,9.375,12.5,18.75,0
"0244213",2008,0,19.3548387096774,70.9677419354839,1.61290322580645,1.61290322580645,0,6.45161290322581
"0244213",2011,0,14.5833333333333,79.1666666666667,2.08333333333333,4.16666666666667,0,0
"0244213",2015,0,17.0212765957447,65.9574468085106,2.12765957446809,10.6382978723404,0,4.25531914893617
"0244213",2016,0,18,70,4,6,0,2
"0244213",2019,0,21.7391304347826,39.1304347826087,6.52173913043478,26.0869565217391,6.52173913043478,0
"0244215",2008,0,51.8518518518519,33.3333333333333,0,0,0,14.8148148148148
"0244215",2011,0,41,47,7,2,0,3
"0244215",2015,0,24.2718446601942,25.2427184466019,29.126213592233,17.4757281553398,0,3.88349514563106
"0244215",2016,0,21.1009174311927,33.0275229357798,27.5229357798165,15.5963302752294,0,2.75229357798166
"0244215",2019,0,35.8333333333333,13.3333333333333,10.8333333333333,21.6666666666667,15.8333333333333,2.5
"0244216",2008,0,39.5870507264848,47.1985725210298,2.30435890899822,0.764720876879939,0,10.1452969666072
"0244216",2011,0,26.2335936202027,54.8596112311015,8.63377083679459,5.70969707038822,0,4.56332724151299
"0244216",2015,0,20.1023467383438,36.5346841724387,15.8740824976739,19.0582032461491,0,8.4306833453944
"0244216",2016,0,21.4922346160004,43.3633986230453,16.3793563537386,16.2192453434381,0,2.54576506377755
"0244216",2019,0,27.9353025297105,22.8758814537206,10.099117313477,24.1086838601509,12.4118546279402,2.56916021500075
"0244217",2008,0,41.6666666666667,41.6666666666667,8.33333333333333,0,0,8.33333333333334
"0244217",2011,0,40.7407407407407,48.1481481481481,11.1111111111111,0,0,0
"0244217",2015,0,45,30,10,10,0,5
"0244217",2016,0,32,36,8,12,0,12
"0244217",2019,0,32,20,12,8,24,4
"0244218",2008,0,29.6296296296296,55.5555555555556,7.40740740740741,0,0,7.4074074074074
