unit,time,age,asfr,treat
Slovakia,1971,29,0.11006,0
Slovakia,1971,30,0.09025,0
Slovakia,1971,31,0.07824,0
Slovakia,1971,32,0.07043,0
Slovakia,1971,33,0.06247,0
Slovakia,1971,34,0.04889,0
Slovakia,1971,35,0.04203,0
Slovakia,1971,36,0.03483,0
Slovakia,1971,37,0.03081,0
Slovakia,1971,38,0.02421,0
Slovakia,1971,39,0.01926,0
Slovakia,1971,40,0.01485,0
Slovakia,1971,41,0.01102,0
Slovakia,1971,42,0.00729,0
Slovakia,1971,43,0.00432,0
Slovakia,1971,44,0.00254,0
Slovakia,1971,45,0.00123,0
Slovakia,1971,46,0.00057,0
Slovakia,1971,47,0.00023,0
Slovakia,1971,48,9e-05,0
Slovakia,1971,49,4e-05,0
Slovakia,1971,50,2e-05,0
Slovakia,1971,51,1e-05,0
Slovakia,1971,52,1e-05,0
Slovakia,1971,53,0.0,0
Slovakia,1971,54,0.0,0
Slovakia,1971,55,0.0,0
Slovakia,1972,12,0.0,0
Slovakia,1972,13,3e-05,0
Slovakia,1972,14,0.00053,0
Slovakia,1972,15,0.00266,0
Slovakia,1972,16,0.00934,0
Slovakia,1972,17,0.02352,0
Slovakia,1972,18,0.05576,0
Slovakia,1972,19,0.1134,0
Slovakia,1972,20,0.16836,0
Slovakia,1972,21,0.20419,0
Slovakia,1972,22,0.21812,0
Slovakia,1972,23,0.2132,0
Slovakia,1972,24,0.20103,0
Slovakia,1972,25,0.18483,0
Slovakia,1972,26,0.16383,0
Slovakia,1972,27,0.13961,0
Slovakia,1972,28,0.12814,0
Slovakia,1972,29,0.1048,0
Slovakia,1972,30,0.09311,0
Slovakia,1972,31,0.08209,0
Slovakia,1972,32,0.07198,0
Slovakia,1972,33,0.05887,0
Slovakia,1972,34,0.05167,0
Slovakia,1972,35,0.04466,0
Slovakia,1972,36,0.03628,0
Slovakia,1972,37,0.03047,0
Slovakia,1972,38,0.02373,0
Slovakia,1972,39,0.01742,0
Slovakia,1972,40,0.01377,0
Slovakia,1972,41,0.00983,0
Slovakia,1972,42,0.00753,0
Slovakia,1972,43,0.00477,0
Slovakia,1972,44,0.0022,0
Slovakia,1972,45,0.00126,0
Slovakia,1972,46,0.00052,0
Slovakia,1972,47,0.00016,0
Slovakia,1972,48,5e-05,0
Slovakia,1972,49,1e-05,0
Slovakia,1972,50,0.0,0
Slovakia,1972,51,0.0,0
Slovakia,1972,52,0.0,0
Slovakia,1972,53,0.0,0
Slovakia,1972,54,0.0,0
Slovakia,1972,55,0.0,0
Slovakia,1973,12,0.0,0
Slovakia,1973,13,4e-05,0
Slovakia,1973,14,0.00059,0
Slovakia,1973,15,0.00257,0
Slovakia,1973,16,0.00963,0
Slovakia,1973,17,0.02372,0
Slovakia,1973,18,0.05573,0
Slovakia,1973,19,0.10828,0
Slovakia,1973,20,0.16876,0
Slovakia,1973,21,0.20923,0
Slovakia,1973,22,0.22447,0
Slovakia,1973,23,0.22183,0
Slovakia,1973,24,0.21047,0
Slovakia,1973,25,0.19475,0
Slovakia,1973,26,0.17376,0
Slovakia,1973,27,0.15096,0
Slovakia,1973,28,0.12901,0
Slovakia,1973,29,0.11615,0
Slovakia,1973,30,0.09833,0
Slovakia,1973,31,0.07958,0
Slovakia,1973,32,0.06865,0
Slovakia,1973,33,0.06121,0
Slovakia,1973,34,0.05255,0
Slovakia,1973,35,0.04336,0
Slovakia,1973,36,0.03458,0
Slovakia,1973,37,0.02854,0
Slovakia,1973,38,0.02307,0
Slovakia,1973,39,0.01784,0
Slovakia,1973,40,0.01516,0
Slovakia,1973,41,0.00979,0
Slovakia,1973,42,0.00704,0
Slovakia,1973,43,0.00426,0
Slovakia,1973,44,0.00281,0
Slovakia,1973,45,0.00142,0
Slovakia,1973,46,0.00062,0
Slovakia,1973,47,0.00023,0
Slovakia,1973,48,8e-05,0
Slovakia,1973,49,3e-05,0
Slovakia,1973,50,1e-05,0
Slovakia,1973,51,1e-05,0
Slovakia,1973,52,1e-05,0
Slovakia,1973,53,0.0,0
Slovakia,1973,54,0.0,0
Slovakia,1973,55,0.0,0
Slovakia,1974,12,0.0,0
Slovakia,1974,13,4e-05,0
Slovakia,1974,14,0.00058,0
Slovakia,1974,15,0.00277,0
Slovakia,1974,16,0.01072,0
Slovakia,1974,17,0.02645,0
Slovakia,1974,18,0.05986,0
Slovakia,1974,19,0.11925,0
Slovakia,1974,20,0.17776,0
Slovakia,1974,21,0.21708,0
Slovakia,1974,22,0.22984,0
Slovakia,1974,23,0.22657,0
Slovakia,1974,24,0.21218,0
Slovakia,1974,25,0.19261,0
Slovakia,1974,26,0.17612,0
Slovakia,1974,27,0.15201,0
Slovakia,1974,28,0.13433,0
Slovakia,1974,29,0.10739,0
Slovakia,1974,30,0.0967,0
Slovakia,1974,31,0.08197,0
Slovakia,1974,32,0.07111,0
Slovakia,1974,33,0.05976,0
Slovakia,1974,34,0.05237,0
Slovakia,1974,35,0.04242,0
Slovakia,1974,36,0.03552,0
Slovakia,1974,37,0.02898,0
Slovakia,1974,38,0.02261,0
Slovakia,1974,39,0.01699,0
Slovakia,1974,40,0.01395,0
Slovakia,1974,41,0.0093,0
Slovakia,1974,42,0.00575,0
Slovakia,1974,43,0.00434,0
Slovakia,1974,44,0.002,0
Slovakia,1974,45,0.00111,0
Slovakia,1974,46,0.00061,0
Slovakia,1974,47,0.00033,0
Slovakia,1974,48,0.00018,0
Slovakia,1974,49,9e-05,0
Slovakia,1974,50,6e-05,0
Slovakia,1974,51,4e-05,0
Slovakia,1974,52,2e-05,0
Slovakia,1974,53,1e-05,0
Slovakia,1974,54,0.0,0
Slovakia,1974,55,0.0,0
Slovakia,1975,12,0.0,0
Slovakia,1975,13,4e-05,0
Slovakia,1975,14,0.00059,0
Slovakia,1975,15,0.0025,0
Slovakia,1975,16,0.01027,0
Slovakia,1975,17,0.02592,0
Slovakia,1975,18,0.06407,0
Slovakia,1975,19,0.12235,0
Slovakia,1975,20,0.17976,0
Slovakia,1975,21,0.21347,0
Slovakia,1975,22,0.22587,0
Slovakia,1975,23,0.21916,0
Slovakia,1975,24,0.20446,0
Slovakia,1975,25,0.18834,0
Slovakia,1975,26,0.1666,0
Slovakia,1975,27,0.15163,0
Slovakia,1975,28,0.13047,0
Slovakia,1975,29,0.10829,0
Slovakia,1975,30,0.08976,0
Slovakia,1975,31,0.08088,0
Slovakia,1975,32,0.06656,0
Slovakia,1975,33,0.05644,0
Slovakia,1975,34,0.04593,0
Slovakia,1975,35,0.03967,0
Slovakia,1975,36,0.03195,0
Slovakia,1975,37,0.02659,0
Slovakia,1975,38,0.0203,0
Slovakia,1975,39,0.01639,0
Slovakia,1975,40,0.01228,0
Slovakia,1975,41,0.00812,0
Slovakia,1975,42,0.00551,0
Slovakia,1975,43,0.00348,0
Slovakia,1975,44,0.00223,0
Slovakia,1975,45,0.00092,0
Slovakia,1975,46,0.00045,0
Slovakia,1975,47,0.00023,0
Slovakia,1975,48,0.00012,0
Slovakia,1975,49,6e-05,0
Slovakia,1975,50,5e-05,0
Slovakia,1975,51,3e-05,0
Slovakia,1975,52,2e-05,0
Slovakia,1975,53,1e-05,0
Slovakia,1975,54,0.0,0
Slovakia,1975,55,0.0,0
Sweden,1956,12,0.0,0
Sweden,1956,13,2e-05,0
Sweden,1956,14,0.00012,0
Sweden,1956,15,0.0016,0
Sweden,1956,16,0.01132,0
Sweden,1956,17,0.03325,0
Sweden,1956,18,0.06203,0
Sweden,1956,19,0.09002,0
Sweden,1956,20,0.112,0
Sweden,1956,21,0.13174,0
Sweden,1956,22,0.13642,0
Sweden,1956,23,0.14478,0
Sweden,1956,24,0.14809,0
Sweden,1956,25,0.14881,0
Sweden,1956,26,0.14448,0
Sweden,1956,27,0.13789,0
Sweden,1956,28,0.12973,0
Sweden,1956,29,0.11681,0
Sweden,1956,30,0.10932,0
Sweden,1956,31,0.09722,0
Sweden,1956,32,0.08862,0
Sweden,1956,33,0.07598,0
Sweden,1956,34,0.06808,0
Sweden,1956,35,0.05973,0
Sweden,1956,36,0.05247,0
Sweden,1956,37,0.0433,0
Sweden,1956,38,0.03563,0
Sweden,1956,39,0.03141,0
Sweden,1956,40,0.02477,0
Sweden,1956,41,0.01878,0
Sweden,1956,42,0.0125,0
Sweden,1956,43,0.009,0
Sweden,1956,44,0.00505,0
Sweden,1956,45,0.00293,0
Sweden,1956,46,0.00142,0
Sweden,1956,47,0.0005,0
Sweden,1956,48,0.00015,0
Sweden,1956,49,4e-05,0
Sweden,1956,50,2e-05,0
Sweden,1956,51,0.0,0
Sweden,1956,52,0.0,0
Sweden,1956,53,0.0,0
Sweden,1956,54,0.0,0
Sweden,1956,55,0.0,0
Sweden,1957,12,0.0,0
Sweden,1957,13,2e-05,0
Sweden,1957,14,0.00016,0
Sweden,1957,15,0.0021,0
Sweden,1957,16,0.01138,0
Sweden,1957,17,0.03344,0
Sweden,1957,18,0.06131,0
Sweden,1957,19,0.08936,0
Sweden,1957,20,0.10828,0
Sweden,1957,21,0.12452,0
Sweden,1957,22,0.1403,0
Sweden,1957,23,0.1459,0
Sweden,1957,24,0.151,0
Sweden,1957,25,0.1486,0
Sweden,1957,26,0.14696,0
Sweden,1957,27,0.13923,0
Sweden,1957,28,0.13055,0
Sweden,1957,29,0.12035,0
Sweden,1957,30,0.11056,0
Sweden,1957,31,0.09612,0
Sweden,1957,32,0.08639,0
Sweden,1957,33,0.07636,0
Sweden,1957,34,0.06816,0
Sweden,1957,35,0.05834,0
Sweden,1957,36,0.0504,0
Sweden,1957,37,0.04335,0
Sweden,1957,38,0.03688,0
Sweden,1957,39,0.03021,0
Sweden,1957,40,0.02327,0
Sweden,1957,41,0.01878,0
Sweden,1957,42,0.01303,0
Sweden,1957,43,0.00867,0
Sweden,1957,44,0.00503,0
Sweden,1957,45,0.00314,0
Sweden,1957,46,0.0012,0
Sweden,1957,47,0.00065,0
Sweden,1957,48,9e-05,0
Sweden,1957,49,2e-05,0
Sweden,1957,50,0.0,0
Sweden,1957,51,0.0,0
Sweden,1957,52,0.0,0
Sweden,1957,53,0.0,0
Sweden,1957,54,0.0,0
Sweden,1957,55,0.0,0
Sweden,1958,12,0.0,0
Sweden,1958,13,3e-05,0
Sweden,1958,14,0.00021,0
Sweden,1958,15,0.00166,0
Sweden,1958,16,0.01109,0
Sweden,1958,17,0.03283,0
Sweden,1958,18,0.06027,0
Sweden,1958,19,0.08657,0
Sweden,1958,20,0.10965,0
Sweden,1958,21,0.12513,0
Sweden,1958,22,0.13423,0
Sweden,1958,23,0.14613,0
Sweden,1958,24,0.1503,0
Sweden,1958,25,0.15243,0
Sweden,1958,26,0.14955,0
Sweden,1958,27,0.1392,0
Sweden,1958,28,0.12955,0
Sweden,1958,29,0.11926,0
Sweden,1958,30,0.10845,0
Sweden,1958,31,0.09544,0
Sweden,1958,32,0.08567,0
Sweden,1958,33,0.07474,0
Sweden,1958,34,0.06761,0
Sweden,1958,35,0.05826,0
Sweden,1958,36,0.04913,0
Sweden,1958,37,0.0407,0
Sweden,1958,38,0.03515,0
Sweden,1958,39,0.0281,0
Sweden,1958,40,0.02282,0
Sweden,1958,41,0.01634,0
Sweden,1958,42,0.0125,0
Sweden,1958,43,0.00826,0
Sweden,1958,44,0.00492,0
Sweden,1958,45,0.00255,0
Sweden,1958,46,0.00124,0
Sweden,1958,47,0.00058,0
Sweden,1958,48,0.00015,0
Sweden,1958,49,2e-05,0
Sweden,1958,50,0.0,0
Sweden,1958,51,0.0,0
Sweden,1958,52,0.0,0
Sweden,1958,53,0.0,0
Sweden,1958,54,0.0,0
Sweden,1958,55,0.0,0
Sweden,1959,12,2e-05,0
Sweden,1959,13,0.0,0
Sweden,1959,14,0.00024,0
Sweden,1959,15,0.00224,0
Sweden,1959,16,0.01191,0
Sweden,1959,17,0.03389,0
Sweden,1959,18,0.06173,0
Sweden,1959,19,0.08442,0
Sweden,1959,20,0.106,0
Sweden,1959,21,0.12361,0
Sweden,1959,22,0.13779,0
Sweden,1959,23,0.14704,0
Sweden,1959,24,0.15377,0
Sweden,1959,25,0.15418,0
Sweden,1959,26,0.14373,0
Sweden,1959,27,0.14297,0
Sweden,1959,28,0.12957,0
Sweden,1959,29,0.12272,0
Sweden,1959,30,0.10943,0
Sweden,1959,31,0.09612,0
Sweden,1959,32,0.08475,0
Sweden,1959,33,0.0742,0
Sweden,1959,34,0.06165,0
Sweden,1959,35,0.05515,0
Sweden,1959,36,0.04809,0
Sweden,1959,37,0.04232,0
Sweden,1959,38,0.03261,0
Sweden,1959,39,0.02736,0
Sweden,1959,40,0.02145,0
Sweden,1959,41,0.0163,0
Sweden,1959,42,0.01179,0
Sweden,1959,43,0.00767,0
Sweden,1959,44,0.00406,0
Sweden,1959,45,0.00269,0
Sweden,1959,46,0.00139,0
Sweden,1959,47,0.00048,0
Sweden,1959,48,9e-05,0
Sweden,1959,49,0.00011,0
Sweden,1959,50,0.0,0
Sweden,1959,51,0.0,0
Sweden,1959,52,0.0,0
Sweden,1959,53,0.0,0
Sweden,1959,54,0.0,0
Sweden,1959,55,0.0,0
Sweden,1960,12,2e-05,0
Sweden,1960,13,3e-05,0
Sweden,1960,14,0.00021,0
Sweden,1960,15,0.00233,0
Sweden,1960,16,0.01284,0
Sweden,1960,17,0.03209,0
Sweden,1960,18,0.05851,0
Sweden,1960,19,0.08343,0
Sweden,1960,20,0.10334,0
Sweden,1960,21,0.11793,0
Sweden,1960,22,0.13481,0
Sweden,1960,23,0.14161,0
Sweden,1960,24,0.14779,0
Sweden,1960,25,0.15125,0
Sweden,1960,26,0.14659,0
Sweden,1960,27,0.14057,0
Sweden,1960,28,0.13017,0
Sweden,1960,29,0.11644,0
Sweden,1960,30,0.10219,0
Sweden,1960,31,0.09622,0
Sweden,1960,32,0.08313,0
Sweden,1960,33,0.07126,0
Sweden,1960,34,0.06296,0
Sweden,1960,35,0.05439,0
Sweden,1960,36,0.04574,0
Sweden,1960,37,0.03808,0
Sweden,1960,38,0.03202,0
Sweden,1960,39,0.02696,0
Sweden,1960,40,0.02082,0
Sweden,1960,41,0.01497,0
Sweden,1960,42,0.01186,0
Sweden,1960,43,0.00721,0
Sweden,1960,44,0.00467,0
Sweden,1960,45,0.00241,0
Sweden,1960,46,0.00112,0
Sweden,1960,47,0.00054,0
Sweden,1960,48,0.00013,0
Sweden,1960,49,0.0,0
Sweden,1960,50,2e-05,0
Sweden,1960,51,0.0,0
Sweden,1960,52,0.0,0
Sweden,1960,53,0.0,0
Sweden,1960,54,0.0,0
Sweden,1960,55,0.0,0
Sweden,1961,12,2e-05,0
Sweden,1961,13,3e-05,0
Sweden,1961,14,0.00014,0
Sweden,1961,15,0.00214,0
Sweden,1961,16,0.01316,0
Sweden,1961,17,0.03456,0
Sweden,1961,18,0.05778,0
Sweden,1961,19,0.08383,0
Sweden,1961,20,0.10272,0
Sweden,1961,21,0.12096,0
Sweden,1961,22,0.13388,0
Sweden,1961,23,0.14533,0
Sweden,1961,24,0.15545,0
Sweden,1961,25,0.15387,0
Sweden,1961,26,0.15123,0
Sweden,1961,27,0.1448,0
Sweden,1961,28,0.13112,0
Sweden,1961,29,0.12041,0
Sweden,1961,30,0.10832,0
Sweden,1961,31,0.09348,0
Sweden,1961,32,0.08346,0
Sweden,1961,33,0.07227,0
Sweden,1961,34,0.06182,0
Sweden,1961,35,0.05408,0
Sweden,1961,36,0.04711,0
Sweden,1961,37,0.03894,0
Sweden,1961,38,0.03152,0
Sweden,1961,39,0.02692,0
Sweden,1961,40,0.02004,0
Sweden,1961,41,0.01433,0
Sweden,1961,42,0.00991,0
Sweden,1961,43,0.00732,0
Sweden,1961,44,0.00346,0
Sweden,1961,45,0.00231,0
Sweden,1961,46,0.00124,0
Sweden,1961,47,0.00068,0
Sweden,1961,48,0.00013,0
Sweden,1961,49,7e-05,0
Sweden,1961,50,2e-05,0
Sweden,1961,51,0.0,0
Sweden,1961,52,0.0,0
Sweden,1961,53,0.0,0
Sweden,1961,54,0.0,0
Sweden,1961,55,0.0,0
Sweden,1962,12,0.0,0
Sweden,1962,13,2e-05,0
Sweden,1962,14,0.0002,0
Sweden,1962,15,0.00249,0
Sweden,1962,16,0.01447,0
Sweden,1962,17,0.03551,0
Sweden,1962,18,0.06366,0
Sweden,1962,19,0.08493,0
Sweden,1962,20,0.10677,0
Sweden,1962,21,0.12469,0
Sweden,1962,22,0.13636,0
Sweden,1962,23,0.14678,0
Sweden,1962,24,0.15756,0
Sweden,1962,25,0.15715,0
Sweden,1962,26,0.15393,0
Sweden,1962,27,0.14536,0
Sweden,1962,28,0.13111,0
Sweden,1962,29,0.12114,0
Sweden,1962,30,0.10851,0
Sweden,1962,31,0.09403,0
Sweden,1962,32,0.08334,0
Sweden,1962,33,0.07342,0
Sweden,1962,34,0.06406,0
Sweden,1962,35,0.05384,0
Sweden,1962,36,0.04489,0
Sweden,1962,37,0.03816,0
Sweden,1962,38,0.03144,0
Sweden,1962,39,0.02503,0
Sweden,1962,40,0.01933,0
Sweden,1962,41,0.01385,0
Sweden,1962,42,0.00993,0
Sweden,1962,43,0.00619,0
Sweden,1962,44,0.00415,0
Sweden,1962,45,0.00189,0
Sweden,1962,46,0.00084,0
Sweden,1962,47,0.00048,0
Sweden,1962,48,0.00024,0
Sweden,1962,49,6e-05,0
Sweden,1962,50,0.0,0
Sweden,1962,51,2e-05,0
Sweden,1962,52,0.0,0
Sweden,1962,53,0.0,0
Sweden,1962,54,0.0,0
Sweden,1962,55,0.0,0
Sweden,1963,12,0.0,0
Sweden,1963,13,4e-05,0
Sweden,1963,14,0.00019,0
Sweden,1963,15,0.00284,0
Sweden,1963,16,0.0145,0
Sweden,1963,17,0.03796,0
Sweden,1963,18,0.06414,0
Sweden,1963,19,0.08865,0
Sweden,1963,20,0.10652,0
Sweden,1963,21,0.12431,0
Sweden,1963,22,0.14284,0
Sweden,1963,23,0.15356,0
Sweden,1963,24,0.1608,0
Sweden,1963,25,0.16618,0
Sweden,1963,26,0.15881,0
Sweden,1963,27,0.1514,0
Sweden,1963,28,0.14078,0
Sweden,1963,29,0.12874,0
Sweden,1963,30,0.11189,0
Sweden,1963,31,0.09998,0
Sweden,1963,32,0.08722,0
Sweden,1963,33,0.07569,0
Sweden,1963,34,0.0634,0
Sweden,1963,35,0.0557,0
Sweden,1963,36,0.04785,0
Sweden,1963,37,0.0382,0
Sweden,1963,38,0.03148,0
Sweden,1963,39,0.02474,0
Sweden,1963,40,0.01993,0
Sweden,1963,41,0.01471,0
Sweden,1963,42,0.00887,0
Sweden,1963,43,0.00622,0
Sweden,1963,44,0.00385,0
Sweden,1963,45,0.00203,0
Sweden,1963,46,0.00099,0
Sweden,1963,47,0.00067,0
Sweden,1963,48,6e-05,0
Sweden,1963,49,6e-05,0
Sweden,1963,50,0.0,0
Sweden,1963,51,0.0,0
Sweden,1963,52,0.0,0
Sweden,1963,53,0.0,0
Sweden,1963,54,0.0,0
Sweden,1963,55,0.0,0
Sweden,1964,12,0.0,0
Sweden,1964,13,2e-05,0
Sweden,1964,14,0.00037,0
Sweden,1964,15,0.00335,0
Sweden,1964,16,0.01673,0
Sweden,1964,17,0.04218,0
Sweden,1964,18,0.07118,0
Sweden,1964,19,0.09681,0
Sweden,1964,20,0.11484,0
Sweden,1964,21,0.13049,0
Sweden,1964,22,0.14961,0
Sweden,1964,23,0.15914,0
Sweden,1964,24,0.17211,0
Sweden,1964,25,0.17609,0
Sweden,1964,26,0.17015,0
Sweden,1964,27,0.16086,0
Sweden,1964,28,0.14984,0
Sweden,1964,29,0.13572,0
Sweden,1964,30,0.1234,0
Sweden,1964,31,0.10459,0
Sweden,1964,32,0.09448,0
Sweden,1964,33,0.08042,0
Sweden,1964,34,0.06724,0
Sweden,1964,35,0.05866,0
Sweden,1964,36,0.04773,0
Sweden,1964,37,0.04046,0
Sweden,1964,38,0.03254,0
Sweden,1964,39,0.02581,0
Sweden,1964,40,0.01963,0
Sweden,1964,41,0.01448,0
Sweden,1964,42,0.01017,0
Sweden,1964,43,0.00589,0
Sweden,1964,44,0.00378,0
Sweden,1964,45,0.00181,0
Sweden,1964,46,0.00073,0
Sweden,1964,47,0.00027,0
Sweden,1964,48,0.00016,0
Sweden,1964,49,4e-05,0
Sweden,1964,50,2e-05,0
Sweden,1964,51,0.0,0
Sweden,1964,52,0.0,0
Sweden,1964,53,0.0,0
Sweden,1964,54,0.0,0
Sweden,1964,55,0.0,0
Sweden,1965,12,0.0,0
Sweden,1965,13,2e-05,0
Sweden,1965,14,0.00041,0
Sweden,1965,15,0.00283,0
Sweden,1965,16,0.01843,0
Sweden,1965,17,0.04405,0
Sweden,1965,18,0.07344,0
Sweden,1965,19,0.09593,0
Sweden,1965,20,0.1149,0
Sweden,1965,21,0.13414,0
Sweden,1965,22,0.14389,0
Sweden,1965,23,0.15768,0
Sweden,1965,24,0.16305,0
Sweden,1965,25,0.17142,0
Sweden,1965,26,0.16209,0
Sweden,1965,27,0.15817,0
Sweden,1965,28,0.14471,0
Sweden,1965,29,0.1294,0
Sweden,1965,30,0.11586,0
Sweden,1965,31,0.09976,0
Sweden,1965,32,0.09028,0
Sweden,1965,33,0.07551,0
Sweden,1965,34,0.06726,0
Sweden,1965,35,0.0561,0
Sweden,1965,36,0.04697,0
Sweden,1965,37,0.03999,0
Sweden,1965,38,0.03072,0
Sweden,1965,39,0.02435,0
Sweden,1965,40,0.0189,0
Sweden,1965,41,0.01302,0
Sweden,1965,42,0.00963,0
Sweden,1965,43,0.0055,0
Sweden,1965,44,0.0039,0
Sweden,1965,45,0.00205,0
Sweden,1965,46,0.00077,0
Sweden,1965,47,0.00032,0
Sweden,1965,48,0.00016,0
Sweden,1965,49,0.0001,0
Sweden,1965,50,0.0,0
Sweden,1965,51,0.0,0
Sweden,1965,52,0.0,0
Sweden,1965,53,0.0,0
Sweden,1965,54,0.0,0
Sweden,1965,55,0.0,0
Sweden,1966,12,0.0,0
Sweden,1966,13,6e-05,0
Sweden,1966,14,0.00021,0
Sweden,1966,15,0.00314,0
Sweden,1966,16,0.01793,0
Sweden,1966,17,0.04477,0
Sweden,1966,18,0.07483,0
Sweden,1966,19,0.09925,0
Sweden,1966,20,0.11552,0
Sweden,1966,21,0.12853,0
Sweden,1966,22,0.14389,0
Sweden,1966,23,0.14731,0
Sweden,1966,24,0.16251,0
Sweden,1966,25,0.16716,0
Sweden,1966,26,0.16411,0
Sweden,1966,27,0.15228,0
Sweden,1966,28,0.13786,0
Sweden,1966,29,0.12861,0
Sweden,1966,30,0.11174,0
Sweden,1966,31,0.09879,0
Sweden,1966,32,0.08633,0
Sweden,1966,33,0.07232,0
Sweden,1966,34,0.06436,0
Sweden,1966,35,0.05356,0
Sweden,1966,36,0.04556,0
Sweden,1966,37,0.0368,0
Sweden,1966,38,0.02985,0
Sweden,1966,39,0.02398,0
Sweden,1966,40,0.01776,0
Sweden,1966,41,0.01193,0
Sweden,1966,42,0.0085,0
Sweden,1966,43,0.00499,0
Sweden,1966,44,0.00312,0
Sweden,1966,45,0.0019,0
Sweden,1966,46,0.0008,0
Sweden,1966,47,0.00022,0
Sweden,1966,48,0.00014,0
Sweden,1966,49,6e-05,0
Sweden,1966,50,0.0,0
Sweden,1966,51,0.0,0
Sweden,1966,52,0.0,0
Sweden,1966,53,0.0,0
Sweden,1966,54,0.0,0
Sweden,1966,55,0.0,0
Sweden,1967,12,0.0,0
Sweden,1967,13,6e-05,0
Sweden,1967,14,0.00028,0
Sweden,1967,15,0.00282,0
Sweden,1967,16,0.01606,0
Sweden,1967,17,0.04251,0
Sweden,1967,18,0.07224,0
Sweden,1967,19,0.09499,0
Sweden,1967,20,0.11332,0
Sweden,1967,21,0.12482,0
Sweden,1967,22,0.13803,0
Sweden,1967,23,0.14822,0
Sweden,1967,24,0.15241,0
Sweden,1967,25,0.16312,0
Sweden,1967,26,0.15463,0
Sweden,1967,27,0.1508,0
Sweden,1967,28,0.13704,0
Sweden,1967,29,0.12215,0
Sweden,1967,30,0.10336,0
Sweden,1967,31,0.0952,0
Sweden,1967,32,0.08124,0
Sweden,1967,33,0.07017,0
Sweden,1967,34,0.05894,0
Sweden,1967,35,0.05185,0
Sweden,1967,36,0.04164,0
Sweden,1967,37,0.03437,0
Sweden,1967,38,0.02767,0
Sweden,1967,39,0.02238,0
Sweden,1967,40,0.01674,0
Sweden,1967,41,0.01141,0
Sweden,1967,42,0.00764,0
Sweden,1967,43,0.00532,0
Sweden,1967,44,0.00288,0
Sweden,1967,45,0.00165,0
Sweden,1967,46,0.00067,0
Sweden,1967,47,0.00038,0
Sweden,1967,48,0.00012,0
Sweden,1967,49,4e-05,0
Sweden,1967,50,2e-05,0
Sweden,1967,51,0.0,0
Sweden,1967,52,0.0,0
Sweden,1967,53,0.0,0
Sweden,1967,54,0.0,0
Sweden,1967,55,0.0,0
Sweden,1968,12,0.0,0
Sweden,1968,13,2e-05,0
Sweden,1968,14,0.00037,0
Sweden,1968,15,0.00244,0
Sweden,1968,16,0.01377,0
Sweden,1968,17,0.03732,0
Sweden,1968,18,0.06095,0
Sweden,1968,19,0.08403,0
Sweden,1968,20,0.0991,0
Sweden,1968,21,0.11395,0
Sweden,1968,22,0.12862,0
Sweden,1968,23,0.13622,0
Sweden,1968,24,0.14424,0
Sweden,1968,25,0.14846,0
Sweden,1968,26,0.14637,0
Sweden,1968,27,0.13872,0
Sweden,1968,28,0.12727,0
Sweden,1968,29,0.11256,0
Sweden,1968,30,0.09959,0
Sweden,1968,31,0.08713,0
Sweden,1968,32,0.07292,0
Sweden,1968,33,0.06468,0
Sweden,1968,34,0.05441,0
Sweden,1968,35,0.0459,0
Sweden,1968,36,0.03874,0
Sweden,1968,37,0.03165,0
Sweden,1968,38,0.02523,0
Sweden,1968,39,0.0193,0
Sweden,1968,40,0.01393,0
Sweden,1968,41,0.01013,0
Sweden,1968,42,0.00647,0
Sweden,1968,43,0.00351,0
Sweden,1968,44,0.00259,0
Sweden,1968,45,0.00092,0
Sweden,1968,46,0.00043,0
Sweden,1968,47,0.00017,0
Sweden,1968,48,9e-05,0
Sweden,1968,49,8e-05,0
Sweden,1968,50,2e-05,0
Sweden,1968,51,0.0,0
Sweden,1968,52,0.0,0
Sweden,1968,53,0.0,0
Sweden,1968,54,0.0,0
Sweden,1968,55,0.0,0
Sweden,1969,12,0.0,0
Sweden,1969,13,6e-05,0
Sweden,1969,14,0.00023,0
Sweden,1969,15,0.00216,0
Sweden,1969,16,0.01078,0
Sweden,1969,17,0.03013,0
Sweden,1969,18,0.05306,0
Sweden,1969,19,0.07348,0
Sweden,1969,20,0.09013,0
Sweden,1969,21,0.10665,0
Sweden,1969,22,0.1205,0
Sweden,1969,23,0.12988,0
Sweden,1969,24,0.13589,0
Sweden,1969,25,0.14315,0
Sweden,1969,26,0.13477,0
Sweden,1969,27,0.13044,0
Sweden,1969,28,0.1225,0
Sweden,1969,29,0.10855,0
Sweden,1969,30,0.09287,0
Sweden,1969,31,0.08217,0
Sweden,1969,32,0.07071,0
Sweden,1969,33,0.05846,0
Sweden,1969,34,0.05097,0
Sweden,1969,35,0.04023,0
Sweden,1969,36,0.03395,0
Sweden,1969,37,0.02924,0
Sweden,1969,38,0.022,0
Sweden,1969,39,0.01699,0
Sweden,1969,40,0.01338,0
Sweden,1969,41,0.00996,0
Sweden,1969,42,0.00544,0
Sweden,1969,43,0.00389,0
Sweden,1969,44,0.00258,0
Sweden,1969,45,0.00112,0
Sweden,1969,46,0.00058,0
Sweden,1969,47,0.00023,0
Sweden,1969,48,0.00012,0
Sweden,1969,49,3e-05,0
Sweden,1969,50,0.0,0
Sweden,1969,51,0.0,0
Sweden,1969,52,0.0,0
Sweden,1969,53,0.0,0
