country,country_code,year,fdi,treated,log_gdp,log_gdp_percap,import_to_gdp,export_to_gdp,inflation_gdp_deflator,gross_capital_forma_gdp,unemployment,employment_15,log_population
Canada,CAN,2022,2.31251652587337,0,28.196961047998037,10.719452732807806,33.713848808281,33.8450475582139,124.919954205826,25.363906800901,5.28,61.568,17.47750831519023
Chile,CHL,1995,4.02615123858593,0,25.37645565409982,8.892551180367741,26.3409012687502,28.6262520086835,38.1256561125586,27.6700458293192,4.7,53.413,16.48390447373208
Chile,CHL,1996,6.12670509977734,0,25.44227070321326,8.944678698993744,27.9703023921417,25.9504475026834,39.6810975553009,29.8812112609862,7.414,52.434,16.497592004219513
Chile,CHL,1997,6.14802074639582,0,25.513583780771963,9.002818603783046,28.2212939074347,25.878004271704,41.0027084546247,29.8592656492785,7.136,52.577,16.510765176988922
Chile,CHL,1998,5.64436806175839,0,25.554542277596948,9.031198742121804,28.6925970995598,25.1435814172359,41.3221155376649,28.618686284471,7.307,52.602,16.52334353547515
Chile,CHL,1999,11.5919139537542,0,25.551802213068946,9.016549406495303,26.3864959469112,28.309113886285,42.2261475048356,22.5504746913607,11.158,50.328,16.535252806573645
Chile,CHL,2000,6.20376708215846,0,25.60032206917035,9.053578845343035,28.5881692106536,30.1237538786606,44.1516781938958,23.7507555524967,10.491,50.045,16.546743223827317
Chile,CHL,2001,5.8676609577396,0,25.631375238990934,9.073478884681528,30.2974557019342,31.8473112672707,46.0401103650959,24.0912139064368,10.39,49.294,16.557896354309403
Chile,CHL,2002,3.62905823074864,0,25.662901029130683,9.09412537846055,30.2266315481806,32.2572203541974,47.5781540852392,24.1083878092036,10.168,48.966,16.56877565067013
Chile,CHL,2003,4.556949756395,0,25.709051954206863,9.12979717151511,30.632445060483,35.060974530422,49.6241578668573,23.3991354336352,9.765,49.654,16.579254782691756
Chile,CHL,2004,5.01507138066679,0,25.773661605634548,9.184440080383101,30.2036105406693,39.6857495127581,53.1101367060491,21.2432272791054,10.162,49.771,16.58922152525145
Chile,CHL,2005,4.89870698305,0,25.830392026320368,9.231395400951504,31.8869622274946,40.1755720117677,56.8917459257983,23.2677008688995,9.34,50.534,16.598996625368873
Chile,CHL,2006,3.09101971918484,0,25.889132434865306,9.28033784993975,29.845960844309,43.8656742012527,63.9178173335754,22.1863203847965,9.024,51.749,16.60879458492555
Chile,CHL,2007,6.11348994449279,0,25.939523516760165,9.320923038703008,31.8471728185062,45.1298518961412,67.170439778654,22.3480226743137,8.427,52.515,16.618600478057157
Chile,CHL,2008,10.4571112912905,0,25.97671710748008,9.348108161525323,39.5140654492302,41.1625607909457,67.3794288491707,28.8969424713549,9.285,53.111,16.628608945954756
Chile,CHL,2009,7.42256247901114,0,25.96547376499731,9.326595406967382,29.5703961672807,37.1156347954105,69.7901267105444,22.9200079230625,11.313,51.751,16.638878358029928
Chile,CHL,2010,6.84144686822969,0,26.02234217417567,9.373373478590159,31.8136858179228,37.9039943181834,75.9717463537977,24.7754676570281,8.547,53.754,16.648968695585513
Chile,CHL,2011,10.4897738062099,0,26.08272108850909,9.423838781768866,34.791862534307,37.6897802757301,78.4488164331782,26.6462967172305,7.492,55.627,16.658882306740225
Chile,CHL,2012,11.9097449984476,0,26.142454395772955,9.473825737876888,34.3105523875723,33.8455905055936,79.0477470068817,28.7913494676329,6.79,55.783,16.668628657896065
Chile,CHL,2013,7.61396398988729,0,26.175003946939714,9.496725525953552,33.05582436367,32.0874635900496,80.8348352408706,27.4969587981046,6.361,56.074,16.678278420986157
Chile,CHL,2014,9.83500371391784,0,26.192771656897424,9.504425086319456,32.630725154845,33.0039029654952,85.5660105453307,25.1580934163783,6.761,56.019,16.688346570577966
Chile,CHL,2015,7.32780348720507,0,26.214062808130546,9.51542198201509,30.1580309876418,29.1910794910787,89.8052634747071,25.5994379464857,6.605,56.012,16.698640826115454
Chile,CHL,2016,4.55707488144666,0,26.23144131084018,9.520909874463499,28.1347029773834,27.9231581095558,93.9009726511139,23.7087902926512,6.926,55.645,16.71053143637668
Chile,CHL,2017,1.89647029832423,0,26.244926923609363,9.518774932673791,27.6947821330283,28.3313768335469,98.434691789482,22.636669962414,7.29,55.774,16.726151990935566
Chile,CHL,2018,2.68461345207235,0,26.284051761736173,9.539940142810483,29.6480058934679,28.5290447397051,100.0,24.2030784241886,7.647,55.563,16.74411161892569
Chile,CHL,2019,4.87956164130562,0,26.290375400657762,9.528349862015409,29.7370868110317,27.8746677570512,102.567787213795,24.9390098912825,7.533,55.286,16.76202553864235
Chile,CHL,2020,4.50610139661116,0,26.226972503338065,9.45134052835262,26.8524733201136,31.3303902428612,112.481705102267,21.0582071011998,11.006,50.194,16.775631974985448
Chile,CHL,2021,5.04984570470096,0,26.334336624060757,9.548761200091125,32.8648637520698,31.9735835020867,120.259540425025,24.0686079961728,9.325,52.209,16.78557542396963
Chile,CHL,2022,6.90624319971523,0,26.35471496874647,9.563484403497101,39.4726731414487,35.515107072528,129.776620051111,25.5883785104755,8.299,55.178,16.79123056524937
Colombia,COL,1995,1.04693022657461,0,25.733979691275344,8.335781067712007,20.9634874285564,14.5337428892103,20.5298320481986,25.7987433287578,8.72,62.11,17.39819862356333
Colombia,COL,1996,3.20284924848693,0,25.754329763920204,8.337881388661883,20.8446454849312,15.199461701397,23.9928818828295,22.1509386589832,11.81,60.031,17.41644837525832
Colombia,COL,1997,5.21507527765445,0,25.78805747270563,8.353769536339703,20.7555243452086,14.8415437434707,28.0332479065523,20.9237506240474,12.14,59.96,17.434287936365923
Colombia,COL,1998,2.87230262380067,0,25.79373914229317,8.342106284997202,20.9015722165226,15.0073508369912,32.1746123497846,19.7280791808155,15.0,57.908,17.451632857295973
Colombia,COL,1999,1.74771154695899,0,25.750789727643095,8.282414714514992,17.8027005640253,18.3465787501541,36.235994629849,12.8801341708134,20.06,53.954,17.468375013128107
Colombia,COL,2000,2.43950747934181,0,25.7796187634929,8.295045436309676,16.7519457538687,15.915139715438,48.4386000792737,14.8956270290748,20.52,53.752,17.484573327183224
Colombia,COL,2001,2.58851936306874,0,25.796258534501614,8.295929883596896,18.5139760284435,15.3871357665009,51.5960451787335,16.0322513515548,15.04,57.467,17.500328650904716
Colombia,COL,2002,2.17844751407948,0,25.820989980158423,8.30531266009229,18.1670695368963,14.8155696775272,54.6753954825322,17.2515418448331,14.481,56.956,17.515677320066136
Colombia,COL,2003,1.81783931129221,0,25.859424537287648,8.328935901516092,19.9408838054673,16.5752997117627,58.409186355082,18.6818190163212,13.221,58.524,17.530488635771558
Colombia,COL,2004,2.66083488771203,0,25.911381321159553,8.36661098008095,19.0926755089972,16.7707514248023,62.6631469099713,19.4409966142669,13.717,57.54,17.544770341078607
Colombia,COL,2005,7.02979401438226,0,25.958539307458103,8.400112442991798,20.4516537557921,16.9710437391629,65.641649169763,21.6562413080915,11.062,58.113,17.558426864466302
Colombia,COL,2006,4.17238510059527,0,26.023548361925414,8.452132845692192,21.9127682099769,17.7285877506526,69.4538935451872,22.9389629039528,11.091,57.453,17.571415516233223
Colombia,COL,2007,4.30867680626702,0,26.08875723355516,8.504942042896799,20.6657549719258,16.4331421263647,73.0669085713017,23.4542806868516,11.204,56.734,17.58381519065836
Colombia,COL,2008,4.35627834630068,0,26.121064160959364,8.525570234840531,21.0580542813617,18.1095951350739,78.676534926607,23.7209214485662,11.273,56.929,17.59549392611883
Colombia,COL,2009,3.45627065154006,0,26.132396196674822,8.525586857496464,18.731632819883,16.4244956875755,81.8741266960052,21.9875830884376,12.066,58.869,17.60680933917836
Colombia,COL,2010,2.24433595561185,0,26.17636197045728,8.55828378412453,17.923758408999,16.3408447597692,84.9893228316443,21.8887622688674,11.153,59.601,17.618078186332745
Colombia,COL,2011,4.37269536127325,0,26.243533509487648,8.61451949241124,20.1939184812196,19.2765050733171,90.4174237688204,22.9955914400596,10.288,60.563,17.629014017076404
Colombia,COL,2012,4.05728041313345,0,26.281913828908642,8.642503161832831,20.0239457350036,18.8112052836655,93.6875101031042,22.1046440622529,9.959,61.29,17.639410667075815
Colombia,COL,2013,4.24252457969381,0,26.331979308279326,8.68266829338896,19.9002090764088,18.0864397214368,95.4747646532672,22.1825448506007,9.246,61.048,17.649311014890362
Colombia,COL,2014,4.24107256687865,0,26.375986911366986,8.717204527242865,20.8527165314595,16.6347491096509,97.6092294031772,24.0033136584861,8.799,61.095,17.658782384124123
Colombia,COL,2015,3.95939854860997,0,26.405117479941964,8.736915155146773,22.7105526089485,15.6502115094968,99.9999999999999,23.7736922946917,8.572,61.276,17.66820232479519
Colombia,COL,2016,4.90164572903473,0,26.42577643168012,8.746887987976592,21.4855137060046,14.7171392781975,105.148334305146,23.1674195572494,8.922,60.495,17.678888443703528
Colombia,COL,2017,4.39318232765433,0,26.439278476119597,8.745267136356839,20.1376251940583,15.1452897484006,110.546372091236,21.5993768407696,9.086,60.01,17.694011339762756
Colombia,COL,2018,3.38083573220192,0,26.464598445858627,8.751631238590118,20.6350331193542,15.8997196775431,115.665309926839,21.1954755611258,9.36,59.134,17.71296720726851
Colombia,COL,2019,4.33058240931506,0,26.495969734577574,8.764695057884413,21.6904953267149,15.8680386541241,120.294953383022,21.3806095458027,10.28,57.708,17.73127467669316
Colombia,COL,2020,2.75889428953141,0,26.42139796417336,8.675422267164182,20.5332954086799,13.5222755593302,122.077393324367,19.1281469366662,15.983,53.285,17.74597569700918
Colombia,COL,2021,3.00175693787234,0,26.523965366433554,8.76655146026628,23.8621404387264,16.1970059548864,131.602009615523,18.9169518896828,13.898,55.388,17.757413906167276
Colombia,COL,2022,4.97568342327735,0,26.59432022626763,8.82999150438732,27.8415774759813,20.2324003888988,151.166720491043,19.7440316344297,10.547,56.497,17.76432872188031
Costa Rica,CRI,1995,2.90967964192101,0,23.923451298609784,8.834575464683397,41.6451600466317,38.1292145023082,15.1197391975637,19.5418396212549,5.18,55.024,15.088875833926386
Costa Rica,CRI,1996,3.65588697118439,0,23.936865519644876,8.824921305760522,44.0451709865534,40.0119930195513,17.3990499869331,17.7504799592427,6.16,52.522,15.111944213884353
Costa Rica,CRI,1997,3.24576223328059,0,23.990180344223425,8.85573899965168,46.0041297835824,41.609068314288,19.9532118950633,20.0544180745753,5.68,54.828,15.134441344571746
Costa Rica,CRI,1998,4.49056201812519,0,24.05928942235642,8.903156521415818,48.0751801912515,43.9628410453671,22.3352652258097,22.6617794576162,5.33,56.509,15.156132900940602
Costa Rica,CRI,1999,4.34566834779079,0,24.100573497310886,8.92371978675014,44.9807480213625,42.5578657678708,24.7987269060483,21.079798061774,5.9,56.168,15.176853710560748
Costa Rica,CRI,2000,4.8184645000041,0,24.13853108701389,8.94194149413173,43.5946013517536,42.9303221800166,27.1272563263351,20.6866903080431,5.08,55.879,15.196589592882162
Costa Rica,CRI,2001,3.89233617537997,0,24.172847194834475,8.95782451648278,40.3441862150797,40.5085725030293,29.7642800693996,20.1154891211379,6.051,56.586,15.215022678351694
Costa Rica,CRI,2002,4.36202694033196,0,24.2064451722008,8.9744450029656,41.1894091289423,39.2245352070616,32.6772763130493,19.8863193754647,6.396,55.935,15.232000169235201
Costa Rica,CRI,2003,4.48353970316272,0,24.24871105051788,9.000831555901629,42.6559946171311,40.6717129184331,36.1568301367188,18.9650510388737,6.654,56.047,15.247879494616253
Costa Rica,CRI,2004,5.82312653331866,0,24.29200614055913,9.02891799305807,43.0488237336246,42.2076534629626,40.9838933026056,18.9299706136343,6.445,55.079,15.263088147501064
Costa Rica,CRI,2005,7.62843539507747,0,24.331002466697722,9.053189043329981,45.7581415316241,43.4645223606983,46.3172607175924,18.9641457289161,6.749,57.172,15.277813423367741
Costa Rica,CRI,2006,7.92850433083463,0,24.401709691873997,9.109567848234958,46.500519504199,43.3140351079473,52.3312376594323,21.0856415116238,5.926,57.053,15.292141843639039
Costa Rica,CRI,2007,8.3374260915909,0,24.480660714501447,9.174491500822915,45.8744583358438,40.5821375087135,57.8348019057919,23.2867682665278,4.557,58.629,15.306169213678531
Costa Rica,CRI,2008,7.90900719295,0,24.526954191941677,9.206939439403378,47.5950520588816,38.8064606497786,64.4417257874399,24.6107400910812,4.934,57.907,15.320014752538299
Costa Rica,CRI,2009,5.25151067240009,0,24.518181262676944,9.184662570588427,35.1270126988261,34.6323050255358,70.6934308524083,18.4529135966346,7.824,55.75,15.333518692088514
Costa Rica,CRI,2010,5.06371199095705,0,24.570397394150298,9.22400480396808,34.6826783368543,32.82941134623,75.3795887466929,19.8339185208212,7.171,54.965,15.346392590182212
Costa Rica,CRI,2011,6.39172539630007,0,24.613487144066273,9.25469428826327,36.166675629521,32.4724708762935,78.8419429690948,20.048179597052,9.518,54.849,15.358792855803006
Costa Rica,CRI,2012,5.70866124861953,0,24.66115851509915,9.29032985624278,35.3972219598484,31.651317336096,82.574031174427,19.8541955082209,9.11,58.47,15.370828658856366
Costa Rica,CRI,2013,6.291277352193,0,24.685800064082027,9.30343868674085,33.4747612272177,30.591649361733,86.3643539920056,19.5904601619159,8.218,58.427,15.382361377341175
Costa Rica,CRI,2014,6.23293661039784,0,24.720608266759534,9.327297429875923,33.8283267690352,31.3629152830375,91.7249207202092,19.2231532888574,8.499,58.734,15.393310836883613
Costa Rica,CRI,2015,5.23639457666332,0,24.756477996326414,9.352703725399449,30.7579040744168,29.9956578645001,95.3528389066229,18.8537264419312,8.415,57.521,15.403774270926966
Costa Rica,CRI,2016,4.45296211770326,0,24.797661428761653,9.383732450565807,30.9183818764451,31.2600962991367,97.220576749505,18.888940977993,8.085,54.861,15.41392897819585
Costa Rica,CRI,2017,4.83327522072814,0,24.838397329614946,9.41468121825914,32.3092705969748,32.7626831473135,100.0,18.0648742422053,7.729,55.224,15.423716111355805
Costa Rica,CRI,2018,4.829438721344,0,24.864220078023163,9.431157813658707,33.2068312402047,33.7385107753206,102.192478428228,18.3698605660091,9.01,56.605,15.43306226436445
Costa Rica,CRI,2019,4.22094016660926,0,24.8881076038578,9.446394056026751,31.4352084586788,34.3253215588929,104.815546909463,16.0640851994889,10.807,57.313,15.44171354783105
Costa Rica,CRI,2020,3.37043523311192,0,24.84443410682682,9.395162848312278,28.2333885921707,31.906497656809,105.625344746431,16.1630546689459,16.432,50.66,15.449271258514543
Costa Rica,CRI,2021,5.53072986406839,0,24.92080017699466,9.465524849869553,34.6052852757431,36.1763570269654,108.13302861564,18.5817848852788,15.139,52.41,15.455275327125108
Costa Rica,CRI,2022,5.30504327929944,0,24.965309685355066,9.504834045314173,39.092640355884,40.5665549762927,114.924199272791,18.2705129673436,11.325,54.529,15.460475640040892
Czechia,CZE,1995,4.26880344926224,0,25.47567430568661,9.325377424446746,43.2763517771655,40.2107114801298,56.0090663962654,34.1705161792288,4.083,59.037,16.150296881239864
Czechia,CZE,1996,2.12988014189172,0,25.517443850935337,9.368310782687827,42.9643215407365,38.1331744344009,61.5568170307906,36.1060650374059,3.852,58.858,16.149133068247515
Czechia,CZE,1997,2.06897648067951,0,25.51224706054749,9.364191619792722,44.3903777934718,40.2495352669475,66.6731162790698,32.9779343123168,4.674,58.164,16.148055440754774
Czechia,CZE,1998,5.53855971351502,0,25.508675022446884,9.361567029208683,42.3643157082551,42.0515119928184,73.2123913122443,30.9406275734667,6.455,57.094,16.1471079932382
Czechia,CZE,1999,9.68588830944053,0,25.522421593339402,9.376335359444152,43.2388970533732,42.7603315249161,75.4393631034776,29.8259685048667,8.702,55.684,16.146086233895247
Czechia,CZE,2000,8.06603108565235,0,25.5616521971652,9.418370104350744,49.9553490796798,48.0909898172434,76.8290570552471,31.9462982061267,8.764,55.109,16.14328209281446
Czechia,CZE,2001,8.31864159453878,0,25.59162816056323,9.452103264792129,50.1559443005111,48.8565118571175,80.5854485849962,32.1208037141264,8.128,55.113,16.1395248957711
Czechia,CZE,2002,10.3370102281862,0,25.607204766170128,9.469608886574672,46.3305217203237,45.0041286043534,82.7808777661872,30.6170386869923,7.281,55.409,16.137595879595455
Czechia,CZE,2003,2.01944879947117,0,25.642414450302457,9.505104776614187,48.2454810636058,46.728047793977,83.851004907602,29.6936161833104,7.777,54.797,16.137309673688264
Czechia,CZE,2004,5.36117804621235,0,25.689434105199886,9.551820083028593,56.431120090335,57.0578398918942,87.2461700967775,30.0251006184385,8.298,54.268,16.13761402217129
Czechia,CZE,2005,10.0115335790166,0,25.753362604654775,9.614365322683012,59.4847335388564,61.813226864735,87.3290053357964,29.5512145266574,7.927,54.653,16.13899728197176
Czechia,CZE,2006,4.56406980590854,0,25.81884067816151,9.677135439897429,62.1529584259566,64.875423442478,87.9002290063603,30.3827288430281,7.141,55.029,16.14170523826408
Czechia,CZE,2007,7.26437054022737,0,25.873047941975784,9.725507281657855,63.6782481196559,66.1007691863238,91.012232722385,32.3943078087427,5.316,55.643,16.147540660317933
Czechia,CZE,2008,3.72245749433628,0,25.899557555998577,9.743722769650713,60.7908510312007,62.9516480907081,92.8411974747606,31.3311121334897,4.393,55.932,16.155834786347864
Czechia,CZE,2009,2.54134141893611,0,25.851864812979183,9.69033273211714,54.4518147241498,58.3454298084121,95.243761183432,26.8007900220518,6.662,54.772,16.161532080862045
Czechia,CZE,2010,4.86336501936901,0,25.875922122920194,9.711476425316345,62.4859061276726,65.5430054071382,93.8862385286586,27.3598689664327,7.281,54.186,16.16444569760385
Czechia,CZE,2011,1.82465874546556,0,25.893372570562995,9.726859396285791,67.040951691926,70.8218671927368,93.8669242910919,27.1909200720868,6.712,54.351,16.166513174277203
Czechia,CZE,2012,4.51656746777655,0,25.88549155378194,9.717579122947328,70.8826700109956,75.6461865650325,95.2288592739161,26.3598482921618,6.979,54.547,16.167912430834612
Czechia,CZE,2013,3.47571024002001,0,25.88503241165681,9.716788281361694,70.3640354339119,76.0583816157677,96.5284520282035,25.0131854916867,6.953,55.16,16.168244130295115
Czechia,CZE,2014,3.86353982265705,0,25.907401379328576,9.738104473218188,75.6207076036768,81.9542745743788,99.0174732187288,26.010121115587,6.108,55.686,16.16929690611039
Czechia,CZE,2015,0.904050969999615,0,25.959883584643812,9.788620791048697,74.6168853659096,80.5587781149995,100.0,27.9832480718333,5.048,56.419,16.171262793595115
Czechia,CZE,2016,5.52835275386419,0,25.984939882510375,9.811756604756825,71.4791907144509,79.1070766309635,101.141450601203,26.023974368302,3.952,57.553,16.173183277753544
Czechia,CZE,2017,5.13872541173649,0,26.03533565513498,9.859495950745947,71.5055129948816,79.0271394981121,102.463313041463,26.3716254172828,2.893,58.48,16.175839704389034
Czechia,CZE,2018,3.34323305768324,0,26.067028955088873,9.887844978076842,71.0049473632267,76.9435759590934,105.094134396687,27.1968397790995,2.246,59.197,16.17918397701203
Czechia,CZE,2019,4.25745331930823,0,26.09687779937535,9.913755933721298,67.8912433363527,73.8797803262645,109.181196357873,27.6070370740005,2.015,59.16,16.18312186565405
Czechia,CZE,2020,3.46193600434273,0,26.04027604039638,9.85472194792021,63.1995482324718,69.9487715380852,113.896080241329,26.1535249410112,2.551,58.265,16.18555409247617
Czechia,CZE,2021,4.57464586893815,0,26.075189619120138,9.907754240744222,69.7667775410123,72.7282340956374,117.686324924475,30.217801872308,2.803,58.155,16.167435378375917
Czechia,CZE,2022,3.62387319468991,0,26.098427550170417,9.915282446122491,75.4707339692595,76.4523242521964,127.745387947018,32.1550605577757,2.224,58.57,16.183145104047927
Denmark,DNK,1995,2.23744289173865,0,26.146711169850963,10.676144608611429,31.9026457360928,36.6119570369652,67.9688068772911,20.6864217231064,6.992,60.094,15.470566561239536
Denmark,DNK,1996,0.412212569270951,0,26.17529959627228,10.6990737716134,31.4038823862481,37.0673836258126,69.3378234553065,20.0636979330763,6.844,60.74,15.476225824658881
Denmark,DNK,1997,1.60868342201278,0,26.207388110246164,10.727006635893968,33.4056013518683,37.7628610500949,70.7342314519883,22.0619461647345,5.4,61.906,15.480381474352196
Denmark,DNK,1998,3.77116701349912,0,26.2293272647402,10.745314165151992,34.1125582027396,37.1865605187066,71.6057782339504,22.6551482928795,5.039,61.895,15.484013099588203
Denmark,DNK,1999,9.46697462674685,0,26.25838130039142,10.771059338341352,33.3487612672171,39.3484366798101,72.8121592498108,20.8877451002436,5.142,62.418,15.48732196205007
Denmark,DNK,2000,21.9380936434814,0,26.29516503301258,10.804500734774217,38.1366854891628,44.8472655641397,75.0096114947515,22.3515417649134,4.476,62.604,15.490664298238363
Denmark,DNK,2001,5.63524699016127,0,26.303362868727106,10.809115413699189,38.4140819246082,45.5544939498925,76.8986642214462,21.8251665240861,4.164,62.44,15.494247455027917
Denmark,DNK,2002,2.48030851638993,0,26.308015484221308,10.81057315793998,38.852495620333,45.7044791859005,78.703973761785,21.343037915222,4.274,62.837,15.497442326281327
Denmark,DNK,2003,0.543258463167203,0,26.311908482226503,10.811746051504858,37.0432985323193,43.8384088674947,79.8702327059957,20.921735623489,5.398,61.944,15.500162430721643
Denmark,DNK,2004,-3.50243080506856,0,26.33824091316411,10.835494159621943,38.2793303141397,43.9284349569116,81.5440996039792,21.6913159962349,5.204,62.502,15.502746753542171
Denmark,DNK,2005,4.857700582033,0,26.36133851106014,10.855836940183876,41.9476153409526,47.452125515225,83.9141169255452,22.2064484414116,4.83,62.479,15.505501570876264
Denmark,DNK,2006,0.84318706518409,0,26.399722412437075,10.890934389971612,46.6366891837203,50.7300470194145,85.6563246788875,24.298292041809,3.897,63.359,15.508788022465463
Denmark,DNK,2007,3.69711411627472,0,26.408773714812966,10.89555103180429,48.5853161257883,51.4825350512378,87.7397268340785,25.2778355849778,3.801,63.213,15.513222683008678
Denmark,DNK,2008,0.620106753447922,0,26.403640394390965,10.884542235479698,50.6524324898078,54.1757974140397,91.3674951508409,23.9840992692638,3.683,62.685,15.519098158911268
Denmark,DNK,2009,1.17390242059711,0,26.353330324588597,10.828881375056534,42.6289658299793,47.1260734604538,91.8508495333326,19.0883667318809,6.409,60.263,15.524448949532061
Denmark,DNK,2010,-3.65466908301772,0,26.371867358684792,10.842976437607636,43.5770492484191,50.5229276395878,94.8121878576405,18.076046184296,7.747,58.579,15.528890921077156
Denmark,DNK,2011,3.94150318758658,0,26.385146575977885,10.852138276348779,47.4256465609762,53.8201489280677,95.4176997019678,19.1269610928281,7.769,58.151,15.533008299629106
Denmark,DNK,2012,-4.99767032555428,0,26.38740901265487,10.850637990599564,48.610476322948,54.6304940173438,97.6840452830364,19.4663909354907,7.798,57.45,15.536771022055307
Denmark,DNK,2013,0.198012180552081,0,26.396699135245953,10.85575909958313,48.2213220971567,54.8288189867113,98.5516465299522,19.6908056273214,7.384,56.887,15.540940035662826
Denmark,DNK,2014,1.86330528301876,0,26.412763350153053,10.866752781660125,47.6507769059402,54.6131394364014,99.5688065278568,20.0910205766906,6.925,57.015,15.546010568492928
Denmark,DNK,2015,0.611475183333102,0,26.435919085841395,10.882844278851595,48.6300540046819,55.418174402012,100.0,20.6312059092337,6.278,57.469,15.553074806989798
Denmark,DNK,2016,2.49237426030716,0,26.467862973399864,10.906984239968715,46.7428482622986,53.4259805224841,100.254595166531,21.7753956968394,5.989,57.957,15.560878733431151
Denmark,DNK,2017,1.08613294747868,0,26.495689561090575,10.928377318622053,47.9020131257278,55.0773767829077,101.442272869261,22.0530624616472,5.833,58.122,15.567312242468525
Denmark,DNK,2018,2.45600096718496,0,26.51538960778206,10.943118976054743,50.4151919422829,56.5598044910739,102.200915843683,22.5992898345269,5.131,58.649,15.572270631727315
Denmark,DNK,2019,-1.09718546490012,0,26.53021405032077,10.954362109434527,51.5776463887491,58.6471822154845,103.272793166615,21.8530882279229,5.018,59.239,15.575851940886242
Denmark,DNK,2020,-0.0743320621366246,0,26.505670171713103,10.926901819052095,48.6360796351401,55.1198016695417,106.294891053228,22.5048296275353,5.637,58.522,15.578768352661008
Denmark,DNK,2021,4.29687108194363,0,26.571874697124244,10.988772199569139,52.0092643854006,58.7029441323133,109.331399880376,23.9846974424797,5.043,59.388,15.583102497555105
Denmark,DNK,2022,8.54961113766172,0,26.598820130735596,11.007842608533094,58.9172745882207,70.0123894394154,118.15112287215,23.8805424830233,4.434,60.591,15.590977522202506
Estonia,EST,1995,4.592689682119,0,23.050935601130103,8.873122165795815,73.1861262675433,65.9013474101197,30.9637043680685,26.4111323654494,9.659,55.871,14.177813435334286
Estonia,EST,1996,3.46531703682218,0,23.09918289884341,8.936123109884393,71.6981931917923,61.2792495590997,37.9427636992022,27.4830229594263,9.915,55.142,14.163059788959016
Estonia,EST,1997,5.3167878717308,0,23.221843042001076,9.07019244544439,80.6689784959639,70.3823658944387,41.7076241193452,30.7232535651635,10.369,54.525,14.151650596556689
Estonia,EST,1998,10.4966423724993,0,23.264325981287083,9.122280974776283,83.203890024196,73.6343458033252,44.5831582208243,31.6245038899654,9.51,54.252,14.1420450065108
Estonia,EST,1999,5.6608955345096,0,23.260066671725323,9.115076842455368,74.2503456699339,69.866107922999,47.4636838945051,25.9038094343294,11.573,51.9,14.144989829269953
Estonia,EST,2000,7.31923766598522,0,23.356173211084776,9.206346310197524,64.8682158484488,61.6273943170743,49.2125813156702,28.4761032107323,13.36,50.642,14.149826900887252
Estonia,EST,2001,9.47918147111243,0,23.414476781353915,9.271019511711213,65.2050237374212,61.2519641640865,52.5592696387272,29.5816600637549,13.135,50.216,14.1434572696427
Estonia,EST,2002,4.59059944726891,0,23.479996395410243,9.342873463731781,65.3623356999864,57.9558790066704,55.1124218500112,32.9403470466266,10.026,51.165,14.137122931678464
Estonia,EST,2003,10.5149208720017,0,23.553249321692217,9.422402614494345,65.6145869380106,57.1622882965674,57.2555311524255,35.1972330716733,11.288,51.804,14.13084670719787
Estonia,EST,2004,8.94863599334533,0,23.61907458746716,9.494206085373245,68.8988723961921,61.0793356433405,59.9410843033582,34.6565094264266,10.248,52.484,14.124868502093916
Estonia,EST,2005,21.6743735548716,0,23.710070263823862,9.590924316976547,70.5037965242827,65.435020060353,63.491844041816,33.3572241514131,8.033,53.523,14.119145946847318
Estonia,EST,2006,10.3282677580747,0,23.803247109415135,9.68999771816622,73.3764563602288,63.2667645864486,69.1925097102798,39.8322417464015,5.915,56.742,14.113249391248916
Estonia,EST,2007,13.5111961567385,0,23.876303691027243,9.767616185129226,71.3890284778055,62.5985727746292,77.7435886545874,40.0079164292368,4.592,57.554,14.108687505898017
Estonia,EST,2008,8.12295909046486,0,23.82361994664688,9.717613777944274,70.2967987125335,66.3922524308488,83.0321144877441,31.6350388348486,5.455,57.7,14.106006168702605
Estonia,EST,2009,9.50590313222057,0,23.665455580702297,9.561377092773895,55.9003714727917,60.8643762008331,82.7093838181761,21.0097951748164,13.548,52.419,14.104078487928401
Estonia,EST,2010,13.2776301644786,0,23.68960429045797,9.587806382214861,68.6289078910852,75.0493161875336,84.2166401800204,21.5886490990532,16.707,50.302,14.101797908243109
Estonia,EST,2011,4.82100708113248,0,23.759718655594437,9.660956575587768,80.7881884166076,86.6037914150865,88.8264373928368,25.5668198653304,12.328,53.66,14.098762080006669
Estonia,EST,2012,7.76458523010248,0,23.791490545921732,9.696307910029503,84.5521341507317,86.2077922686801,92.4436059228937,29.3561832486618,10.021,55.063,14.09518263589223
Estonia,EST,2013,4.37152766625212,0,23.805969504431655,9.714345786565678,81.8846643269787,84.5681702038371,96.1702387775993,27.2284110484261,8.631,55.919,14.091623717865975
Estonia,EST,2014,6.689355477049,0,23.83563865579339,9.74663749967839,78.3760418502864,81.8654328816924,98.9741910723403,27.1507214653306,7.352,56.502,14.089001156114996
Estonia,EST,2015,-3.12556273605922,0,23.853999263941237,9.764342582530823,73.5016912601311,77.4354984416443,100.0,25.0942424450698,6.412,58.131,14.089656681410414
Estonia,EST,2016,3.8456728374778,0,23.885067264773177,9.795119461107223,73.4011590079231,77.00753773581,102.187309907464,25.2033229859789,6.882,58.403,14.089947803665954
