state,year,month,all_births,white_births,black_births,hisp_births,private_births,medicaid_births,married_births,unmarried_births,fbhisp_births,nbhisp_births,under20_births,age2035_births,age35plus_births,monthcode,year_mth
Illinois,2016,February,11920,6305,2072,2488,6821,4764,7060,4860,1222,1261,621,9154,2145,0.08,2016.08
Illinois,2016,March,12834,6951,2120,2661,7500,4973,7669,5165,1318,1338,711,9792,2331,0.17,2016.17
Illinois,2016,April,12627,6996,1955,2567,7683,4599,7827,4800,1269,1295,635,9663,2329,0.25,2016.25
Illinois,2016,May,13190,7228,2070,2773,7873,4957,8204,4986,1326,1444,651,10124,2415,0.33,2016.33
Illinois,2016,June,13230,7059,2138,2809,7797,5012,8147,5083,1388,1415,619,10176,2435,0.42,2016.42
Illinois,2016,July,13953,7397,2355,2957,8228,5269,8496,5457,1427,1525,647,10653,2653,0.5,2016.5
Illinois,2016,August,14068,7559,2291,2954,8246,5426,8571,5497,1451,1496,704,10734,2630,0.58,2016.58
Illinois,2016,September,13234,7180,2112,2782,7700,5106,8029,5205,1363,1416,631,10174,2429,0.67,2016.67
Illinois,2016,October,12675,6720,2084,2720,7334,4934,7708,4967,1351,1368,629,9632,2414,0.75,2016.75
Illinois,2016,November,12085,6311,2074,2547,6944,4829,7163,4922,1233,1312,596,9213,2276,0.83,2016.83
Illinois,2016,December,12384,6294,2167,2698,7060,4960,7206,5178,1309,1381,653,9390,2341,0.92,2016.92
Illinois,2017,January,12009,6272,2218,2505,6495,5155,6916,5092,1183,1318,645,9064,2300,0,2017
Illinois,2017,February,11190,5834,2003,2400,6159,4696,6582,4607,1143,1252,551,8473,2166,0.08,2017.08
Illinois,2017,March,12359,6580,2127,2574,6933,5088,7381,4978,1186,1387,616,9422,2321,0.17,2017.17
Illinois,2017,April,11878,6394,1962,2464,6890,4658,7385,4491,1138,1321,583,8957,2338,0.25,2017.25
Illinois,2017,May,12854,6921,2023,2709,7423,5088,7999,4853,1275,1430,568,9833,2453,0.33,2017.33
Illinois,2017,June,12677,6728,2108,2663,7234,5090,7800,4877,1232,1429,581,9545,2551,0.42,2017.42
Illinois,2017,July,13171,6967,2250,2800,7459,5362,7992,5176,1295,1502,640,9996,2535,0.5,2017.5
Illinois,2017,August,13663,7243,2309,2912,7813,5467,8292,5370,1361,1548,615,10434,2614,0.58,2017.58
Illinois,2017,September,12851,6718,2236,2754,7197,5268,7729,5121,1310,1440,601,9794,2456,0.67,2017.67
Illinois,2017,October,12747,6755,2196,2661,7268,5076,7702,5043,1223,1438,565,9708,2474,0.75,2017.75
Illinois,2017,November,12015,6355,2040,2518,6715,4891,7175,4839,1189,1328,582,9059,2374,0.83,2017.83
Illinois,2017,December,11976,6158,2213,2468,6595,5013,7025,4949,1115,1348,615,9118,2243,0.92,2017.92
Illinois,2018,January,11859,6254,2122,2398,6544,4934,6956,4902,1115,1282,599,8912,2348,0,2018
Illinois,2018,February,10948,5795,2009,2215,6054,4549,6478,4466,986,1229,512,8317,2119,0.08,2018.08
Illinois,2018,March,12342,6514,2141,2560,6893,5052,7392,4948,1177,1383,564,9332,2446,0.17,2018.17
Illinois,2018,April,11706,6285,1981,2423,6824,4507,7244,4461,1083,1338,506,8855,2345,0.25,2018.25
Illinois,2018,May,12532,6738,2051,2656,7321,4777,7703,4825,1171,1484,544,9407,2581,0.33,2018.33
Illinois,2018,June,12226,6555,1997,2614,7131,4712,7452,4772,1151,1461,505,9304,2417,0.42,2018.42
Illinois,2018,July,12760,6806,2110,2725,7518,4819,7832,4926,1212,1511,550,9602,2608,0.5,2018.5
Illinois,2018,August,13129,7132,2119,2763,7668,5012,8036,5092,1225,1536,591,9901,2637,0.58,2018.58
Illinois,2018,September,12141,6594,1958,2579,7065,4630,7493,4645,1138,1439,534,9169,2438,0.67,2018.67
Illinois,2018,October,12299,6526,2062,2602,7226,4633,7534,4763,1194,1403,521,9228,2550,0.75,2018.75
Illinois,2018,November,11462,6104,1930,2412,6705,4385,6946,4514,1010,1399,523,8590,2349,0.83,2018.83
Illinois,2018,December,11411,5941,2002,2415,6499,4500,6779,4632,1060,1353,510,8583,2318,0.92,2018.92
Illinois,2019,January,11266,5945,1965,2392,6381,4532,6604,4662,1077,1314,505,8400,2361,0,2019
Illinois,2019,February,10571,5578,1704,2340,6053,4146,6351,4220,1056,1281,464,7918,2189,0.08,2019.08
Illinois,2019,March,11428,6110,1868,2425,6784,4236,6980,4446,1053,1372,488,8590,2350,0.17,2019.17
Illinois,2019,April,11375,6238,1741,2412,6790,4230,7002,4373,1006,1402,498,8514,2363,0.25,2019.25
Illinois,2019,May,12080,6561,1873,2547,7254,4456,7451,4625,1081,1465,480,9107,2493,0.33,2019.33
Illinois,2019,June,11633,6260,1884,2448,7021,4254,7208,4423,1096,1348,499,8780,2354,0.42,2019.42
Illinois,2019,July,12928,6885,2131,2837,7619,4909,7885,5041,1213,1617,552,9737,2639,0.5,2019.5
Illinois,2019,August,13015,6798,2219,2906,7658,4937,7881,5132,1220,1677,544,9715,2756,0.58,2019.58
Illinois,2019,September,11761,6199,2070,2477,6838,4563,7013,4745,1097,1376,552,8883,2326,0.67,2019.67
Illinois,2019,October,11923,6317,1948,2561,7036,4509,7262,4661,1106,1443,480,8981,2462,0.75,2019.75
Illinois,2019,November,10920,5769,1888,2319,6336,4245,6523,4394,991,1324,425,8146,2349,0.83,2019.83
Illinois,2019,December,11228,5774,1967,2433,6471,4447,6613,4614,1017,1412,462,8283,2483,0.92,2019.92
Illinois,2020,January,11121,5895,1920,2357,6380,4401,6494,4627,965,1387,459,8404,2258,0,2020
Illinois,2020,February,10434,5509,1810,2196,5969,4118,6151,4282,896,1295,482,7808,2144,0.08,2020.08
Illinois,2020,March,11117,5984,1846,2361,6573,4199,6707,4409,1017,1339,458,8304,2355,0.17,2020.17
Illinois,2020,April,10787,5850,1695,2314,6378,4101,6524,4262,971,1342,440,8052,2295,0.25,2020.25
Illinois,2020,May,11455,6158,1850,2485,6818,4315,7009,4445,1028,1457,434,8568,2453,0.33,2020.33
Illinois,2020,June,11199,5918,1756,2495,6692,4257,6847,4352,997,1496,406,8387,2406,0.42,2020.42
Illinois,2020,July,11965,6275,1979,2660,7147,4508,7149,4815,1060,1599,507,8927,2531,0.5,2020.5
Illinois,2020,August,12048,6348,2069,2583,6991,4735,7085,4962,1084,1494,480,9011,2557,0.58,2020.58
Illinois,2020,September,11356,6069,1853,2477,6591,4415,6752,4604,1038,1437,461,8515,2380,0.67,2020.67
Illinois,2020,October,11021,5822,1803,2418,6420,4306,6547,4473,989,1429,449,8243,2329,0.75,2020.75
Illinois,2020,November,10327,5232,1874,2251,5962,4098,5988,4339,900,1346,425,7661,2241,0.83,2020.83
Illinois,2020,December,10468,5490,1838,2211,5933,4228,6016,4452,850,1355,428,7931,2109,0.92,2020.92
Illinois,2021,January,9798,5230,1657,2091,5682,3861,5745,4052,837,1250,372,7384,2042,0,2021
Illinois,2021,February,9666,5242,1585,2054,5651,3754,5713,3951,830,1223,338,7308,2020,0.08,2021.08
Illinois,2021,March,11322,6275,1776,2243,6851,4193,6958,4364,851,1388,405,8471,2446,0.17,2021.17
Illinois,2021,April,10907,5960,1678,2343,6676,4004,6741,4165,879,1462,362,8206,2339,0.25,2021.25
Illinois,2021,May,11075,6112,1654,2373,6791,4019,6810,4262,935,1434,350,8287,2438,0.33,2021.33
Illinois,2021,June,11921,6531,1847,2520,7341,4319,7322,4598,982,1537,414,8871,2636,0.42,2021.42
Illinois,2021,July,12000,6466,1910,2576,7383,4360,7250,4748,1006,1570,401,8925,2674,0.5,2021.5
Illinois,2021,August,11838,6483,1748,2579,7178,4404,7186,4649,1013,1560,430,8768,2640,0.58,2021.58
Illinois,2021,September,11416,6115,1723,2653,6715,4408,6894,4522,1022,1630,422,8508,2486,0.67,2021.67
Illinois,2021,October,11092,5978,1730,2419,6623,4213,6760,4331,935,1482,377,8240,2475,0.75,2021.75
Illinois,2021,November,10416,5518,1649,2310,6076,4056,6217,4197,942,1366,325,7612,2479,0.83,2021.83
Illinois,2021,December,10738,5572,1822,2385,6190,4277,6309,4424,969,1416,370,7876,2492,0.92,2021.92
Illinois,2022,January,10117,5265,1644,2367,5773,4067,5930,4186,969,1397,373,7392,2352,0,2022
Illinois,2022,February,9603,5082,1498,2164,5547,3817,5723,3879,864,1299,348,7070,2185,0.08,2022.08
Illinois,2022,March,10681,5654,1628,2487,6307,4152,6514,4165,978,1508,389,7826,2466,0.17,2022.17
Illinois,2022,April,10166,5474,1557,2266,6009,3888,6272,3893,879,1386,332,7520,2314,0.25,2022.25
Illinois,2022,May,10743,5749,1508,2499,6530,3981,6796,3943,982,1515,334,7938,2471,0.33,2022.33
Illinois,2022,June,11028,5866,1703,2503,6592,4195,6677,4350,984,1519,417,8120,2491,0.42,2022.42
Illinois,2022,July,11315,6099,1634,2552,6805,4249,6921,4394,972,1580,401,8470,2444,0.5,2022.5
Illinois,2022,August,11721,6214,1712,2807,6979,4471,7150,4567,1119,1685,419,8643,2659,0.58,2022.58
Illinois,2022,September,10823,5801,1514,2593,6331,4268,6564,4259,1044,1547,372,8066,2385,0.67,2022.67
Illinois,2022,October,10714,5721,1574,2484,6350,4111,6648,4064,1025,1456,370,7869,2475,0.75,2022.75
Illinois,2022,November,10766,5650,1616,2473,6252,4243,6424,4340,985,1487,381,7950,2435,0.83,2022.83
Illinois,2022,December,10673,5532,1708,2515,6109,4316,6175,4495,1046,1466,402,7840,2431,0.92,2022.92
Indiana,2016,January,6504,4850,761,583,3309,2811,3706,2798,314,266,422,5291,791,0,2016
Indiana,2016,February,6409,4749,786,543,3247,2733,3620,2789,294,248,429,5179,801,0.08,2016.08
Indiana,2016,March,6921,5180,821,620,3578,2900,3924,2997,340,277,449,5626,846,0.17,2016.17
Indiana,2016,April,6624,5021,756,536,3554,2651,3908,2716,314,215,394,5433,797,0.25,2016.25
Indiana,2016,May,6887,5134,764,668,3598,2866,4023,2864,402,264,432,5594,861,0.33,2016.33
Indiana,2016,June,7132,5313,860,641,3711,2969,4074,3058,350,289,458,5842,832,0.42,2016.42
Indiana,2016,July,7250,5451,811,675,3774,2997,4156,3094,366,307,445,5906,899,0.5,2016.5
Indiana,2016,August,7562,5742,813,670,4020,3075,4385,3177,379,288,489,6165,908,0.58,2016.58
Indiana,2016,September,7204,5410,853,623,3770,2989,4203,3001,349,272,445,5850,909,0.67,2016.67
Indiana,2016,October,6937,5191,813,611,3612,2912,3958,2979,348,259,478,5575,884,0.75,2016.75
Indiana,2016,November,6752,4976,852,619,3503,2798,3803,2949,380,236,408,5420,924,0.83,2016.83
Indiana,2016,December,6909,5022,878,653,3526,2937,3883,3026,380,271,451,5563,895,0.92,2016.92
Indiana,2017,January,6605,4908,785,594,3267,2881,3691,2913,329,263,450,5336,819,0,2017
Indiana,2017,February,6099,4443,797,571,3106,2557,3483,2616,309,262,422,4920,757,0.08,2017.08
Indiana,2017,March,6902,5100,819,618,3612,2829,4000,2902,338,278,459,5605,838,0.17,2017.17
Indiana,2017,April,6471,4819,753,559,3336,2700,3744,2727,296,260,417,5281,773,0.25,2017.25
Indiana,2017,May,6684,4946,787,631,3550,2658,3919,2764,334,297,373,5500,811,0.33,2017.33
Indiana,2017,June,6864,5070,810,639,3640,2749,4011,2853,344,295,402,5658,804,0.42,2017.42
Indiana,2017,July,7305,5392,837,726,3856,2953,4174,3130,379,343,427,5921,957,0.5,2017.5
Indiana,2017,August,7494,5602,850,715,3996,2987,4285,3209,390,324,451,6081,962,0.58,2017.58
Indiana,2017,September,7264,5308,913,710,3821,2977,4052,3212,396,312,478,5893,893,0.67,2017.67
Indiana,2017,October,7003,5124,879,668,3697,2847,4037,2966,396,269,426,5693,884,0.75,2017.75
Indiana,2017,November,6797,4968,852,623,3544,2795,3927,2867,350,269,411,5481,905,0.83,2017.83
Indiana,2017,December,6682,4835,889,615,3478,2760,3699,2983,350,263,429,5416,837,0.92,2017.92
Indiana,2018,January,6643,4854,794,650,3353,2771,3663,2979,348,301,442,5340,861,0,2018
Indiana,2018,February,6217,4519,806,573,3202,2576,3452,2765,309,264,391,5044,782,0.08,2018.08
Indiana,2018,March,7008,5124,881,628,3709,2761,3965,3043,347,279,432,5648,928,0.17,2018.17
Indiana,2018,April,6456,4693,812,634,3485,2481,3698,2758,329,300,406,5278,772,0.25,2018.25
Indiana,2018,May,6920,5085,844,646,3786,2614,4008,2912,331,311,393,5649,878,0.33,2018.33
Indiana,2018,June,6771,4967,823,635,3653,2588,3945,2825,328,304,385,5542,844,0.42,2018.42
Indiana,2018,July,7040,5178,856,667,3783,2708,4014,3024,350,312,385,5779,876,0.5,2018.5
Indiana,2018,August,7424,5468,896,743,4002,2818,4302,3120,407,334,406,5988,1030,0.58,2018.58
Indiana,2018,September,7085,5090,932,701,3778,2773,4032,3053,378,323,456,5723,906,0.67,2018.67
Indiana,2018,October,6889,5055,842,693,3632,2689,3889,2999,384,307,398,5566,925,0.75,2018.75
Indiana,2018,November,6509,4642,865,656,3388,2536,3677,2832,332,318,381,5276,852,0.83,2018.83
Indiana,2018,December,6684,4845,891,641,3498,2658,3691,2993,325,313,411,5381,892,0.92,2018.92
Indiana,2019,January,6581,4672,875,683,3345,2635,3603,2977,359,322,409,5269,903,0,2019
Indiana,2019,February,6115,4332,786,671,3199,2365,3419,2696,348,321,368,4898,849,0.08,2019.08
Indiana,2019,March,6487,4688,826,660,3467,2463,3770,2714,337,319,363,5261,863,0.17,2019.17
Indiana,2019,April,6519,4823,760,623,3515,2460,3736,2783,313,309,356,5301,862,0.25,2019.25
Indiana,2019,May,6730,4894,815,689,3599,2538,3921,2809,353,335,359,5500,871,0.33,2019.33
Indiana,2019,June,6560,4769,782,698,3511,2495,3794,2765,361,335,373,5334,853,0.42,2019.42
Indiana,2019,July,7209,5198,896,764,3805,2760,4106,3103,402,362,374,5954,881,0.5,2019.5
Indiana,2019,August,7486,5426,962,767,3960,2803,4192,3294,397,369,421,6058,1007,0.58,2019.58
Indiana,2019,September,7121,5122,889,757,3728,2770,4008,3113,414,340,442,5733,946,0.67,2019.67
Indiana,2019,October,7003,5025,904,719,3658,2706,3961,3042,372,343,425,5656,922,0.75,2019.75
Indiana,2019,November,6415,4556,890,655,3248,2560,3516,2898,338,314,385,5208,822,0.83,2019.83
Indiana,2019,December,6633,4706,864,734,3447,2576,3646,2986,384,346,398,5326,909,0.92,2019.92
Indiana,2020,January,6608,4622,903,736,3410,2529,3664,2944,397,337,346,5421,841,0,2020
Indiana,2020,February,6264,4459,811,699,3201,2440,3476,2787,367,330,350,5087,827,0.08,2020.08
Indiana,2020,March,6556,4696,811,713,3430,2509,3751,2805,365,343,355,5256,945,0.17,2020.17
Indiana,2020,April,6273,4559,741,683,3286,2429,3552,2720,365,312,330,5067,876,0.25,2020.25
Indiana,2020,May,6683,4773,844,686,3526,2490,3837,2846,339,341,365,5379,939,0.33,2020.33
Indiana,2020,June,6480,4637,794,754,3523,2400,3761,2719,401,352,324,5315,841,0.42,2020.42
Indiana,2020,July,7195,5179,897,761,3768,2708,4055,3140,413,345,376,5889,930,0.5,2020.5
Indiana,2020,August,6958,5047,822,745,3628,2684,3920,3037,362,381,395,5576,987,0.58,2020.58
Indiana,2020,September,6804,4930,833,718,3620,2572,3827,2976,386,328,380,5521,903,0.67,2020.67
Indiana,2020,October,6556,4689,815,702,3447,2556,3696,2858,371,330,319,5351,886,0.75,2020.75
Indiana,2020,November,6059,4311,763,661,3101,2445,3367,2690,336,323,322,4878,859,0.83,2020.83
Indiana,2020,December,6180,4388,814,622,3145,2469,3412,2767,321,299,308,5037,835,0.92,2020.92
Indiana,2021,January,6169,4457,782,615,3097,2496,3416,2753,309,299,298,5032,839,0,2021
Indiana,2021,February,5657,4074,694,563,2938,2230,3238,2419,268,294,282,4591,784,0.08,2021.08
Indiana,2021,March,6323,4544,764,685,3302,2517,3630,2693,335,350,342,5092,889,0.17,2021.17
Indiana,2021,April,6314,4578,748,665,3361,2438,3677,2635,325,337,275,5116,923,0.25,2021.25
Indiana,2021,May,6584,4723,825,705,3497,2574,3777,2807,345,360,323,5353,908,0.33,2021.33
Indiana,2021,June,6963,4945,844,795,3685,2726,4047,2916,401,392,311,5650,1002,0.42,2021.42
Indiana,2021,July,7248,5077,926,827,3817,2895,4119,3129,403,424,394,5902,952,0.5,2021.5
Indiana,2021,August,7204,5163,887,782,3804,2847,4073,3131,400,378,347,5862,995,0.58,2021.58
Indiana,2021,September,7161,5048,910,834,3683,2905,4087,3074,424,409,349,5842,970,0.67,2021.67
Indiana,2021,October,7002,4943,905,780,3559,2829,3961,3039,383,397,327,5607,1068,0.75,2021.75
Indiana,2021,November,6593,4596,850,771,3323,2717,3706,2885,388,379,332,5259,1002,0.83,2021.83
Indiana,2021,December,6728,4691,856,804,3452,2718,3840,2887,403,401,301,5436,991,0.92,2021.92
Indiana,2022,January,6218,4317,788,757,3064,2642,3477,2740,381,374,320,4971,927,0,2022
Indiana,2022,February,5974,4132,812,710,3088,2439,3422,2552,344,365,283,4808,883,0.08,2022.08
Indiana,2022,March,6790,4736,847,800,3513,2732,3922,2867,388,411,329,5457,1004,0.17,2022.17
Indiana,2022,April,6360,4444,797,759,3290,2580,3755,2605,372,386,299,5110,951,0.25,2022.25
Indiana,2022,May,6522,4526,794,841,3356,2668,3802,2720,424,416,314,5256,952,0.33,2022.33
Indiana,2022,June,6736,4715,844,812,3440,2794,3893,2843,403,407,321,5487,928,0.42,2022.42
Indiana,2022,July,6795,4748,819,885,3480,2789,3939,2854,470,413,309,5520,966,0.5,2022.5
Indiana,2022,August,7351,5125,934,883,3664,3042,4196,3154,493,390,357,5937,1057,0.58,2022.58
Indiana,2022,September,6696,4606,841,879,3328,2807,3834,2861,446,429,323,5402,971,0.67,2022.67
Indiana,2022,October,6752,4685,880,830,3462,2663,3931,2819,426,404,302,5483,967,0.75,2022.75
Indiana,2022,November,6626,4535,836,867,3279,2724,3791,2835,465,401,278,5353,995,0.83,2022.83
Indiana,2022,December,6829,4609,927,916,3353,2878,3787,3041,505,411,356,5456,1017,0.92,2022.92
Iowa,2016,January,3088,2445,213,261,1714,1225,2000,1088,142,119,141,2569,378,0,2016
Iowa,2016,February,2957,2331,206,258,1627,1211,1851,1106,128,129,140,2447,370,0.08,2016.08
Iowa,2016,March,3343,2696,168,299,1922,1288,2179,1164,169,130,166,2755,422,0.17,2016.17
Iowa,2016,April,3250,2585,204,289,2022,1118,2128,1122,135,154,145,2698,407,0.25,2016.25
Iowa,2016,May,3375,2676,194,307,2040,1213,2210,1165,164,142,163,2779,433,0.33,2016.33
Iowa,2016,June,3330,2716,185,272,1998,1207,2238,1092,145,127,141,2791,398,0.42,2016.42
Iowa,2016,July,3405,2687,223,313,1943,1320,2157,1248,160,153,168,2824,413,0.5,2016.5
Iowa,2016,August,3544,2866,208,306,2111,1278,2307,1237,156,149,159,2923,462,0.58,2016.58
Iowa,2016,September,3442,2726,225,318,1978,1305,2243,1199,171,147,161,2860,421,0.67,2016.67
Iowa,2016,October,3236,2571,205,285,1877,1207,2109,1127,169,116,145,2642,449,0.75,2016.75
Iowa,2016,November,3197,2525,231,267,1788,1284,2078,1119,133,134,143,2657,397,0.83,2016.83
Iowa,2016,December,3236,2552,205,298,1865,1243,2102,1134,173,125,142,2637,457,0.92,2016.92
Iowa,2017,January,3055,2332,242,292,1651,1255,1938,1117,156,136,140,2494,421,0,2017
Iowa,2017,February,2909,2256,205,265,1619,1151,1867,1042,145,120,134,2373,402,0.08,2017.08
Iowa,2017,March,3237,2504,225,298,1783,1339,2104,1132,159,139,153,2658,426,0.17,2017.17
Iowa,2017,April,3058,2419,187,273,1711,1218,2017,1039,139,134,130,2505,423,0.25,2017.25
Iowa,2017,May,3270,2557,228,285,1832,1308,2122,1148,148,137,150,2706,414,0.33,2017.33
Iowa,2017,June,3239,2557,209,279,1867,1265,2118,1121,157,122,149,2663,427,0.42,2017.42
Iowa,2017,July,3391,2665,242,292,1888,1344,2169,1222,169,123,148,2789,454,0.5,2017.5
Iowa,2017,August,3593,2814,249,346,2031,1411,2309,1283,197,149,154,2932,507,0.58,2017.58
Iowa,2017,September,3342,2606,229,331,1854,1328,2170,1172,178,153,144,2716,482,0.67,2017.67
Iowa,2017,October,3142,2480,203,283,1781,1250,2062,1080,137,146,120,2566,456,0.75,2017.75
Iowa,2017,November,3082,2421,203,281,1712,1234,1979,1103,146,134,129,2532,421,0.83,2017.83
Iowa,2017,December,3112,2399,235,302,1700,1278,1966,1146,172,130,149,2521,442,0.92,2017.92
Iowa,2018,January,3122,2490,203,274,1695,1290,1972,1150,131,143,123,2570,429,0,2018
Iowa,2018,February,2851,2200,198,276,1535,1210,1791,1060,130,146,123,2348,380,0.08,2018.08
Iowa,2018,March,3156,2432,214,318,1729,1298,2084,1072,163,155,130,2598,428,0.17,2018.17
Iowa,2018,April,3087,2388,212,294,1751,1212,2022,1065,136,158,153,2570,364,0.25,2018.25
Iowa,2018,May,3340,2582,237,344,1835,1349,2210,1130,186,157,149,2723,468,0.33,2018.33
Iowa,2018,June,3123,2450,198,310,1802,1194,2077,1046,162,148,134,2531,458,0.42,2018.42
Iowa,2018,July,3294,2568,238,311,1826,1321,2140,1153,162,149,138,2692,464,0.5,2018.5
Iowa,2018,August,3387,2625,222,356,1975,1290,2245,1142,169,186,157,2785,445,0.58,2018.58
Iowa,2018,September,3115,2393,223,303,1795,1164,2032,1083,160,143,108,2592,415,0.67,2018.67
Iowa,2018,October,3270,2576,200,327,1898,1242,2151,1119,149,178,139,2696,435,0.75,2018.75
Iowa,2018,November,3052,2326,241,303,1728,1179,1981,1071,154,149,123,2484,445,0.83,2018.83
Iowa,2018,December,2988,2297,229,278,1634,1234,1888,1100,140,138,136,2404,448,0.92,2018.92
Iowa,2019,January,3063,2345,234,315,1738,1179,1990,1073,159,156,124,2498,441,0,2019
Iowa,2019,February,2865,2169,249,288,1583,1155,1828,1036,136,151,123,2393,349,0.08,2019.08
Iowa,2019,March,3067,2403,230,265,1766,1150,2005,1062,149,116,109,2530,428,0.17,2019.17
Iowa,2019,April,3111,2419,252,273,1874,1119,2056,1055,148,125,123,2546,442,0.25,2019.25
Iowa,2019,May,3272,2559,246,311,1948,1191,2141,1130,172,139,115,2689,468,0.33,2019.33
Iowa,2019,June,3140,2431,238,302,1829,1192,2036,1104,149,152,104,2597,439,0.42,2019.42
Iowa,2019,July,3443,2661,213,368,2037,1248,2262,1181,181,187,145,2804,494,0.5,2019.5
Iowa,2019,August,3400,2651,234,341,1990,1260,2192,1208,187,154,129,2800,471,0.58,2019.58
Iowa,2019,September,3230,2507,253,294,1857,1255,2120,1110,143,151,128,2636,466,0.67,2019.67
Iowa,2019,October,3202,2480,212,334,1846,1198,2103,1098,171,163,138,2595,469,0.75,2019.75
Iowa,2019,November,2912,2226,214,302,1654,1110,1887,1025,163,138,118,2382,412,0.83,2019.83
Iowa,2019,December,2944,2199,252,302,1660,1145,1830,1114,159,143,116,2382,446,0.92,2019.92
Iowa,2020,January,3035,2241,280,336,1613,1267,1916,1118,160,176,143,2448,444,0,2020
Iowa,2020,February,2844,2206,205,275,1557,1160,1767,1075,133,142,124,2339,381,0.08,2020.08
Iowa,2020,March,3029,2282,218,342,1694,1178,1985,1044,182,159,99,2500,430,0.17,2020.17
