State,date,Homicide Rate
Campeche,2001-06-30,1.5369919019156975
Campeche,2001-09-30,0.8340708682214366
Campeche,2001-12-31,3.1808140671271627
Campeche,2002-03-31,1.6509777915970731
Campeche,2002-06-30,2.0530311636443765
Campeche,2002-09-30,2.0423872511464602
Campeche,2002-12-31,1.62545168367446
Campeche,2003-03-31,1.7518185223815028
Campeche,2003-06-30,1.608763830341554
Campeche,2003-09-30,0.8002838339997919
Campeche,2003-12-31,1.7251835661667616
Campeche,2004-03-31,0.7922371324184755
Campeche,2004-06-30,1.4451632793645137
Campeche,2004-09-30,1.8301052310507855
Campeche,2004-12-31,0.6503591283106531
Campeche,2005-03-31,1.2943514932286002
Campeche,2005-06-30,1.5458306585453303
Campeche,2005-09-30,1.4105379150454385
Campeche,2005-12-31,1.7874234333765575
Campeche,2006-03-31,1.652882054150959
Campeche,2006-06-30,0.7598623804799798
Campeche,2006-09-30,0.8831752589806309
Campeche,2006-12-31,0.8799895406957449
Campeche,2007-03-31,2.8812162240032873
Campeche,2007-06-30,1.4979864565380034
Campeche,2007-09-30,0.8707337673457423
Campeche,2007-12-31,0.9915388683236382
Campeche,2008-03-31,1.6053848724995103
Campeche,2008-06-30,0.7382465005065192
Campeche,2008-09-30,2.4519239020897747
Campeche,2008-12-31,1.8323602143291382
Campeche,2009-03-31,1.3389259866058714
Campeche,2009-06-30,1.5766608909670266
Campeche,2009-09-30,2.1750504792965404
Campeche,2009-12-31,1.926081023005834
Campeche,2010-03-31,1.1990906096816174
Campeche,2010-06-30,1.4330268911476753
Campeche,2010-09-30,1.3079646326363334
Campeche,2010-12-31,1.7755513678847736
Campeche,2011-03-31,1.2959869176011518
Campeche,2011-06-30,1.993296271050772
Campeche,2011-09-30,1.0501484793266604
Campeche,2011-12-31,1.161131809360735
Campeche,2012-03-31,1.9642831695211038
Campeche,2012-06-30,3.1045937639059926
Campeche,2012-09-30,1.8309261740051206
Campeche,2012-12-31,2.277804879437686
Campeche,2013-03-31,1.2468992826550642
Campeche,2013-06-30,2.7077400750044003
Campeche,2013-09-30,2.245834258180358
Campeche,2013-12-31,1.7882403082032172
Campeche,2014-03-31,1.891293633720208
Campeche,2014-06-30,1.883013885565923
Campeche,2014-09-30,1.654714723504524
Campeche,2014-12-31,3.187274349219026
Campeche,2015-03-31,2.081319717364085
Campeche,2015-06-30,2.403004192150041
Campeche,2015-09-30,1.3075285313621614
Campeche,2015-12-31,1.5223568984515456
Campeche,2016-03-31,2.7138642640886648
Campeche,2016-06-30,1.84270124104122
Campeche,2016-09-30,2.8144528649506446
Campeche,2016-12-31,2.702739713192469
Campeche,2017-03-31,2.8073721592902965
Campeche,2017-06-30,2.372601201327075
Campeche,2017-09-30,2.154339773851773
Campeche,2017-12-31,1.07589623052583
Campeche,2018-03-31,1.3970297714208546
Campeche,2018-06-30,2.1468049638424374
Campeche,2018-09-30,2.573271217425335
Campeche,2018-12-31,2.3562592599203867
Campeche,2019-03-31,1.0699043398529737
Campeche,2019-06-30,2.4583260296110714
Campeche,2019-09-30,2.776374759336361
Campeche,2019-12-31,2.560574479109802
Campeche,2020-03-31,2.665114503979549
Campeche,2020-06-30,1.4913549350177595
Campeche,2020-09-30,2.3419602633214955
Campeche,2020-12-31,1.5957729746981328
Campeche,2021-03-31,2.4452953757338105
Campeche,2021-06-30,2.762374196875117
Campeche,2021-09-30,4.4588906209359065
Campeche,2021-12-31,1.6971409539205016
Campeche,2022-03-31,1.907410749955052
Campeche,2022-06-30,2.9638641449357794
Campeche,2022-09-30,2.114544897074527
Campeche,2022-12-31,4.6461450195613265
Campeche,2023-03-31,2.847341374084764
Campeche,2023-06-30,3.6862101336374047
Campeche,2023-09-30,2.629693872076964
Campeche,2023-12-31,2.9417275294916942
Campeche,2024-03-31,2.728471919301595
Campeche,2024-06-30,2.7254525823663216
Campeche,2024-09-30,2.722517840345271
Campeche,2024-12-31,3.138058901365579
Chiapas,1990-03-31,1.9755559898401713
Chiapas,1990-06-30,2.1448965208267943
Chiapas,1990-09-30,2.192763978995524
Chiapas,1990-12-31,1.9718187269201357
Chiapas,1991-03-31,3.0614828990915424
Chiapas,1991-06-30,3.43104549970565
Chiapas,1991-09-30,4.150964392674166
Chiapas,1991-12-31,3.28232060066467
Chiapas,1992-03-31,2.480098184655662
Chiapas,1992-06-30,3.89294403892944
Chiapas,1992-09-30,2.6613621989563025
Chiapas,1992-12-31,3.6294375034386035
Chiapas,1993-03-31,3.355963939928437
Chiapas,1993-06-30,3.4847043851957946
Chiapas,1993-09-30,3.8115291741269606
Chiapas,1993-12-31,3.654163196627972
Chiapas,1994-03-31,4.711242670655832
Chiapas,1994-06-30,4.298825100193532
Chiapas,1994-09-30,4.8133309117428205
Chiapas,1994-12-31,4.2645999368579055
Chiapas,1995-03-31,4.108708657854227
Chiapas,1995-06-30,4.893684023393468
Chiapas,1995-09-30,5.671358538147687
Chiapas,1995-12-31,4.851492701975362
Chiapas,1996-03-31,4.911154933568899
Chiapas,1996-06-30,5.07800071598905
Chiapas,1996-09-30,3.837201761149503
Chiapas,1996-12-31,3.8717844247792055
Chiapas,1997-03-31,5.216453389517658
Chiapas,1997-06-30,2.8744187730064397
Chiapas,1997-09-30,2.912866883307463
Chiapas,1997-12-31,5.085301318594918
Chiapas,1998-03-31,5.007885890818998
Chiapas,1998-06-30,5.740296962956733
Chiapas,1998-09-30,5.271399153979387
Chiapas,1998-12-31,5.453216100960826
Chiapas,1999-03-31,3.8070031194274887
Chiapas,1999-06-30,3.7890777444507724
Chiapas,1999-09-30,3.8220887341216634
Chiapas,1999-12-31,4.032002775235118
Chiapas,2000-03-31,3.760019252644442
Chiapas,2000-06-30,3.2140284305924283
Chiapas,2000-09-30,2.0734810023756762
Chiapas,2000-12-31,1.7147428370345685
Chiapas,2001-03-31,1.6561900970049492
Chiapas,2001-06-30,0.7621726345603493
Chiapas,2001-09-30,0.8314012085476196
Chiapas,2001-12-31,0.9971244713720296
Chiapas,2002-03-31,3.0960531127911497
Chiapas,2002-06-30,2.2853838157778568
Chiapas,2002-09-30,3.086535940039214
Chiapas,2002-12-31,2.9271575650047126
Chiapas,2003-03-31,2.059379566536108
Chiapas,2003-06-30,3.0609544338474377
Chiapas,2003-09-30,2.5998969410221577
Chiapas,2003-12-31,2.702925637389477
Chiapas,2004-03-31,1.390877435803086
Chiapas,2004-06-30,1.1762038734930464
Chiapas,2004-09-30,0.9866519000315118
Chiapas,2004-12-31,1.5980124985884225
Chiapas,2005-03-31,1.5898856622369677
Chiapas,2005-06-30,1.3558134228993721
Chiapas,2005-09-30,2.203162947655172
Chiapas,2005-12-31,1.7221511203264006
Chiapas,2006-03-31,2.2027361245980286
Chiapas,2006-06-30,2.545408238475683
Chiapas,2006-09-30,3.8311198341257224
Chiapas,2006-12-31,3.30715449215248
Chiapas,2007-03-31,0.021785283663273876
Chiapas,2007-06-30,0.7800756543372098
Chiapas,2007-09-30,0.5388043672464704
Chiapas,2007-12-31,0.835988967803707
Chiapas,2008-03-31,1.0233252057150155
